width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-24.2	0.596238186275687
6	state	all	NA	-1	-67.2734693877566	0.073366601993312
8	state	all	NA	-1	-118.717687074827	0.00361465902228267
4	King	all	NA	1	12.2428571428571	0.310513581478112
6	King	all	NA	-1	-10.8285714285705	0.318019242906991
8	King	all	NA	-1	-22.5901360544216	0.0268914340662221
4	Snohomish	all	NA	-1	-6.07142857142857	0.316553298655324
6	Snohomish	all	NA	-1	-8.85306122449103	0.0230956345256977
8	Snohomish	all	NA	-1	-10.2363945578226	0.000317686623664506
4	Pierce	all	NA	-1	-0.8	0.924735533720134
6	Pierce	all	NA	-1	-7.72653061224441	0.26783628075733
8	Pierce	all	NA	-1	-13.4251700680271	0.0294127072154442
4	Ann Arbor	all	NA	1	0.0999999999999987	0.986379750482248
6	Ann Arbor	all	NA	-1	-4.68571428571431	0.173017875686628
8	Ann Arbor	all	NA	-1	-8.76360544217663	0.00633761605470225
4	Boston	all	NA	-1	-6.22857142857143	0.343436035648294
6	Boston	all	NA	-1	-12.0938775510208	0.0457577609062361
8	Boston	all	NA	-1	-30.037414965986	0.00762327825025802
4	San Diego	all	NA	-1	-46.3285714285714	0.0627204818644783
6	San Diego	all	NA	-1	-111.959183673478	0.00739557685668361
8	San Diego	all	NA	-1	-177.425170068021	0.000526257291148688
4	DC	all	NA	-1	-2.6	0.873353721455911
6	DC	all	NA	1	0.80000000000041	0.899732771371181
8	DC	all	NA	-1	-10.8469387755103	0.0876575887473381
