width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-216.057142857143	0.030848437060854
6	state	all	NA	-1	-200.685714285704	0.00233665780344608
8	state	all	NA	-1	-194.064625850331	6.95708426822084e-05
4	King	all	NA	-1	-37.6714285714286	0.0798361500492922
6	King	all	NA	-1	-23.5428571428555	0.0241382423730812
8	King	all	NA	-1	-23.7125850340128	0.00307820527945202
4	Snohomish	all	NA	-1	-3.61428571428571	0.870405515762711
6	Snohomish	all	NA	-1	-4.10204081632669	0.639043333454891
8	Snohomish	all	NA	-1	-8.70748299319722	0.122632668551895
4	Pierce	all	NA	-1	-46.1285714285714	0.000709649282485094
6	Pierce	all	NA	-1	-32.3591836734674	0.00595881825893889
8	Pierce	all	NA	-1	-21.65476190476	0.00532960369228348
4	Ann Arbor	all	NA	1	3.77142857142857	0.750785868660362
6	Ann Arbor	all	NA	1	3.22857142857142	0.495766237485013
8	Ann Arbor	all	NA	1	4.50510204081611	0.0997759442890852
4	Boston	all	NA	1	2.07142857142857	0.609750880295571
6	Boston	all	NA	-1	-2.73061224489793	0.245460289145792
8	Boston	all	NA	-1	-12.2874149659863	0.0182901210446205
4	San Diego	all	NA	1	20.9	0.486089161310786
6	San Diego	all	NA	-1	-18.5142857142868	0.365297227382713
8	San Diego	all	NA	-1	-16.7482993197282	0.235820816906445
4	DC	all	NA	1	12.7857142857143	0.324803228152787
6	DC	all	NA	-1	-18.9959183673458	0.193507097631176
8	DC	all	NA	-1	-26.2431972789107	0.0105640460719553
