width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	0.526094879629173	5.83581599937117e-06
6	state	all	NA	1	0.527813243835055	2.13916991425207e-11
8	state	all	NA	1	0.526809425847179	1.83564117912333e-16
10	state	all	NA	1	0.523083425666802	5.19229405755124e-18
12	state	all	NA	1	0.516635243293118	3.50131591997338e-19
4	King	all	NA	1	0.213327588701356	3.36929244026791e-07
6	King	all	NA	1	0.212974420154973	2.5603886890712e-12
8	King	all	NA	1	0.211768032294865	8.17111645631077e-15
10	King	all	NA	1	0.209708425121545	7.02264400398009e-17
12	King	all	NA	1	0.206795598634687	1.56701743042095e-18
4	Snohomish	all	NA	1	0.0347325916408815	3.2332164836091e-06
6	Snohomish	all	NA	1	0.0345885533795332	1.27893733028697e-10
8	Snohomish	all	NA	1	0.0340515656590302	3.70442003622203e-12
10	Snohomish	all	NA	1	0.0331216284794558	3.09761993660389e-13
12	Snohomish	all	NA	1	0.031798741840757	7.72117990619673e-14
4	Pierce	all	NA	1	0.0259186205248064	0.00121527653996723
6	Pierce	all	NA	1	0.0286557052989021	8.81370391412049e-06
8	Pierce	all	NA	1	0.0312456113718376	1.05571916248182e-07
10	Pierce	all	NA	1	0.0336883387436786	1.56557333749868e-09
12	Pierce	all	NA	1	0.0359838874143815	2.51957590483072e-11
4	Ann Arbor	all	NA	1	0.0395919677220212	1.24465431368425e-06
6	Ann Arbor	all	NA	1	0.0397582858066893	3.29911368803797e-11
8	Ann Arbor	all	NA	1	0.039956724458323	4.06984475519332e-15
10	Ann Arbor	all	NA	1	0.0401872836770176	1.49368842656139e-18
12	Ann Arbor	all	NA	1	0.0404499634627123	1.27770408878937e-21
4	Boston	all	NA	1	0.0207958584484176	1.93630438864908e-06
6	Boston	all	NA	1	0.020733610307985	9.40851916009981e-12
8	Boston	all	NA	1	0.0207061986849119	1.1704373473531e-17
10	Boston	all	NA	1	0.0207136235792474	5.40129316640181e-24
12	Boston	all	NA	1	0.0207558849909596	6.85500900971838e-27
4	San Diego	all	NA	-1	-0.135940135437431	2.73456389294109e-06
6	San Diego	all	NA	-1	-0.135135856109816	1.345338515739e-10
8	San Diego	all	NA	-1	-0.134219119671252	2.83866710993059e-14
10	San Diego	all	NA	-1	-0.133189926122069	1.73201484776694e-17
12	San Diego	all	NA	-1	-0.132048275462059	2.48245208802063e-20
4	DC	all	NA	-1	-0.0320657027479009	3.69159319551398e-06
6	DC	all	NA	-1	-0.0318486991593888	2.30817838436756e-10
8	DC	all	NA	-1	-0.0316050073482862	5.9389363451347e-14
10	DC	all	NA	-1	-0.0313346273146705	4.29216629695919e-17
12	DC	all	NA	-1	-0.0310375590584927	7.13689912109463e-20
4	USA	all	NA	-1	-15.1683312569177	5.2164598576624e-06
6	USA	all	NA	-1	-15.3249640956438	1.20573943492581e-09
8	USA	all	NA	-1	-15.5387136334832	1.71548003563831e-12
10	USA	all	NA	-1	-15.8095798704738	8.12879101372281e-15
12	USA	all	NA	-1	-16.1375628065914	9.24952370580016e-17
