width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-2370.02550783092	2.36027294069295e-07
6	state	all	NA	-1	-2358.88756739077	6.39803943851602e-11
8	state	all	NA	-1	-2338.19553736111	1.13156020665374e-13
10	state	all	NA	-1	-2307.9494177628	7.96267409126813e-16
12	state	all	NA	-1	-2268.14920858426	1.66824393382655e-17
4	King	all	NA	-1	-747.033151551152	7.43443538933492e-08
6	King	all	NA	-1	-744.717063517355	1.24857335968174e-11
8	King	all	NA	-1	-740.221635036562	1.17768859710643e-14
10	King	all	NA	-1	-733.546866115357	4.23729894352862e-17
12	King	all	NA	-1	-724.692756750087	4.38151163152051e-19
4	Snohomish	all	NA	-1	-336.714016428289	5.11222140943021e-07
6	Snohomish	all	NA	-1	-334.90141760007	1.04776567792654e-10
8	Snohomish	all	NA	-1	-331.779066665003	1.65220057116846e-13
10	Snohomish	all	NA	-1	-327.34696362605	1.06597662160848e-15
12	Snohomish	all	NA	-1	-321.605108481567	2.06756138998639e-17
4	Pierce	all	NA	-1	-346.605040390739	1.90729342483103e-07
6	Pierce	all	NA	-1	-345.249930295017	3.00507545975338e-11
8	Pierce	all	NA	-1	-342.786936054122	3.24951157555287e-14
10	Pierce	all	NA	-1	-339.216057671108	1.3920618215864e-16
12	Pierce	all	NA	-1	-334.53729514428	1.7470070711557e-18
4	Ann Arbor	all	NA	-1	-110.146896212715	4.76141010803082e-08
6	Ann Arbor	all	NA	-1	-110.08650337608	3.49293398322299e-14
8	Ann Arbor	all	NA	-1	-109.869430888329	1.42859793236542e-17
10	Ann Arbor	all	NA	-1	-109.495678750434	1.48849584778278e-20
12	Ann Arbor	all	NA	-1	-108.965246961855	3.78676105237759e-23
4	Boston	all	NA	-1	-340.729361899407	9.16591649422068e-09
6	Boston	all	NA	-1	-340.671885061553	4.96355342452774e-16
8	Boston	all	NA	-1	-340.428811901245	3.23231080847403e-20
10	Boston	all	NA	-1	-340.000142421487	5.09274949582433e-24
12	Boston	all	NA	-1	-339.385876620611	1.87546230487729e-27
4	San Diego	all	NA	-1	-1345.7690675337	1.93422804537731e-08
6	San Diego	all	NA	-1	-1343.43008242245	1.46806919152446e-12
8	San Diego	all	NA	-1	-1338.06705709538	9.68575866514568e-16
10	San Diego	all	NA	-1	-1329.67999156436	2.15886021528658e-18
12	San Diego	all	NA	-1	-1318.26888582281	1.31294495626728e-20
4	DC	all	NA	-1	-251.304951829278	2.71532156653328e-09
6	DC	all	NA	-1	-251.407374445709	3.3904666562509e-15
8	DC	all	NA	-1	-251.586026334697	3.04418615122348e-20
10	DC	all	NA	-1	-251.840907498461	1.03419154708163e-24
12	DC	all	NA	-1	-252.172017935768	9.52544647517983e-29
4	USA	all	NA	-1	-100946.413209874	1.16966434902283e-08
6	USA	all	NA	-1	-100795.568437715	7.71149530261955e-13
8	USA	all	NA	-1	-100460.13813215	3.23718345776706e-16
10	USA	all	NA	-1	-99940.1222940696	4.66276951063783e-19
12	USA	all	NA	-1	-99235.5209229791	1.82856164662432e-21
