date	state	Island	King	Ann Arbor	Boston	San Diego	DC	USA
2022-08-30	10.9236674184966	11.4277215544412	10.2156955024747	9.36256060724553	2.90996218578774	3.11423476481508	3.92737441533825	10.0940519581267
2022-08-31	10.8407229214125	11.5128547227366	10.1733950272438	9.37190195417653	2.89184093295184	3.0674598162218	3.86636417755864	10.0776729240707
2022-09-01	10.7570305077464	11.601165906531	10.1289057164505	9.38095621794731	2.8755615859191	3.02128230282194	3.80563871133749	10.0593565478925
2022-09-02	10.6727527316538	11.6920030333463	10.0823365634109	9.38993201092337	2.8611588340494	2.97573437342049	3.74550065316243	10.0391860020496
2022-09-03	10.58805214729	11.7847140307046	10.0337965614412	9.39903794547016	2.84866736670265	2.93084817682243	3.68625263952105	10.0172444589997
2022-09-04	10.5030913088103	11.878646826128	9.98339470385731	9.40848263395318	2.83812187323871	2.88665586183274	3.62819730690093	9.99361509120039
2022-09-05	10.4180327703702	11.9731493471384	9.93123998397543	9.4184746887379	2.82955704301748	2.84318957725641	3.57163729178968	9.96838107110938
2022-09-06	10.3330390861249	12.067569521258	9.87744139511161	9.42922272218979	2.82300756539884	2.80048147189843	3.51687523067488	9.94162557118427
2022-09-07	10.24827281023	12.1612552760087	9.82210793058194	9.44093534667434	2.81850812974269	2.75856369456378	3.46421376004414	9.91343176388273
2022-09-08	10.1638964968407	12.2535545389126	9.76534858370247	9.45382117455702	2.81609342540889	2.71746839405745	3.41395551638504	9.88388282166239
2022-09-09	10.0800727001123	12.3438152374917	9.70727234778931	9.46808881820331	2.81579814175734	2.67722771918442	3.36640313618519	9.85306191698089
2022-09-10	9.9969639742004	12.4313852992681	9.64798821615851	9.4839468899787	2.81765696814793	2.63787381874968	3.32185925593218	9.82105222229588
2022-09-11	9.9147328732602	12.5156126517639	9.58760518212617	9.50160400224864	2.82170459394054	2.59943884155821	3.28062651211359	9.787936910065
2022-09-12	9.83350053955868	12.5958906029487	9.52620941663139	9.52122127594711	2.82796942623958	2.56196072045254	3.24291628454808	9.75378960589226
2022-09-13	9.75322246780903	12.6717939825839	9.46379580110537	9.54276986628193	2.8364547431275	2.52550052442533	3.20857492637847	9.7186457479671
2022-09-14	9.67381274083602	12.7429430008784	9.40033639460233	9.5661734370294	2.8471575404313	2.49012510650681	3.17735753407864	9.68253122762534
2022-09-15	9.59518544146439	12.8089578680411	9.33580325617648	9.59135565196584	2.86007481397795	2.45590131972717	3.14901920412245	9.64547193620279
2022-09-16	9.51725465251894	12.869458794281	9.27016844488206	9.61824017486756	2.87520355959445	2.42289601711663	3.12331503298378	9.60749376503526
2022-09-17	9.43993445682439	12.9240659898071	9.20340401977328	9.64675066951085	2.89254077310777	2.39117605170541	3.10000011713651	9.56862260545855
2022-09-18	9.36313893720552	12.9723996648283	9.13548203990437	9.67681079967203	2.9120834503449	2.3608082765237	3.0788295530545	9.52888434880849
2022-09-19	9.28678217648708	13.0140800295536	9.06637456432954	9.70834422912741	2.93382858713283	2.33185954460173	3.05955843721163	9.48830488642088
