date	state	Island	King	Ann Arbor	Boston	San Diego	DC	USA
2020-01-26	0	0	0	0	0	0	0	0
2020-01-27	0	0	0	0	0	0	0	0
2020-01-28	0	0	0	0	0	0	0	0
2020-01-29	0	0	0	0	0	0	0	0
2020-01-30	0	0	0	0	0	0	0	0
2020-01-31	0	0	0	0	0	0	0	0
2020-02-01	0	0	0	0	0	0	0	0
2020-02-02	0	0	0	0	0	0	0	0
2020-02-03	0	0	0	0	0	0	0	0
2020-02-04	0	0	0	0	0	0	0	0
2020-02-05	0	0	0	0	0	0	0	0
2020-02-06	0	0	0	0	0	0	0	0
2020-02-07	0	0	0	0	0	0	0	0
2020-02-08	0	0	0	0	0	0	0	0
2020-02-09	0	2.32843338434735	0	0	0	0	0	0
2020-02-10	0	6.26260365344954	1.78430777750972	0	0	0	0	0
2020-02-11	0.275117147649465	10.2633142766224	6.04079142225457	0	0	0	0	0
2020-02-12	2.91685464889498	14.3359339783569	10.3831763954173	0	0	0	0	0
2020-02-13	5.62139983732427	18.4858314831443	14.8180032681975	0.937112730747513	0	0	0	0
2020-02-14	8.39328396084789	22.7183755154757	19.3518126117949	5.29662705261936	0	0	0	0
2020-02-15	11.2370382673764	27.0389347998421	23.9911449974091	9.78656579074822	0	0	0	0
2020-02-16	14.1571940048203	31.4528780607347	28.7425409962397	14.4153302617521	0	0	0	0
2020-02-17	17.1579821026997	35.9648901885684	33.6119300331815	19.190984486552	12.1479312031189	0	0	2.04918927498576
2020-02-18	20.2424322169718	40.5769207374539	38.6027969479093	24.1202433032796	30.9276969389703	0	0	5.7697341795803
2020-02-19	23.4132736852037	45.2902354274258	43.7180154337933	29.2094842543697	50.4811012432183	0.958770054112257	0	9.6443655259006
2020-02-20	26.6732358449622	50.1060999785187	48.9604591842035	34.465084882257	70.8503838987907	2.06517736740906	0	13.6814383169679
2020-02-21	30.0250480338141	55.0257801107672	54.3330018925098	39.8934227293761	92.0777846886153	3.22351429736388	0	17.8893075558035
2020-02-22	33.4714395893263	60.0505415442059	59.8385172520825	45.5008753381618	114.20554339562	4.43654047612925	7.16297903760355	22.2763282454287
2020-02-23	37.0151398490656	65.1816499988693	65.4798789562914	51.2938202510487	137.275899802733	5.70701553585772	14.7879637030513	26.8508553888647
2020-02-24	40.6588781505989	70.420371194792	71.2599606985066	57.2786350104715	161.331093692882	7.03769910870183	22.8362671307973	31.6212439891327
2020-02-25	44.4053838314931	75.7679708520086	77.1816361720983	63.4616971588649	186.413364848995	8.43135082681413	31.329010563414	36.5958490492542
2020-02-26	48.2573862293151	81.2257146905537	83.2477790704363	69.8493842386636	212.564953054	9.89073032234716	40.2873152434738	41.7830255722502
2020-02-27	52.2176146816316	86.7948684304618	89.4612630868908	76.4480737923023	239.828098090824	11.4185972274535	49.7323024135493	47.1911285611421
2020-02-28	56.2887985260095	92.4766977917676	95.8249619148317	83.2641433622155	268.245039742397	13.0177111742856	59.6850933162129	52.8285130189512
2020-02-29	60.4736671000157	98.2724684945057	102.341749247629	90.3039704908382	297.858017791644	14.6908317949961	70.1668091940371	58.7035339486987
2020-03-01	64.7749497412171	104.183446258711	109.014498778653	97.5739327206048	328.709272021496	16.4407187217374	81.1985712895945	64.8245463534059
2020-03-02	69.1938310215408	110.208301237974	115.843455253398	105.078225786489	360.833148918179	18.2697693169384	92.7996036395731	71.1984216392391
2020-03-03	73.7253164503551	116.335321320114	122.818347625854	112.812318193622	394.232421781121	20.1789318641325	104.981541457124	77.8260968249455
2020-03-04	78.3628667713888	122.550198826509	129.926275902136	120.769496639673	428.901970613052	22.1687923771291	117.754122749512	84.707025332417
2020-03-05	83.0999427283702	128.838626078533	137.154340088358	128.943047822311	464.836675416698	24.2399368697378	131.127085524006	91.8406605835459
2020-03-06	87.9300050650282	135.186295397562	144.489640190636	137.326258439207	502.031416194789	26.3929513557683	145.11016778787	99.2264560002243
2020-03-07	92.8465145250913	141.578899104974	151.919276215084	145.912415188029	540.481072950054	28.62842184903	159.71310754837	106.863865004344
2020-03-08	97.8429318522881	148.002129522143	159.430348167816	154.694804766448	580.180525685219	30.9469343633326	174.945642812775	114.752341017798
2020-03-09	102.912717790347	154.441678970446	167.009956054948	163.666713872133	621.124654403013	33.3490749124857	190.817511588348	122.891337462478
2020-03-10	108.049333082997	160.88323977126	174.645199882593	172.821429202754	663.308339106164	35.8354295102987	207.338451882358	131.280307760275
2020-03-11	113.246238473967	167.31250424596	182.323179656867	182.15223745598	706.726459797402	38.4065841705812	224.51820170207	139.918705333083
2020-03-12	118.496894706985	173.715164715922	190.030995383885	191.65242532948	751.373896479453	41.0631249071429	242.36649905475	148.805983602793
2020-03-13	123.79476252578	180.076913502522	197.75574706976	201.315279520926	797.245529155048	43.8056377337933	260.893081947665	157.941595991297
2020-03-14	129.13330267408	186.383442927137	205.484534720608	211.134086727986	844.336237826912	46.6347086643419	280.107688388081	167.324995920488
2020-03-15	134.505975895615	192.620445311142	213.204458342543	221.102133648329	892.640902497775	49.5509237125984	300.020056383264	176.955636812258
2020-03-16	139.904553673419	198.770481282826	220.900910759936	231.207137267343	942.135390260142	52.5536802709713	320.632748245215	186.828763724547
2020-03-17	145.314050447757	204.803584698126	228.55245607018	241.414535721282	992.719516565619	55.6376212462656	341.919623504867	196.922788259487
2020-03-18	150.717791398198	210.686657719891	236.135951188924	251.684197434118	1044.27408395559	58.7962009238853	363.847365997891	207.21191365526
2020-03-19	156.099101704315	216.386602510971	243.628253031817	261.975990829824	1096.67989497144	62.0228735892343	386.382659559953	217.670343150046
2020-03-20	161.441306545677	221.870321234215	251.006218514508	272.24978433237	1149.81775215456	65.3110935277167	409.492188026723	228.272279982027
2020-03-21	166.727731101856	227.104716052473	258.246704552645	282.465446365728	1203.56845804632	68.6543150247365	433.142635233869	238.991927389383
2020-03-22	171.941700552421	232.056689128593	265.326568061879	292.582845353871	1257.81281518811	72.0459923656976	457.300685017059	249.803488610295
2020-03-23	177.066540076945	236.693142625425	272.222665957857	302.561849720769	1312.43162612132	75.479579836004	481.933021211963	260.681166882945
2020-03-24	182.085574854997	240.980978705819	278.91185515623	312.362327890396	1367.30569338733	78.9485317210598	507.006327654248	271.599165445512
2020-03-25	186.982130066148	244.887099532623	285.370992572645	321.944148286722	1422.31581952752	82.4463023062689	532.487288179584	282.531687536179
2020-03-26	191.73953088997	248.378407268688	291.576935122753	331.26717933372	1477.34280708328	85.9663458770354	558.342586623638	293.452936393125
2020-03-27	196.341102506032	251.421804076862	297.506539722201	340.291289455361	1532.26745859599	89.5021167187631	584.53890682208	304.337115254532
2020-03-28	200.770170093906	253.984192119994	303.136663286639	348.976347075618	1586.97057660703	93.0470691168562	611.042932610577	315.158427358581
2020-03-29	205.010058833161	256.032473560935	308.444162731716	357.282220618461	1641.33296365779	96.5946573567186	637.821347824799	325.891075943453
2020-03-30	209.046817768337	257.541949140381	313.409377942503	365.173340136545	1695.22656386695	100.139187565859	664.83598932932	336.50998142741
2020-03-31	212.877391403834	258.521513910421	318.02658068176	372.632382197249	1748.48788766232	103.678373240204	692.029306104344	346.992932949049
2020-04-01	216.501448109025	258.98846150099	322.293525681668	379.646584996634	1800.94458704904	107.210779717784	719.338900158979	357.318436827046
2020-04-02	219.918656253277	258.960085542024	326.207967674409	386.203186730762	1852.4243140322	110.734972336632	746.702373502337	367.464999380079
2020-04-03	223.12868420596	258.453679663459	329.767661392165	392.289425595695	1902.75472061694	114.249516434779	774.057328143527	377.411126926826
2020-04-04	226.131200336446	257.486537495231	332.970361567118	397.892539787494	1951.76345880837	117.752977350255	801.341366091658	387.135325785964
2020-04-05	228.925873014102	256.075952667276	335.813822931449	402.99976750222	1999.2781806116	121.243920421093	828.492089355839	396.616102276171
2020-04-06	231.512370608299	254.23921880953	338.295800217341	407.598346935935	2045.12653803175	124.720910985323	855.447099945182	405.831962716125
2020-04-07	233.890361488406	251.993629551928	340.414048156974	411.6755162847	2089.13618307394	128.182514380977	882.143999868794	414.761413424501
2020-04-08	236.059514023793	249.356478524407	342.166321482531	415.218513744577	2131.13476774329	131.627295946086	908.520391135788	423.38296071998
2020-04-09	238.019496583831	246.345059356903	343.550374926194	418.214577511627	2170.94994404491	135.053821018682	934.51387575527	431.675110921237
2020-04-10	239.769977537887	242.97666567935	344.563963220144	420.650945781911	2208.40936398392	138.460654936795	960.062055736353	439.61637034695
2020-04-11	241.310625255333	239.268591121686	345.204841096562	422.514856751491	2243.34067956544	141.846363038458	985.102533088145	447.185245315798
2020-04-12	242.641108105538	235.238129313846	345.470763287632	423.793548616428	2275.57154279459	145.209510661701	1009.57290981976	454.360242146457
2020-04-13	243.763523557225	230.904307316422	345.362849288695	424.480470382001	2304.95418134677	148.549333755189	1033.41513956047	461.124983283648
2020-04-14	244.689685476537	226.293085912633	344.895677647741	424.593914290351	2331.43912557858	151.867750710119	1056.58858242026	467.483555676261
2020-04-15	245.433836828967	221.432159316352	344.08719167592	424.158383392837	2355.00148151693	155.167350528321	1079.05695012927	473.44516239923
2020-04-16	246.010220580011	216.349221741453	342.955334684382	423.19838074082	2375.61635518871	158.450722211625	1100.78395441766	479.019006527488
2020-04-17	246.433079695165	211.071967401811	341.518049984278	421.738409385656	2393.25885262081	161.720454761862	1121.73330701557	484.214291135969
2020-04-18	246.716657139924	205.6280905113	339.793280886758	419.802972378705	2407.90407984013	164.979137180862	1141.86871965315	489.040219299606
2020-04-19	246.875195879782	200.045285283794	337.798970702971	417.416572771327	2419.52714287356	168.229358470456	1161.15390406055	493.505994093332
2020-04-20	246.922938880236	194.351245933167	335.553062744069	414.60371361488	2428.103147748	171.473707632473	1179.55257196791	497.62081859208
2020-04-21	246.87412910678	188.573666673294	333.073500321201	411.388897960722	2433.60720049035	174.714773668743	1197.02843510539	501.393895870785
2020-04-22	246.74300952491	182.740241718048	330.378226745518	407.796628860213	2436.01440712749	177.955145581098	1213.54520520313	504.834429004379
2020-04-23	246.54382310012	176.878665281303	327.48518532817	403.851409364712	2435.29987368634	181.197412371366	1229.06659399129	507.951621067796
2020-04-24	246.290812797907	171.016631576935	324.412319380308	399.577742525578	2431.43870619377	184.444163041379	1243.5563132	510.754675135969
2020-04-25	245.998221583765	165.181834818816	321.177572213081	395.000131394168	2424.40601067669	187.697986592967	1256.97807455942	513.252794283832
2020-04-26	245.680292423189	159.401969220822	317.79888713764	390.143079021844	2414.17689316199	190.961472027959	1269.2955897997	515.455181586318
2020-04-27	245.350638171282	153.700882664153	314.293742268157	385.03052163808	2400.75545035697	194.237612037475	1280.47839013206	517.373215054243
2020-04-28	245.020351241575	148.08703769932	310.677754930894	379.684128184827	2384.26174169056	197.531014069783	1290.51928469207	519.026972441952
2020-04-29	244.699893937203	142.56505054416	306.966077255135	374.125000782154	2364.84481727208	200.846689262443	1299.41690209635	520.438706439675
2020-04-30	244.399728561304	137.139537416509	303.173861370164	368.374241550126	2342.65372721086	204.18964875301	1307.16987096155	521.63066973764
2020-05-01	244.130317417016	131.815114534205	299.316259405264	362.452952608814	2317.83752161624	207.564903679044	1313.77681990431	522.625115026076
2020-05-02	243.902122807475	126.596398115085	295.408423489719	356.382236078283	2290.54525059753	210.977465178102	1319.23637754126	523.444294995211
2020-05-03	243.725607035819	121.488004376987	291.465505752814	350.183194078603	2260.92596426406	214.432344387742	1323.54717248904	524.110462335275
2020-05-04	243.611232405184	116.494549537746	287.502658323832	343.87692872984	2229.12871272517	217.934552445522	1326.7078333643	524.645869736494
2020-05-05	243.569461218708	111.620649815201	283.535033332057	337.484542152062	2195.30254609019	221.489100488999	1328.71698878365	525.072769889099
2020-05-06	243.610755779528	106.870921427189	279.577782906772	331.027136465338	2159.59651446843	225.100999655731	1329.57326736376	525.413415483317
2020-05-07	243.745578390781	102.249980591547	275.646059177263	324.525813789736	2122.15966796923	228.775261083276	1329.27529772124	525.690059209378
2020-05-08	243.984391355605	97.7624435261114	271.755014272812	318.001676245322	2083.14105670191	232.516895909192	1327.82170847275	525.924953757509
2020-05-09	244.337656977135	93.4129264487199	267.919800322703	311.475825952165	2042.68973077581	236.330915271037	1325.21112823491	526.14035181794
2020-05-10	244.815837558511	89.2060455772096	264.15556945622	304.969365030332	2000.95474030026	240.222330306367	1321.44218562437	526.358506080899
2020-05-11	245.428788868493	85.1459307734221	260.476983258148	298.501928942178	1958.08044215037	244.19743374252	1316.52091920653	526.601663574125
2020-05-12	246.183940538348	81.2347664752174	256.896741135271	292.087286519201	1914.1924202645	248.267644665936	1310.48300734191	526.892048675401
2020-05-13	247.088115664968	77.47425076446	253.427051949874	285.737739935186	1869.41156534679	252.445663752837	1303.37153833976	527.251880100018
2020-05-14	248.148137345243	73.8660817230145	250.080124564241	279.465591363919	1823.85876810139	256.744191679442	1295.22960050936	527.70337656327
2020-05-15	249.370828676065	70.4119574327452	246.868167840658	273.283142979183	1777.65491923243	261.175929121972	1286.10028215999	528.268756780448
2020-05-16	250.763012754325	67.1135759755168	243.80339064141	267.202696954765	1730.92090944407	265.753576756647	1276.02667160092	528.970239466846
2020-05-17	252.331512676916	63.9726354331936	240.898001828781	261.236555464448	1683.77762944045	270.489835259687	1265.05185714143	529.830043337756
2020-05-18	254.083151540727	60.9908338876402	238.164210265057	255.397020682018	1636.34596992571	275.397405307312	1253.21892709078	530.870387108471
2020-05-19	256.024752442651	58.1698694207212	235.614224812522	249.696394781259	1588.746821604	280.488987575742	1240.57096975824	532.113489494282
2020-05-20	258.163138479578	55.5114401143009	233.260254333461	244.146979935957	1541.10107517946	285.777282741198	1227.1510734531	533.581569210483
2020-05-21	260.5051327484	53.017244050244	231.114507690159	238.761078319897	1493.52962135624	291.2749914799	1213.00232648462	535.296844972366
2020-05-22	263.057558346009	50.6889793104148	229.1891937449	233.550992106862	1446.15335083848	296.994814468067	1198.16781716208	537.281535495224
2020-05-23	265.827238369296	48.5283439766779	227.496521359971	228.52902347064	1399.09315433032	302.94945238192	1182.69063379476	539.557859494349
2020-05-24	268.820995915152	46.5370361308979	226.048699397655	223.707474585013	1352.46992253592	309.151605897679	1166.61386469191	542.148035685034
2020-05-25	272.044114461663	44.7158687227804	224.856290342069	219.097776697937	1306.39241979396	315.61273158235	1149.98215375643	545.07235769848
2020-05-26	275.495719011693	43.062114173396	223.923271164653	214.70787735404	1260.92090498125	322.339309566081	1132.84636726555	548.343418829522
2020-05-27	279.173394949298	41.5721597716569	223.251972458679	210.544853172124	1216.10351060916	329.336575869805	1115.25892709016	551.971887288903
2020-05-28	283.074727658537	40.2423928064749	222.844724817417	206.615780770987	1171.98836918906	336.609766514456	1097.27225510109	555.968431287368
2020-05-29	287.197302523468	39.069200566762	222.70385883414	202.927736769428	1128.6236132323	344.164117520967	1078.93877316923	560.343719035659
2020-05-30	291.538704928147	38.04897034143	222.831705102118	199.487797786246	1086.05737525025	352.004864910273	1060.31090316541	565.10841874452
2020-05-31	296.096520256634	37.178089419391	223.230594214624	196.303040440241	1044.33778775427	360.137244703306	1041.44106696051	570.273198624695
