width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-0.589238251867678	9.90997049778193e-08
6	state	all	NA	-1	-0.588226721271265	9.9983713347412e-13
8	state	all	NA	-1	-0.586695594795345	7.72532057576853e-17
10	state	all	NA	-1	-0.584644872443235	2.32219536635321e-20
12	state	all	NA	-1	-0.582074554214379	1.95227231031047e-23
4	Island	all	NA	1	0.00167455553628106	0.000410831947684402
6	Island	all	NA	1	0.00158255623247365	1.22757387896491e-06
8	Island	all	NA	1	0.00150893106217534	5.60327860973413e-09
10	Island	all	NA	1	0.00145368002539548	2.09807940373153e-11
12	Island	all	NA	1	0.00141680312213225	3.68064293864419e-14
4	King	all	NA	-1	-0.152496401388414	1.49507268852894e-08
6	King	all	NA	-1	-0.152325375446054	2.79329035352164e-13
8	King	all	NA	-1	-0.151905430953483	1.04437438773764e-16
10	King	all	NA	-1	-0.151236567911565	1.24348697531324e-19
12	King	all	NA	-1	-0.150318786320153	3.92506210685805e-22
4	Ann Arbor	all	NA	-1	-0.0516961329835951	2.43524989173447e-08
6	Ann Arbor	all	NA	-1	-0.0518115846664479	3.70908106473888e-12
8	Ann Arbor	all	NA	-1	-0.0520636799984234	3.01121811597852e-15
10	Ann Arbor	all	NA	-1	-0.0524524189798116	7.93322571193736e-18
12	Ann Arbor	all	NA	-1	-0.0529778016105648	5.19569307657767e-20
4	Boston	all	NA	-1	-0.0386357153142995	1.91464216124005e-07
6	Boston	all	NA	-1	-0.0384462176666392	7.85039400212882e-11
8	Boston	all	NA	-1	-0.0380798309065379	1.86254590049434e-13
10	Boston	all	NA	-1	-0.0375365550342175	1.73717691270842e-15
12	Boston	all	NA	-1	-0.0368163900496397	4.84732954755341e-17
4	San Diego	all	NA	-1	-0.18629067648641	7.74642886268359e-07
6	San Diego	all	NA	-1	-0.185642644741359	1.6086089015877e-11
8	San Diego	all	NA	-1	-0.184838181384712	1.80113016295451e-15
10	San Diego	all	NA	-1	-0.183877286417515	6.72500460668256e-19
12	San Diego	all	NA	-1	-0.182759959839593	6.47660751522644e-22
4	DC	all	NA	-1	-0.0287794857876814	7.00153415234425e-07
6	DC	all	NA	-1	-0.0286848855058146	1.28058099281134e-11
8	DC	all	NA	-1	-0.0285680111487267	1.24581886777729e-15
10	DC	all	NA	-1	-0.0284288627165792	4.0068056790431e-19
12	DC	all	NA	-1	-0.0282674402093453	3.30267483669806e-22
4	USA	all	NA	-1	-30.2887488691067	6.32844504142462e-07
6	USA	all	NA	-1	-30.1571830210037	4.14290243512735e-11
8	USA	all	NA	-1	-29.9579108022208	2.11750148069022e-14
10	USA	all	NA	-1	-29.6909322129291	4.3279002479634e-17
12	USA	all	NA	-1	-29.3562472531001	2.56534926876911e-19
