width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-3.93383453417322	8.81420002804533e-08
6	state	all	NA	-1	-3.93937313752278	4.35302318104267e-13
8	state	all	NA	-1	-3.94715464536042	1.47035891659099e-17
10	state	all	NA	-1	-3.95717905768066	1.81408966153849e-21
12	state	all	NA	-1	-3.96944637448245	5.92767155105207e-25
4	King	all	NA	-1	-0.770156813768228	8.71550600056666e-07
6	King	all	NA	-1	-0.772160927120876	4.87406312762051e-12
8	King	all	NA	-1	-0.773842536258216	4.08775426445009e-17
10	King	all	NA	-1	-0.775201641179173	3.20648608133458e-22
12	King	all	NA	-1	-0.77623824188354	1.65190036977856e-27
4	Snohomish	all	NA	-1	-0.400425670952788	7.55468569504515e-07
6	Snohomish	all	NA	-1	-0.401521434678745	5.91645892719435e-12
8	Snohomish	all	NA	-1	-0.402611392929996	1.23682058606129e-16
10	Snohomish	all	NA	-1	-0.403695545705982	4.91847598870908e-21
12	Snohomish	all	NA	-1	-0.404773893006596	3.14868858516741e-25
4	Pierce	all	NA	-1	-0.432702845255599	2.29930441758977e-08
6	Pierce	all	NA	-1	-0.433602142047568	2.85542776448319e-12
8	Pierce	all	NA	-1	-0.43560810563103	2.22773810470015e-15
10	Pierce	all	NA	-1	-0.438720736005385	5.56640545799346e-18
12	Pierce	all	NA	-1	-0.442940033170516	3.44909660178044e-20
4	Ann Arbor	all	NA	0	0	NA
6	Ann Arbor	all	NA	0	0	NA
8	Ann Arbor	all	NA	0	0	NA
10	Ann Arbor	all	NA	0	0	NA
12	Ann Arbor	all	NA	0	0	NA
4	Boston	all	NA	-1	-0.255447552920909	6.00028792282055e-07
6	Boston	all	NA	-1	-0.25655841274096	4.04159770865914e-11
8	Boston	all	NA	-1	-0.25826326719584	2.01564560555833e-14
10	Boston	all	NA	-1	-0.260562116285194	3.68657034021549e-17
12	Boston	all	NA	-1	-0.263454960008951	1.74212015111162e-19
4	San Diego	all	NA	-1	-0.830596313365996	7.24669181666654e-07
6	San Diego	all	NA	-1	-0.829555910807219	4.11067804030742e-13
8	San Diego	all	NA	-1	-0.82993140817902	1.7376737587739e-19
10	San Diego	all	NA	-1	-0.831722805480244	3.83483668416051e-22
12	San Diego	all	NA	-1	-0.834930102710669	2.60266344212071e-24
4	DC	all	NA	0	0	NA
6	DC	all	NA	-1	-0.0198141665599287	0.12716289063387
8	DC	all	NA	-1	-0.0516594595686176	0.00602610659800226
10	DC	all	NA	-1	-0.0723517069083874	0.00014737226137922
12	DC	all	NA	-1	-0.0856591551623195	2.04928823410593e-06
4	USA	all	NA	-1	-192.237582728757	2.08815727983074e-08
6	USA	all	NA	-1	-192.437844249428	1.41919814891870e-13
8	USA	all	NA	-1	-192.777734712233	7.16281570611809e-18
10	USA	all	NA	-1	-193.257254116906	1.36661127879641e-21
12	USA	all	NA	-1	-193.876402463394	7.01503605729534e-25
