width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-3818.42857142857	0.19471689658004
6	state	all	NA	-1	-1104.71428571514	0.407325846727097
8	state	all	NA	1	984.333333333367	0.343541502962939
10	state	all	NA	1	1420.20086580086	0.0494931416840958
12	state	all	NA	1	1356.67432567457	0.00877632943022948
4	King	all	NA	-1	-1217.98571428571	0.0458207671175141
6	King	all	NA	-1	-641.465306122806	0.0762066153757391
8	King	all	NA	1	85.7789115646563	0.778006947548913
10	King	all	NA	1	325.941125541125	0.141524252406226
12	King	all	NA	1	357.908091908146	0.0253564057463165
4	Snohomish	all	NA	-1	-440.685714285714	0.294778286830668
6	Snohomish	all	NA	-1	-133.559183673569	0.447043595033406
8	Snohomish	all	NA	1	127.059523809527	0.34058871289308
10	Snohomish	all	NA	1	176.261471861472	0.0542319082543395
12	Snohomish	all	NA	1	164.287212787243	0.0116085434449192
4	Pierce	all	NA	-1	-571.271428571429	0.137604450652135
6	Pierce	all	NA	-1	-247.379591836848	0.143338483115883
8	Pierce	all	NA	1	62.8571428571539	0.64461990291166
10	Pierce	all	NA	1	151.812987012987	0.117058675005591
12	Pierce	all	NA	1	159.282717282742	0.0219483648934148
4	Ann Arbor	all	NA	-1	-218	0.0238921969378035
6	Ann Arbor	all	NA	-1	-173.897959183732	0.000824366752022928
8	Ann Arbor	all	NA	-1	-21.787414965978	0.699859011025393
10	Ann Arbor	all	NA	1	18.8917748917749	0.61809363486492
12	Ann Arbor	all	NA	1	28.1988011988025	0.286535782759327
4	Boston	all	NA	-1	-480.585714285714	0.0432042887673926
6	Boston	all	NA	-1	-559.946938775694	0.00106310039345362
8	Boston	all	NA	-1	-202.141156462554	0.176779570468292
10	Boston	all	NA	-1	-4.80865800865784	0.965658627223413
12	Boston	all	NA	1	69.0799200799162	0.399329072436163
4	San Diego	all	NA	-1	-2846.9	0.0336793052906558
6	San Diego	all	NA	-1	-1568.00816326633	0.134003808416447
8	San Diego	all	NA	1	125.180272108906	0.869813705961139
10	San Diego	all	NA	1	587.786147186147	0.258314319474186
12	San Diego	all	NA	1	662.737262737362	0.0719628201489062
4	DC	all	NA	-1	-186.385714285714	0.0721612255442237
6	DC	all	NA	-1	-430.253061224587	0.00570460832247631
8	DC	all	NA	-1	-272.739795918338	0.0174647259888847
10	DC	all	NA	-1	-57.3471861471859	0.555815563547861
12	DC	all	NA	1	25.455544455531	0.725121785267579
4	USA	all	NA	-1	-179831.3	0.0064243946847989
6	USA	all	NA	-1	-126548.151020461	0.0060052624358668
8	USA	all	NA	-1	-18025.2125850276	0.668626614630643
10	USA	all	NA	1	25087.2865800866	0.416195212152453
12	USA	all	NA	1	36405.4940059975	0.103365194395858
