width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-3.999999999997	0.30407563156676
14	state	all	NA	-1	-0.410989010989053	0.738592882103976
21	state	all	NA	1	0.118181818181615	0.853384082614204
28	state	all	NA	1	0.00519978106183105	0.989838974620973
35	state	all	NA	1	0.0593837535013965	0.836844423504576
42	state	all	NA	1	0.0702536261242887	0.73890053914072
7	King	all	NA	-1	-0.964285714285305	0.256552367103726
14	King	all	NA	-1	-0.00219780219786729	0.993907289702342
21	King	all	NA	-1	-0.0571428571429496	0.758296582694904
28	King	all	NA	-1	-0.0366721401204312	0.749603856844433
35	King	all	NA	1	0.0179271708683463	0.81722328647784
42	King	all	NA	-1	-0.00137752208089437	0.981276809937602
7	Snohomish	all	NA	-1	-0.178571428571401	0.515068634192505
14	Snohomish	all	NA	-1	-0.0549450549450423	0.570635314844985
21	Snohomish	all	NA	-1	-0.005194805194828	0.921882060597191
28	Snohomish	all	NA	-1	-0.00793650793647867	0.828984309081554
35	Snohomish	all	NA	-1	-0.00700280112044871	0.796766435711921
42	Snohomish	all	NA	-1	-0.000729276395753488	0.970528249699994
7	Pierce	all	NA	-1	-0.535714285714204	0.100897345686543
14	Pierce	all	NA	-1	-0.186813186813233	0.205921918751519
21	Pierce	all	NA	1	0.0675324675324797	0.424823557106114
28	Pierce	all	NA	1	0.048713738368895	0.307627781756852
35	Pierce	all	NA	1	0.0112044817927169	0.740171232440907
42	Pierce	all	NA	1	0.0208248926343157	0.476226046552937
7	Ann Arbor	all	NA	-1	-0.357142857141766	0.363217467650129
14	Ann Arbor	all	NA	-1	-0.0879120879121979	0.487394936258235
21	Ann Arbor	all	NA	1	0.0194805194805177	0.729109688519441
28	Ann Arbor	all	NA	1	1.17091363560489e-14	0.999999999999737
35	Ann Arbor	all	NA	1	0.0053221288515405	0.818810385262516
42	Ann Arbor	all	NA	1	0.00615833400859088	0.708569273621572
7	Boston	all	NA	1	2.18194436799321e-13	0.999999999999471
14	Boston	all	NA	1	0.0461538461538605	0.541557765438432
21	Boston	all	NA	-1	-0.0415584415584715	0.314012485614302
28	Boston	all	NA	-1	-0.0109469074986347	0.647733499650367
35	Boston	all	NA	-1	-0.0109243697478996	0.524474075839575
42	Boston	all	NA	-1	-0.0130459444129308	0.326625200493034
7	San Diego	all	NA	-1	-0.357142857141111	0.720062669767472
14	San Diego	all	NA	-1	-0.0351648351649891	0.896015215406126
21	San Diego	all	NA	-1	-0.0402597402598021	0.774189588219258
28	San Diego	all	NA	1	0.015051997810655	0.854686655283577
35	San Diego	all	NA	1	0.00672268907562954	0.917000651327624
42	San Diego	all	NA	1	0.0341949598898011	0.448854491571311
7	DC	all	NA	-1	-0.428571428570337	0.426071006117948
14	DC	all	NA	1	0.019780219780366	0.888699445820891
21	DC	all	NA	1	0.0480519480519561	0.4360812494444
28	DC	all	NA	1	0.0328407224958859	0.351955926637762
35	DC	all	NA	1	0.0305322128851543	0.174680325903327
42	DC	all	NA	1	0.0229316911109256	0.143851442361889
7	USA	all	NA	-1	-94.2499999997818	0.110524822660783
14	USA	all	NA	-1	-21.219780219795	0.313635523007743
21	USA	all	NA	-1	-7.51038961040005	0.546599711366021
28	USA	all	NA	1	2.16611932129243	0.792268500778443
35	USA	all	NA	1	1.98879551820719	0.723658822854363
42	USA	all	NA	1	2.14942063041895	0.596546092814044
