width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	0.371428571428571	0.614126084822909
6	state	all	NA	-1	-0.530612244897908	0.338307901809532
8	state	all	NA	-1	-1.37414965986394	0.0229513548356215
4	King	all	NA	1	0.128571428571429	0.225403330758517
6	King	all	NA	-1	-0.208163265306099	0.312887160031395
8	King	all	NA	-1	-0.437074829931969	0.0235885593910402
4	Snohomish	all	NA	-1	-0.0142857142857143	0.941777749026042
6	Snohomish	all	NA	-1	-0.0489795918367372	0.503690622596793
8	Snohomish	all	NA	-1	-0.0697278911564659	0.249100442969585
4	Pierce	all	NA	1	0.1	0.470849737787082
6	Pierce	all	NA	-1	-0.289795918367349	0.113911487102177
8	Pierce	all	NA	-1	-0.280612244897953	0.0306093624392286
4	Ann Arbor	all	NA	1	0.0714285714285714	0.487010823957423
6	Ann Arbor	all	NA	1	0.114285714285725	0.0301526261006447
8	Ann Arbor	all	NA	1	0.06632653061224	0.0387795977994897
4	Boston	all	NA	-1	-0.614285714285714	0.0324244052036195
6	Boston	all	NA	-1	-0.595918367346984	0.00715700960730529
8	Boston	all	NA	-1	-0.452380952380919	0.00139206161521955
4	San Diego	all	NA	1	0.757142857142857	0.498637203969174
6	San Diego	all	NA	-1	-0.0693877551019864	0.885097323433824
8	San Diego	all	NA	-1	-1.00340136054416	0.0842224846654813
4	DC	all	NA	1	0.257142857142857	0.299350950254629
6	DC	all	NA	1	0.134693877551046	0.177371955088217
8	DC	all	NA	-1	-0.0833333333333316	0.410418963417302
