width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-0.44271566947634	1.92466235667795e-06
6	state	all	NA	-1	-0.440598120207963	5.70605451750992e-11
8	state	all	NA	-1	-0.438269722378299	6.4578349504837e-15
10	state	all	NA	-1	-0.4357304759887	1.9290379805237e-18
12	state	all	NA	-1	-0.432980381038293	1.25622468291348e-21
4	Island	all	NA	-1	-0.00615198279663027	5.08755549885387e-05
6	Island	all	NA	-1	-0.00599990905763539	4.41272061134473e-08
8	Island	all	NA	-1	-0.0058318287870499	1.63620097434273e-10
10	Island	all	NA	-1	-0.00564774198489232	1.82010371497084e-12
12	Island	all	NA	-1	-0.00544764865115078	5.10766965840412e-14
4	King	all	NA	-1	-0.111616654721295	4.19247717761434e-06
6	King	all	NA	-1	-0.110702485143495	5.04538766551498e-10
8	King	all	NA	-1	-0.109557023906354	3.44348755288352e-13
10	King	all	NA	-1	-0.10818027101021	8.22380133965026e-16
12	King	all	NA	-1	-0.106572226454846	5.33476866816277e-18
4	Ann Arbor	all	NA	-1	-0.0854617189172249	7.45013572549e-08
6	Ann Arbor	all	NA	-1	-0.0854499608692511	1.44520501747548e-15
8	Ann Arbor	all	NA	-1	-0.0855110981756816	4.55964732419362e-20
10	Ann Arbor	all	NA	-1	-0.0856451308367767	2.6915303599463e-23
12	Ann Arbor	all	NA	-1	-0.0858520588523682	2.89067768222383e-26
4	Boston	all	NA	1	0.00477083829193283	0.00151940956569226
6	Boston	all	NA	1	0.00451700875875839	1.86462054748812e-06
8	Boston	all	NA	1	0.0046594981028643	3.50490124239087e-09
10	Boston	all	NA	1	0.00519830632426087	9.96809270212749e-09
12	Boston	all	NA	1	0.00613343342293989	2.15943505023035e-08
4	San Diego	all	NA	-1	-0.102104026617021	1.32576955605278e-06
6	San Diego	all	NA	-1	-0.10179027530852	9.7545651593771e-12
8	San Diego	all	NA	-1	-0.101545879854954	8.50528256090403e-17
10	San Diego	all	NA	-1	-0.101370840256642	4.73824199358175e-22
12	San Diego	all	NA	-1	-0.10126515651338	9.4992046109489e-28
4	DC	all	NA	-1	-0.0189807029299903	1.64141235642395e-05
6	DC	all	NA	-1	-0.0187517850144038	2.3722902533392e-09
8	DC	all	NA	-1	-0.0185399556633906	7.56856560759234e-13
10	DC	all	NA	-1	-0.0183452148770085	3.68441951887973e-16
12	DC	all	NA	-1	-0.0181675626552203	2.23591929486652e-19
4	USA	all	NA	-1	-8.28480190804857	5.46408967855211e-07
6	USA	all	NA	-1	-8.25051474616242	6.33879437603068e-11
8	USA	all	NA	-1	-8.15612403921075	5.649020662312e-13
10	USA	all	NA	-1	-8.00162978721927	1.60653431572938e-14
12	USA	all	NA	-1	-7.78703199017129	1.33206527513716e-15
