width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-1.92857142856406	0.660642155241519
14	state	all	NA	-1	-0.553846153848872	0.69836364624715
21	state	all	NA	-1	-0.433766233766597	0.607575157972302
28	state	all	NA	-1	-0.140667761357125	0.78856057301816
35	state	all	NA	-1	-0.120728291316532	0.750910481446835
42	state	all	NA	-1	-0.154849688031859	0.616462349226129
7	Island	all	NA	-1	-0.0714285714282987	0.660642155241519
14	Island	all	NA	1	0.00219780219776898	0.957027646767319
21	Island	all	NA	-1	-0.0064935064935141	0.781264396607296
28	Island	all	NA	-1	-0.00465243568690965	0.764415524248521
35	Island	all	NA	1	0.000280112044817837	0.978180193168168
42	Island	all	NA	1	0.00170164492342511	0.816187359181118
7	King	all	NA	-1	-0.428571428569792	0.660642155241519
14	King	all	NA	-1	-0.0857142857147788	0.770644473732139
21	King	all	NA	-1	-0.118181818181908	0.542500004109797
28	King	all	NA	-1	-0.0440613026819185	0.71633733055284
35	King	all	NA	-1	-0.0526610644257719	0.576069339473916
42	King	all	NA	-1	-0.0538854225751832	0.484160625983982
7	Ann Arbor	all	NA	-1	-0.142857142856706	0.363217467650129
14	Ann Arbor	all	NA	-1	-0.0109890109890748	0.787289742303122
21	Ann Arbor	all	NA	-1	-0.00129870129870578	0.945990766631266
28	Ann Arbor	all	NA	1	0.013957307060749	0.237247119875197
35	Ann Arbor	all	NA	1	0.0145658263305324	0.0700135212223468
42	Ann Arbor	all	NA	-1	-0.0188801555789706	0.312027730110811
7	Boston	all	NA	1	4.36388873598643e-13	0.999999999999471
14	Boston	all	NA	-1	-0.0307692307695322	0.894414326818344
21	Boston	all	NA	1	0.0272727272727159	0.799035293254264
28	Boston	all	NA	-1	-0.0363984674328946	0.690530244291739
35	Boston	all	NA	-1	-0.0313725490196089	0.644050267539269
42	Boston	all	NA	-1	-0.0255246738514053	0.629008301624399
7	San Diego	all	NA	1	4.90940105453851e-13	0.999999999999471
14	San Diego	all	NA	-1	-0.0769230769235495	0.798821183911625
21	San Diego	all	NA	-1	-0.0727272727273421	0.694244930110577
28	San Diego	all	NA	-1	-0.0229885057470684	0.84113756944178
35	San Diego	all	NA	-1	-0.0117647058823539	0.884270066955499
42	San Diego	all	NA	-1	-0.032331253545114	0.64209446972153
7	DC	all	NA	1	5.45486091998303e-14	0.999999999999471
14	DC	all	NA	-1	-2.55536143650617e-14	0.999999999999203
21	DC	all	NA	-1	-0.0181818181818306	0.485449081946096
28	DC	all	NA	1	0.0019157088122635	0.896489360873895
35	DC	all	NA	1	0.00224089635854338	0.817662555388456
42	DC	all	NA	-1	-0.0123166680171833	0.359831856388572
7	USA	all	NA	-1	-60.1071428569247	0.397359139575309
14	USA	all	NA	-1	-29.9252747253773	0.235211749587564
21	USA	all	NA	-1	-14.9012987013086	0.29359564514485
28	USA	all	NA	-1	-15.975095785426	0.108437348510318
35	USA	all	NA	-1	-11.352661064426	0.12369798575149
42	USA	all	NA	-1	-10.124463171547	0.0934012291909135
