width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-0.142857142857142	0.859696616683422
6	state	all	NA	-1	-1.09795918367354	0.0548818415586408
8	state	all	NA	-1	-0.226190476190392	0.620748153510264
10	state	all	NA	-1	-0.217316017316017	0.469687611943109
12	state	all	NA	1	0.264235764235393	0.60407482238961
4	Island	all	NA	0	0	1
6	Island	all	NA	-1	-0.0448979591836696	0.309184481208156
8	Island	all	NA	-1	-0.00510204081632682	0.862396852847924
10	Island	all	NA	1	1.7461647447447e-17	0.999999999999999
12	Island	all	NA	1	0.0114885114885092	0.400450330491034
4	King	all	NA	-1	-0.3	0.387367035708843
6	King	all	NA	-1	-0.248979591836775	0.0937158871467592
8	King	all	NA	1	0.0272108843537546	0.820380411238054
10	King	all	NA	-1	-0.0848484848484849	0.32878788603393
12	King	all	NA	1	0.0349650349649771	0.695331255084781
4	Ann Arbor	all	NA	1	0.114285714285714	0.105572809000084
6	Ann Arbor	all	NA	-1	-0.220408163265328	0.140986265634351
8	Ann Arbor	all	NA	-1	-0.0901360544217594	0.291869481783412
10	Ann Arbor	all	NA	-1	-0.057142857142857	0.284896043836761
12	Ann Arbor	all	NA	-1	-0.0204795204795298	0.588324097768141
4	Boston	all	NA	-1	-0.285714285714286	0.44951811743682
6	Boston	all	NA	-1	-0.00408163265309174	0.981459804271662
8	Boston	all	NA	1	0.0697278911564608	0.471794509678414
10	Boston	all	NA	1	0.0406926406926405	0.512119879551899
12	Boston	all	NA	1	0.0584415584415652	0.183128667967086
4	San Diego	all	NA	1	0.114285714285714	0.521908556266242
6	San Diego	all	NA	-1	-0.16734693877553	0.241167999186944
8	San Diego	all	NA	-1	-0.0969387755101894	0.269820365174656
10	San Diego	all	NA	-1	-0.115151515151515	0.0639227362512472
12	San Diego	all	NA	1	0.00249750249746282	0.967398024611864
4	DC	all	NA	1	0.0428571428571429	0.692206494374454
6	DC	all	NA	-1	-0.102040816326544	0.216004042994967
8	DC	all	NA	1	0.00850340136054757	0.877869552822618
10	DC	all	NA	1	0.0060606060606061	0.871749863942387
12	DC	all	NA	1	0.000499500499509589	0.98558041685741
4	USA	all	NA	-1	-36.1714285714286	0.375936948238139
6	USA	all	NA	-1	-37.6571428571478	0.0392090574628671
8	USA	all	NA	1	1.75510204081812	0.911945962108873
10	USA	all	NA	1	8.15151515151515	0.428808017592065
12	USA	all	NA	1	11.7057942057943	0.121970417245659
