date	state	Island	King	Ann Arbor	Boston	San Diego	DC	USA
2020-01-26	0	0	0	0	0	0	0	0.00304655573119389
2020-02-02	0	0	0	0	0	0	0	0
2020-02-09	0	0	0	0	0	0	0	0
2020-02-16	0	0	0	0	0	0	0	0
2020-02-23	0	0	0	0	0	0	0	0
2020-03-01	0.132703592856884	0	0.447795346779434	0	0	0	0	0.00304655573119389
2020-03-08	2.25596107856703	0	7.16472554847094	0	0	0	0	0.0609311146238779
2020-03-15	2.91947904285145	0	8.0603162420298	0	0	0	0	0.152327786559695
2020-03-22	7.56410479284239	11.839924224485	17.9118138711773	0	1.24392498137222	0	2.8338686983616	1.61772109326396
2020-03-29	13.4030628785453	0	29.5544928874426	13.6017040214798	2.48784996274445	2.09685681163935	4.2508030475424	9.04827052164586
2020-04-05	30.2564191713696	59.1996211224248	46.5707160650611	8.16102241288789	29.8541995529334	3.2950607040047	24.0878839360736	29.4084024732147
2020-04-12	18.0476886285362	11.839924224485	32.6890603148986	27.2034080429596	73.3915739009612	8.08787627346607	39.6741617770624	45.6282651860909
2020-04-19	16.9860598856812	11.839924224485	27.7633115003249	32.6440896515515	186.588747205833	7.78832530037474	65.1789800623168	46.6336285773849
2020-04-26	14.4646916214004	0	25.5243347664277	54.4068160859192	192.808372112695	11.9820389236534	116.188616632826	45.2230732738422
2020-05-03	9.95276946426631	0	16.1206324840596	57.1271568902152	245.053221330328	8.38742724655741	103.436207490198	40.0256491964254
2020-05-10	12.4741377285471	0	18.3596092179568	27.2034080429596	161.710247578389	10.7838350312881	102.019273141018	36.5921808873699
2020-05-17	8.89114072141123	11.839924224485	8.0603162420298	19.0423856300717	85.8308237146834	10.1847330851054	85.016060950848	29.5119853680753
2020-05-24	6.50247604998732	11.839924224485	8.95590693558867	21.7627264343677	63.4401740499834	11.9820389236534	69.4297831098592	25.0426881104138
2020-05-31	5.17544012141848	0	7.61252089525037	8.16102241288789	41.0495243852834	5.99101946182672	48.1757678721472	19.641144799007
2020-06-07	6.23706886427355	0	5.82133950813264	5.44068160859192	65.9280240127278	8.08787627346607	32.5894900311584	17.3958332251171
2020-06-14	5.17544012141848	0	5.82133950813264	0	32.3420495156778	6.88967238110073	36.8402930787008	15.0926370923346
2020-06-21	5.17544012141848	0	2.6867720806766	5.44068160859192	34.8298994784223	5.69146848873539	25.5048182852544	12.55485616825
2020-06-28	5.8389580857029	0	3.13456742745603	2.72034080429596	32.3420495156778	6.88967238110073	24.0878839360736	11.7901706797204
2020-07-05	6.6351796428442	0	3.58236277423547	5.44068160859192	3.73177494411667	7.78832530037474	12.7524091426272	11.2326509809119
2020-07-12	8.3603263499837	0	5.82133950813264	5.44068160859192	16.1710247578389	10.4842840581968	12.7524091426272	16.5702166219636
2020-07-19	6.90058682855797	0	3.58236277423547	2.72034080429596	18.6588747205834	16.7748544931148	14.169343491808	16.9875947571372
2020-07-26	10.6162874285507	0	4.47795346779434	2.72034080429596	16.1710247578389	16.4753035200235	4.2508030475424	19.8848692575025
2020-08-02	11.9433233571196	0	7.61252089525037	5.44068160859192	12.4392498137222	9.58563113892276	7.084671745904	23.8332054851298
2020-08-09	12.4741377285471	0	10.7470883227064	2.72034080429596	19.9027997019556	8.38742724655741	7.084671745904	22.4500691831678
2020-08-16	10.6162874285507	0	7.16472554847094	2.72034080429596	2.48784996274445	9.88518211201409	8.5016060950848	21.6214060242831
2020-08-23	6.23706886427355	0	4.92574881457377	2.72034080429596	-78.3672738264501	10.1847330851054	9.9185404442656	18.4194759507983
2020-08-30	7.29869760712862	0	4.0301581210149	0	2.48784996274445	6.59012140800939	2.8338686983616	18.9739490938756
2020-09-06	5.8389580857029	0	4.92574881457377	-2.72034080429596	4.97569992548889	7.4887743272834	7.084671745904	17.7340009112797
2020-09-13	4.64462574999094	0	1.79118138711773	0	2.48784996274445	8.08787627346607	7.084671745904	15.4490841128842
2020-09-20	6.6351796428442	0	4.0301581210149	2.72034080429596	3.73177494411667	7.78832530037474	5.6677373967232	16.0705814820478
2020-09-27	6.23706886427355	11.839924224485	1.3433860403383	2.72034080429596	0	4.79281556946138	5.6677373967232	16.2899334946938
2020-10-04	5.97166167855978	0	4.47795346779434	0	1.24392498137222	8.08787627346607	9.9185404442656	15.0895905366034
2020-10-11	5.8389580857029	0	6.7169302016915	0	2.48784996274445	6.88967238110073	8.5016060950848	15.5770394535944
2020-10-18	6.6351796428442	0	3.13456742745603	0	7.46354988823334	8.08787627346607	5.6677373967232	15.6714826812614
2020-10-25	8.49302994284058	0	5.82133950813264	2.72034080429596	7.46354988823334	5.09236654255271	1.4169343491808	17.8619562519898
2020-11-01	9.02384431426812	0	4.0301581210149	5.44068160859192	6.21962490686112	6.29057043491806	5.6677373967232	18.6845262994122
2020-11-08	9.156547907125	0	3.13456742745603	2.72034080429596	9.95139985097779	5.09236654255271	11.3354747934464	23.0258682163635
2020-11-15	11.0143982071214	0	5.82133950813264	10.8813632171838	4.97569992548889	5.39191751564405	8.5016060950848	25.3382040163396
2020-11-22	14.1992844356866	0	11.1948836694858	10.8813632171838	8.70747486960556	12.5811408698361	14.169343491808	34.2463329743506
2020-11-29	15.7917275499692	23.6798484489699	8.50811158880924	16.3220448257758	18.6588747205834	8.68697821964875	14.169343491808	33.6156959379934
2020-12-06	20.1709461142464	35.5197726734549	20.1507906050745	24.4830672386637	26.1224246088167	19.4708132509368	24.0878839360736	49.1318042769639
