width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-3.32142857142825	0.145677520662538
14	state	all	NA	-1	-1.32087912087911	0.14467158107909
21	state	all	NA	-1	-1.02987012987013	0.148912150530174
28	state	all	NA	-1	-0.288998357963899	0.542586918369666
35	state	all	NA	-1	-0.219047619047683	0.493859742306663
42	state	all	NA	-1	-0.176646949193714	0.517662416041697
7	King	all	NA	-1	-3.25419079259673e-14	0.999999999999888
14	King	all	NA	-1	-0.301098901098899	0.0314253475131956
21	King	all	NA	-1	-0.220779220779218	0.0675209194193876
28	King	all	NA	-1	-0.0383141762452118	0.622143440622593
35	King	all	NA	-1	-0.0263305322128883	0.613551473033126
42	King	all	NA	-1	-0.0012964913702242	0.973745700977462
7	Snohomish	all	NA	-1	-0.142857142857148	0.717126053011764
14	Snohomish	all	NA	1	0.101098901098901	0.390152378531924
21	Snohomish	all	NA	-1	-0.0324675324675351	0.677457691155022
28	Snohomish	all	NA	-1	-0.00684181718664724	0.888619676590052
35	Snohomish	all	NA	1	0.0232492997198866	0.476445876583046
42	Snohomish	all	NA	1	0.0213921076088074	0.366975932605554
7	Pierce	all	NA	-1	-0.142857142857197	0.713117548208159
14	Pierce	all	NA	-1	-0.0791208791208801	0.535547387386292
21	Pierce	all	NA	-1	-0.153246753246756	0.146517090927487
28	Pierce	all	NA	-1	-0.0298303229337676	0.642509251768455
35	Pierce	all	NA	-1	-0.0865546218487442	0.0688070865016004
42	Pierce	all	NA	-1	-0.0582610809497163	0.164609578999943
7	Ann Arbor	all	NA	-1	-0.0714285714284682	0.912333777914211
14	Ann Arbor	all	NA	1	0.0483516483516493	0.786851045031273
21	Ann Arbor	all	NA	1	0.014285714285716	0.884107038765016
28	Ann Arbor	all	NA	1	0.0613026819923371	0.287761102483132
35	Ann Arbor	all	NA	1	0.0717086834733832	0.058360153639815
42	Ann Arbor	all	NA	1	0.057936958107134	0.0313082970564292
7	Boston	all	NA	-1	-0.499999999999907	0.183645955483067
14	Boston	all	NA	1	0.054945054945055	0.65894185252433
21	Boston	all	NA	1	0.0857142857142845	0.141117030577867
28	Boston	all	NA	1	0.0577449370552769	0.10041148835941
35	Boston	all	NA	1	0.0535014005602093	0.0274940702581584
42	Boston	all	NA	1	0.0401102017664845	0.0281013589524283
7	San Diego	all	NA	-1	-0.785714285714372	0.337051315895067
14	San Diego	all	NA	-1	-0.13406593406593	0.634990899918877
21	San Diego	all	NA	-1	-0.0818181818181864	0.566264573852128
28	San Diego	all	NA	1	0.0823754789272053	0.345866903889582
35	San Diego	all	NA	-1	-0.0196078431372534	0.775337040444791
42	San Diego	all	NA	-1	-0.0322502228344152	0.5565545204754
7	DC	all	NA	-1	-0.464285714285722	0.109144805528554
14	DC	all	NA	1	0.01978021978022	0.817166604106422
21	DC	all	NA	1	0.0363636363636361	0.340297400785909
28	DC	all	NA	1	0.0344827586206883	0.106945329626413
35	DC	all	NA	1	0.0232492997198853	0.0954465014665687
42	DC	all	NA	1	0.0145044972044433	0.146473117814644
7	USA	all	NA	-1	-157.3214285714	0.276108122370099
14	USA	all	NA	-1	-40.7824175824175	0.365780930458977
21	USA	all	NA	-1	-43.714285714285	0.158166426044711
28	USA	all	NA	-1	-1.02463054187213	0.959633633542606
35	USA	all	NA	1	0.845098039214836	0.950430101860641
42	USA	all	NA	-1	-0.214164168217174	0.98319760337144
