width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-9.57142857142857	0.914785314162937
6	state	all	NA	1	109.457142857146	0.0985223247399243
8	state	all	NA	1	282.188775510201	0.00943122708909013
4	King	all	NA	-1	-22.3142857142857	0.268895147229752
6	King	all	NA	-1	-14.9020408163284	0.0733558224521324
8	King	all	NA	1	30.7806122448999	0.175949698921434
4	Snohomish	all	NA	-1	-4.21428571428571	0.724004205442978
6	Snohomish	all	NA	1	4.95102040816284	0.418631275337291
8	Snohomish	all	NA	1	21.5629251700682	0.0341163800521236
4	Pierce	all	NA	-1	-24.3428571428571	0.210522031740784
6	Pierce	all	NA	1	1.19591836734548	0.907958036195599
8	Pierce	all	NA	1	30.1955782312927	0.0479191804127981
4	Ann Arbor	all	NA	1	6.18571428571428	0.20393516560262
6	Ann Arbor	all	NA	1	5.99183673469466	0.010507524544035
8	Ann Arbor	all	NA	1	7.71428571428536	0.000152562603087533
4	Boston	all	NA	1	18.8857142857143	0.215727845787507
6	Boston	all	NA	1	12.5469387755119	0.0484534240061195
8	Boston	all	NA	1	14.6513605442171	0.00158015305574815
4	San Diego	all	NA	-1	-206.542857142857	0.00388147593455481
6	San Diego	all	NA	-1	-131.289795918389	0.00934451189110511
8	San Diego	all	NA	-1	-49.9336734693806	0.175000681097449
4	DC	all	NA	1	24.2714285714286	0.394062892245102
6	DC	all	NA	1	15.5265306122472	0.15845137823346
8	DC	all	NA	1	21.7687074829923	0.00593551513710967
