width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	1.8	0.912874820243422
6	state	all	NA	1	63.3306122449094	0.035116895851023
8	state	all	NA	1	89.3656462584995	0.000685492278804958
4	King	all	NA	-1	-1.87142857142856	0.788515654411894
6	King	all	NA	1	14.7142857142888	0.0654271182544325
8	King	all	NA	1	24.6003401360538	0.00338897033460541
4	Snohomish	all	NA	-1	-0.314285714285714	0.906849878466919
6	Snohomish	all	NA	1	6.08571428571523	0.051795599438812
8	Snohomish	all	NA	1	11.6479591836731	0.00207099232994084
4	Pierce	all	NA	1	8.92857142857143	0.474000938536343
6	Pierce	all	NA	1	12.2163265306161	0.0420194381427494
8	Pierce	all	NA	1	14.8673469387748	0.000777068413986213
4	Ann Arbor	all	NA	-1	-47	0.048338478680439
6	Ann Arbor	all	NA	-1	-24.7183673469517	0.0614615681318101
8	Ann Arbor	all	NA	-1	-3.23639455782178	0.736450445172832
4	Boston	all	NA	-1	-37.1285714285714	0.0177555757342877
6	Boston	all	NA	-1	-41.493877551033	0.000113559653154741
8	Boston	all	NA	-1	-20.7431972789091	0.037077617699672
4	San Diego	all	NA	-1	-24.8285714285714	0.593340744853121
6	San Diego	all	NA	-1	-29.3959183673585	0.141845143085768
8	San Diego	all	NA	-1	-25.1190476190464	0.0306741485724334
4	DC	all	NA	-1	-17.3142857142857	0.0492933302004613
6	DC	all	NA	-1	-13.4816326530659	0.00241783671948683
8	DC	all	NA	-1	-7.92176870748216	0.0168200665756295
