width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-170.057142857143	0.151758163458552
6	state	all	NA	-1	-168.746938775556	0.242543559537736
8	state	all	NA	-1	-197.091836734681	0.0271937283397439
10	state	all	NA	-1	-186.964502164502	0.00216405523788123
12	state	all	NA	-1	-146.256743256764	0.00114310688360711
4	King	all	NA	-1	-59.6571428571429	0.144420718361203
6	King	all	NA	-1	-58.163265306137	0.185869604082493
8	King	all	NA	-1	-75.4013605442137	0.00979986815742938
10	King	all	NA	-1	-81.6034632034631	0.000212064918246977
12	King	all	NA	-1	-68.9930069930163	4.84398653471157e-05
4	Snohomish	all	NA	-1	-13.7571428571428	0.486139029387954
6	Snohomish	all	NA	-1	-13.6163265306159	0.289274912543058
8	Snohomish	all	NA	-1	-20.7772108843527	0.0177991154418356
10	Snohomish	all	NA	-1	-21.4848484848485	0.000806975472119018
12	Snohomish	all	NA	-1	-16.601398601401	0.000588073410251717
4	Pierce	all	NA	-1	-14.8571428571429	0.132392915990041
6	Pierce	all	NA	-1	-21.8448979591889	0.2016057020308
8	Pierce	all	NA	-1	-25.8469387755081	0.0306142782015169
10	Pierce	all	NA	-1	-23.9428571428571	0.00320201347974603
12	Pierce	all	NA	-1	-18.7737262737289	0.00158965480252846
4	Ann Arbor	all	NA	-1	-3.08571428571429	0.780368004608837
6	Ann Arbor	all	NA	-1	-5.26938775510287	0.257349056633322
8	Ann Arbor	all	NA	-1	-2.45068027210869	0.350582476466542
10	Ann Arbor	all	NA	-1	-0.0406926406926406	0.981960790146297
12	Ann Arbor	all	NA	1	0.160839160839717	0.930076309370937
4	Boston	all	NA	-1	-14.6857142857143	0.0317815343373859
6	Boston	all	NA	-1	-13.3428571428589	0.000439036776540209
8	Boston	all	NA	-1	-6.88095238095129	0.105788718282546
10	Boston	all	NA	-1	-4.68571428571428	0.0897648572575541
12	Boston	all	NA	-1	-4.73226773226801	0.0193096379949174
4	San Diego	all	NA	-1	-159.814285714286	0.00666446194914101
6	San Diego	all	NA	-1	-236.538775510228	0.0006710966549218
8	San Diego	all	NA	-1	-233.948979591822	4.82178901902155e-06
10	San Diego	all	NA	-1	-151.053679653679	0.00135444013502257
12	San Diego	all	NA	-1	-88.8326673326829	0.0181594054408048
4	DC	all	NA	-1	-13.9142857142857	0.132938448926353
6	DC	all	NA	-1	-18.5714285714297	0.0143792839787817
8	DC	all	NA	-1	-19.4931972789104	0.000252942669441522
10	DC	all	NA	-1	-12.9506493506493	0.00184319593272071
12	DC	all	NA	-1	-11.5884115884139	0.0037470073611489
4	USA	all	NA	-1	-10810.5428571429	0.15930121048919
6	USA	all	NA	-1	-10400.2244897969	0.00740263582620671
8	USA	all	NA	-1	-8281.35884353691	0.00086104521535657
10	USA	all	NA	-1	-4412.43722943722	0.0271765932315691
12	USA	all	NA	-1	-2106.32417582465	0.163872957399606
