width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-207.102385256351	2.71154609927115e-07
6	state	all	NA	-1	-207.401448116509	4.64625706085793e-13
8	state	all	NA	-1	-207.650303394399	1.16462539206797e-18
10	state	all	NA	-1	-207.848951091187	2.62511576923299e-24
12	state	all	NA	-1	-207.99739120563	3.6552322136532e-30
4	King	all	NA	-1	-77.9014750653507	2.51615078501428e-07
6	King	all	NA	-1	-78.0317188107639	8.28726683428748e-13
8	King	all	NA	-1	-78.1699815342971	9.05200645837421e-18
10	King	all	NA	-1	-78.3162632363889	2.30358049916166e-22
12	King	all	NA	-1	-78.4705639165713	1.14122354999398e-26
4	Snohomish	all	NA	-1	-19.8399964969344	1.30060218138575e-06
6	Snohomish	all	NA	-1	-19.9131330279068	1.94124969006993e-11
8	Snohomish	all	NA	-1	-19.9881735389885	8.5341110038844e-16
10	Snohomish	all	NA	-1	-20.065118030291	7.8505502270248e-20
12	Snohomish	all	NA	-1	-20.1439665016951	1.27500560019221e-23
4	Pierce	all	NA	-1	-26.3676085340036	1.32691504732725e-07
6	Pierce	all	NA	-1	-26.3989509096141	2.12016432729253e-13
8	Pierce	all	NA	-1	-26.4314570742264	1.04419559449384e-18
10	Pierce	all	NA	-1	-26.4651270279891	1.1235141634449e-23
12	Pierce	all	NA	-1	-26.4999607707439	2.22352807789972e-28
4	Ann Arbor	all	NA	-1	-1.91691768940025	2.04046383068984e-06
6	Ann Arbor	all	NA	-1	-1.90220442605939	4.08067836191221e-10
8	Ann Arbor	all	NA	-1	-1.8800935561854	6.48084510369852e-13
10	Ann Arbor	all	NA	-1	-1.8505850797894	4.25021981705452e-15
12	Ann Arbor	all	NA	-1	-1.81367899685985	8.4546344096016e-17
4	Boston	all	NA	-1	-7.47243745238031	9.08791451045519e-09
6	Boston	all	NA	-1	-7.46391640395744	2.29530118421527e-13
8	Boston	all	NA	-1	-7.44714613459794	3.05846621037294e-17
10	Boston	all	NA	-1	-7.42212664434389	1.49693858775157e-20
12	Boston	all	NA	-1	-7.38885793315059	2.01429544250425e-23
4	San Diego	all	NA	-1	-206.275685809866	3.50574493387452e-10
6	San Diego	all	NA	-1	-206.224076738628	6.11843612637623e-16
8	San Diego	all	NA	-1	-206.107951344185	7.47334723600322e-21
10	San Diego	all	NA	-1	-205.927309627697	3.03462145617894e-25
12	San Diego	all	NA	-1	-205.682151587929	3.23858042363019e-29
4	DC	all	NA	-1	-16.4640858024279	2.97041083836411e-10
6	DC	all	NA	-1	-16.4669711426187	1.60483136160562e-16
8	DC	all	NA	-1	-16.4739027186346	1.29748694833729e-21
10	DC	all	NA	-1	-16.4848805305681	3.3002317019923e-26
12	DC	all	NA	-1	-16.4999045783205	2.14970998904178e-30
4	USA	all	NA	-1	-7766.76133877737	1.25034620347295e-07
6	USA	all	NA	-1	-7753.05920746723	1.09678724348482e-12
8	USA	all	NA	-1	-7733.24619793114	7.01303773214856e-17
10	USA	all	NA	-1	-7707.3223102126	1.71373453998758e-20
12	USA	all	NA	-1	-7675.28754426512	1.16029289795e-23
