width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-784.250000000343	0.0412117797914008
14	state	all	NA	-1	-94.6197802197806	0.426581337623913
21	state	all	NA	-1	-26.4077922077934	0.642599508627191
28	state	all	NA	-1	-29.5678708264711	0.453439617181295
35	state	all	NA	1	1.74369747897771	0.94973496009091
42	state	all	NA	-1	-5.42281824809914	0.792106820013623
7	King	all	NA	-1	-316.035714285822	0.0549531558215139
14	King	all	NA	-1	-13.4065934065935	0.783091470570733
21	King	all	NA	1	12.1311688311684	0.583241413942075
28	King	all	NA	1	8.54953475643825	0.517410808524585
35	King	all	NA	1	12.1672268907522	0.163847126881896
42	King	all	NA	1	8.26383599384662	0.185410143104205
7	Snohomish	all	NA	-1	-87.5714285714624	0.0193289424134545
14	Snohomish	all	NA	-1	-11.1692307692308	0.369510912654799
21	Snohomish	all	NA	-1	-4.86233766233776	0.416673601360579
28	Snohomish	all	NA	-1	-6.58784893267366	0.157033524683124
35	Snohomish	all	NA	-1	-2.09271708683636	0.53196035190117
42	Snohomish	all	NA	-1	-3.58463657726132	0.169574579015418
7	Pierce	all	NA	-1	-123.142857142918	0.0769041526098932
14	Pierce	all	NA	-1	-12.2505494505496	0.553249585327744
21	Pierce	all	NA	-1	-1.9948051948054	0.837262980083936
28	Pierce	all	NA	-1	-1.83661740557995	0.779641525413379
35	Pierce	all	NA	1	2.17338935574014	0.627796936338256
42	Pierce	all	NA	1	1.65351268130879	0.611043829284209
7	Ann Arbor	all	NA	-1	-69.3214285714514	0.131940331806682
14	Ann Arbor	all	NA	-1	-20.7670329670331	0.18848856850681
21	Ann Arbor	all	NA	-1	-11.2285714285716	0.197337443243151
28	Ann Arbor	all	NA	-1	-9.67925561028781	0.119525482313288
35	Ann Arbor	all	NA	-1	-3.7540616246507	0.391137842740923
42	Ann Arbor	all	NA	-1	-2.96191556599771	0.371869537140645
7	Boston	all	NA	-1	-233.892857143033	0.0890452476366941
14	Boston	all	NA	1	6.16923076923049	0.888240866504407
21	Boston	all	NA	1	16.966233766233	0.414545397025724
28	Boston	all	NA	1	20.6932129173545	0.0867230252336413
35	Boston	all	NA	1	19.182352941172	0.0170801432332461
42	Boston	all	NA	1	16.1855603273684	0.00460865378631642
7	San Diego	all	NA	-1	-297.464285714934	0.239489815172289
14	San Diego	all	NA	1	4.86153846153841	0.946530041428683
21	San Diego	all	NA	1	8.30259740259695	0.831157454150318
28	San Diego	all	NA	1	15.0344827586198	0.512389166899
35	San Diego	all	NA	1	21.2929971988766	0.164704063503462
42	San Diego	all	NA	1	19.8529292601901	0.0686285592097723
7	DC	all	NA	-1	-405.714285715394	0.278120137106858
14	DC	all	NA	1	34.6483516483519	0.713655914621453
21	DC	all	NA	1	45.6324675324666	0.27152251017423
28	DC	all	NA	1	36.6286261631161	0.115647312814903
35	DC	all	NA	1	29.3162464985942	0.0497480610187289
42	DC	all	NA	1	22.6351187099961	0.0296372800546028
7	USA	all	NA	-1	-12918.8214285818	0.190938822581999
14	USA	all	NA	1	3777.01978021973	0.331659358722842
21	USA	all	NA	1	3438.13376623367	0.101706152648263
28	USA	all	NA	1	2337.64094143496	0.078278773735016
35	USA	all	NA	1	3018.10056022341	0.00206857331602812
42	USA	all	NA	1	2401.67352726751	0.000853812696528336
