width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	0.085714285714286	0.852735791897855
6	state	all	NA	1	0.39183673469388	0.152906034086647
8	state	all	NA	1	0.299319727891151	0.097530970186639
4	King	all	NA	0	0	1
6	King	all	NA	-1	-0.0163265306122466	0.89366826927318
8	King	all	NA	1	0.022108843537418	0.742253430571369
4	Snohomish	all	NA	1	0.0142857142857143	0.865160027507351
6	Snohomish	all	NA	1	0.0653061224489727	0.35945425891219
8	Snohomish	all	NA	1	0.0136054421768681	0.731051841434707
4	Pierce	all	NA	1	0.2	0.552786404500042
6	Pierce	all	NA	1	0.0938775510204219	0.450303774519507
8	Pierce	all	NA	1	0.0697278911564614	0.319020884395111
4	Ann Arbor	all	NA	1	0.157142857142857	0.1684781593797
6	Ann Arbor	all	NA	1	0.110204081632675	0.0723965014576866
8	Ann Arbor	all	NA	1	0.10884353741496	0.00396234312829376
4	Boston	all	NA	1	0.142857142857143	0.552786404500042
6	Boston	all	NA	1	0.00408163265306969	0.965395876884504
8	Boston	all	NA	-1	-0.212585034013604	0.0532839468111368
4	San Diego	all	NA	-1	-0.0714285714285714	0.804633833708859
6	San Diego	all	NA	-1	-1.17142857142873	0.0763667515010783
8	San Diego	all	NA	-1	-0.73469387755098	0.0626840504089483
4	DC	all	NA	1	0.157142857142857	0.1684781593797
6	DC	all	NA	-1	-0.163265306122467	0.252178185288459
8	DC	all	NA	-1	-0.107142857142841	0.242235116751663
