date	state	King	Snohomish	Pierce	Ann Arbor	Boston	San Diego	DC
2020-01-26	0	0	0	0	0	0	0	0
2020-01-27	0	0	0	0	0	0	0	0
2020-01-28	0	0	0	0	0	0	0	0
2020-01-29	0	0	0	0	0	0	0	0
2020-01-30	0	0	0	0	0	0	0	0
2020-01-31	0	0	0	0	0	0	0	0
2020-02-01	0	0	0	0	0	0	0	0
2020-02-02	0	0	0	0	0	0	0	0
2020-02-03	0	0	0	0	0	0	0	0
2020-02-04	0	0	0	0	0	0	0	0
2020-02-05	0	0	0	0	0	0	0	0
2020-02-06	0	0	0	0	0	0	0	0
2020-02-07	0	0	0	0	0	0	0	0
2020-02-08	0	0	0	0	0	0	0	0
2020-02-09	0	0	0	0	0	0	0	0
2020-02-10	0	0	0	0	0	0	0	0
2020-02-11	0	0	0	0	0	0	0	0
2020-02-12	0	0	0	0	0	0	0	0
2020-02-13	0	0	1	0	0	0	0	0
2020-02-14	0	3	5	0	0	0	0	0
2020-02-15	0	6	10	0	0	0	0	0
2020-02-16	2	9	14	0	0	0	0	0
2020-02-17	4	13	20	0	0	0	0	0
2020-02-18	6	18	25	0	0	0	0	0
2020-02-19	9	23	32	0	0	0	0	0
2020-02-20	12	28	39	2	0	0	0	0
2020-02-21	16	33	46	4	0	0	0	0
2020-02-22	19	40	54	6	3	0	0	0
2020-02-23	23	46	62	8	8	0	0	0
2020-02-24	27	53	71	11	14	0	0	0
2020-02-25	32	60	81	14	20	1	2	0
2020-02-26	37	68	91	18	27	21	3	0
2020-02-27	42	77	102	21	34	44	5	0
2020-02-28	48	85	113	25	43	69	6	0
2020-02-29	54	95	125	30	52	97	8	6
2020-03-01	60	104	138	34	61	128	10	15
2020-03-02	67	115	151	39	72	162	12	25
2020-03-03	74	125	165	44	83	199	15	36
2020-03-04	81	137	179	50	95	239	18	49
2020-03-05	89	148	193	56	108	283	20	62
2020-03-06	97	160	208	62	122	330	23	77
2020-03-07	105	172	224	69	137	381	27	93
2020-03-08	114	185	239	76	152	436	30	110
2020-03-09	122	197	255	83	168	494	34	129
2020-03-10	131	210	271	90	185	556	38	150
2020-03-11	140	223	286	98	203	621	42	172
2020-03-12	150	236	302	106	221	690	46	195
2020-03-13	159	248	317	114	240	763	51	220
2020-03-14	168	261	333	123	259	839	55	246
2020-03-15	178	274	347	131	279	918	60	273
2020-03-16	187	286	362	140	299	1001	65	302
2020-03-17	196	299	376	149	320	1086	71	333
2020-03-18	206	310	389	157	340	1174	76	365
2020-03-19	214	322	401	166	361	1264	81	398
2020-03-20	223	333	413	175	381	1357	87	432
2020-03-21	231	343	423	183	400	1451	92	467
2020-03-22	239	353	432	191	419	1546	98	504
2020-03-23	246	362	440	198	436	1643	103	541
2020-03-24	253	371	447	206	453	1740	108	580
2020-03-25	259	378	452	212	469	1838	114	619
2020-03-26	265	386	457	219	483	1935	119	658
2020-03-27	270	392	460	224	496	2032	124	698
2020-03-28	275	398	462	230	508	2127	129	738
2020-03-29	279	402	463	234	519	2221	134	778
2020-03-30	283	407	463	239	528	2312	139	819
2020-03-31	286	410	462	242	536	2401	144	859
2020-04-01	288	413	459	245	543	2487	148	899
2020-04-02	290	415	456	248	548	2569	153	938
2020-04-03	292	416	452	249	552	2647	157	977
2020-04-04	293	416	447	250	554	2720	162	1015
2020-04-05	293	415	441	250	555	2788	166	1052
2020-04-06	292	414	435	250	554	2851	170	1088
2020-04-07	292	412	427	249	552	2908	174	1123
2020-04-08	290	409	419	247	548	2959	177	1157
2020-04-09	288	406	411	245	543	3003	181	1190
2020-04-10	286	402	402	242	537	3041	184	1221
2020-04-11	284	398	392	239	530	3072	188	1252
2020-04-12	281	393	383	236	522	3096	191	1281
2020-04-13	279	388	373	232	513	3112	195	1309
2020-04-14	276	383	363	228	504	3121	198	1335
2020-04-15	272	377	353	225	494	3122	202	1361
2020-04-16	269	371	343	221	483	3116	205	1385
2020-04-17	266	365	333	217	472	3103	208	1407
2020-04-18	263	358	324	213	461	3083	211	1428
2020-04-19	259	352	314	209	449	3057	214	1447
2020-04-20	256	345	304	205	437	3023	217	1465
2020-04-21	252	338	294	200	425	2983	220	1482
2020-04-22	249	330	285	196	413	2937	223	1496
2020-04-23	246	323	276	192	400	2885	225	1509
2020-04-24	242	316	267	188	388	2829	228	1520
2020-04-25	239	308	258	184	375	2769	230	1529
2020-04-26	236	301	249	181	363	2704	232	1536
2020-04-27	233	293	240	177	351	2636	234	1540
2020-04-28	230	286	232	173	339	2566	236	1543
2020-04-29	227	278	223	170	328	2492	238	1544
2020-04-30	224	271	215	166	316	2416	240	1543
2020-05-01	222	263	207	163	305	2339	241	1539
2020-05-02	219	256	200	159	294	2260	243	1534
2020-05-03	217	249	192	156	283	2179	244	1527
2020-05-04	215	242	185	153	273	2098	245	1518
2020-05-05	213	235	178	150	263	2017	246	1508
2020-05-06	212	228	172	147	253	1935	247	1496
2020-05-07	210	221	165	145	243	1853	248	1482
2020-05-08	209	215	159	142	234	1773	249	1466
2020-05-09	209	209	153	140	225	1693	250	1449
2020-05-10	208	203	148	137	217	1614	251	1430
2020-05-11	208	197	142	135	208	1537	251	1410
2020-05-12	208	191	138	133	200	1462	252	1388
2020-05-13	208	186	133	132	193	1389	253	1365
2020-05-14	209	182	129	130	186	1318	253	1341
2020-05-15	210	177	125	129	179	1249	254	1315
2020-05-16	212	173	121	127	172	1182	255	1289
2020-05-17	214	170	118	127	166	1117	256	1262
2020-05-18	216	167	115	126	160	1055	258	1234
2020-05-19	219	164	113	125	154	995	260	1205
2020-05-20	222	162	110	125	149	938	262	1176
2020-05-21	225	160	109	125	144	883	264	1146
2020-05-22	229	159	107	125	140	830	267	1116
2020-05-23	233	158	106	125	135	780	270	1086
2020-05-24	238	157	105	125	131	733	274	1055
2020-05-25	242	157	105	126	127	688	278	1024
2020-05-26	247	158	105	126	124	645	283	993
2020-05-27	252	159	106	127	121	606	289	962
2020-05-28	257	160	106	128	118	568	295	931
2020-05-29	263	162	108	129	116	533	302	901
2020-05-30	269	164	109	131	114	500	310	870
2020-05-31	275	166	111	133	113	469	318	841
2020-06-01	281	169	114	135	113	440	327	811
2020-06-02	288	173	117	138	112	414	337	783
2020-06-03	295	177	120	141	113	389	348	755
2020-06-04	302	181	123	144	113	367	360	727
2020-06-05	309	186	127	148	115	346	373	701
2020-06-06	317	191	132	152	117	327	386	675
2020-06-07	325	197	137	157	119	310	400	650
2020-06-08	333	203	142	162	122	295	415	627
2020-06-09	341	209	147	168	126	281	431	604
2020-06-10	350	216	153	174	130	269	447	583
2020-06-11	359	223	160	180	134	258	465	562
2020-06-12	369	231	166	188	140	248	483	543
2020-06-13	379	239	173	196	145	240	502	525
2020-06-14	389	248	181	204	152	234	521	509
2020-06-15	399	257	188	213	159	228	541	494
2020-06-16	410	266	196	223	166	224	562	480
2020-06-17	421	276	204	233	174	220	583	468
2020-06-18	432	285	213	244	182	218	605	458
2020-06-19	444	295	222	255	191	217	627	448
2020-06-20	455	306	230	267	201	216	649	441
2020-06-21	467	316	239	279	210	217	671	434
2020-06-22	479	326	249	291	220	218	693	429
2020-06-23	492	337	258	304	231	220	714	426
2020-06-24	504	347	267	318	241	223	736	424
2020-06-25	516	357	276	332	252	226	757	423
2020-06-26	529	368	286	346	263	230	777	423
2020-06-27	541	378	295	360	274	234	796	425
2020-06-28	553	387	304	375	285	239	815	427
2020-06-29	566	397	313	390	296	245	833	431
2020-06-30	578	407	322	405	306	251	850	436
2020-07-01	590	416	331	420	317	257	866	442
2020-07-02	601	425	340	435	327	263	881	448
2020-07-03	612	433	348	450	336	270	895	455
2020-07-04	623	442	357	465	346	277	907	463
2020-07-05	634	450	365	480	354	285	919	472
2020-07-06	644	457	373	495	363	293	929	481
2020-07-07	653	465	380	509	370	301	939	490
2020-07-08	662	472	387	523	378	309	947	500
2020-07-09	671	478	394	537	384	317	953	510
2020-07-10	678	484	400	550	389	326	959	520
2020-07-11	685	490	406	563	394	334	963	530
2020-07-12	691	495	411	575	398	343	965	540
2020-07-13	697	500	416	586	400	352	966	550
2020-07-14	701	504	420	597	402	361	966	560
2020-07-15	705	507	424	606	403	370	965	569
2020-07-16	708	510	427	615	404	379	962	579
2020-07-17	710	513	430	623	403	388	959	587
2020-07-18	711	515	432	630	402	397	955	596
2020-07-19	712	517	434	636	401	407	949	604
2020-07-20	711	518	435	641	399	416	943	611
2020-07-21	710	519	435	644	397	426	937	617
2020-07-22	709	519	435	647	394	436	929	623
2020-07-23	706	519	434	648	391	445	922	629
2020-07-24	703	518	433	648	388	455	913	634
2020-07-25	699	518	431	648	385	464	904	638
2020-07-26	695	516	429	646	381	474	895	641
2020-07-27	690	515	426	643	378	483	885	644
2020-07-28	684	513	423	639	374	493	875	646
2020-07-29	678	511	420	634	371	501	865	648
2020-07-30	672	509	416	628	367	510	855	649
2020-07-31	665	506	412	622	363	519	844	649
2020-08-01	657	503	408	614	360	527	833	649
2020-08-02	650	500	403	606	356	535	822	648
2020-08-03	641	497	398	598	352	542	811	646
2020-08-04	633	494	393	588	348	549	801	644
2020-08-05	624	490	387	578	345	556	790	642
2020-08-06	616	486	382	568	341	562	779	638
2020-08-07	606	482	376	557	337	568	769	635
2020-08-08	597	478	371	546	334	574	758	631
2020-08-09	588	473	365	535	331	579	748	626
2020-08-10	579	469	359	523	328	584	738	621
2020-08-11	569	464	353	511	325	588	728	616
2020-08-12	560	458	347	499	322	592	719	611
2020-08-13	550	453	340	487	320	595	710	605
2020-08-14	541	447	334	475	318	598	701	599
2020-08-15	531	441	328	463	316	600	693	592
2020-08-16	522	435	322	451	315	602	685	586
2020-08-17	513	428	316	439	314	603	677	579
2020-08-18	504	422	309	428	314	604	670	572
2020-08-19	496	415	303	417	314	605	664	565
2020-08-20	487	408	297	406	315	605	657	558
2020-08-21	479	401	291	395	316	605	652	551
2020-08-22	471	394	285	385	318	605	646	544
2020-08-23	463	386	280	376	320	605	641	537
2020-08-24	456	379	274	367	322	604	636	530
2020-08-25	449	372	269	358	326	603	632	523
2020-08-26	443	365	263	350	330	603	628	516
2020-08-27	436	358	258	342	334	602	624	510
2020-08-28	430	351	253	335	339	602	620	504
2020-08-29	425	344	249	329	344	601	617	498
2020-08-30	420	337	244	323	350	601	613	492
2020-08-31	415	331	240	317	356	601	610	486
2020-09-01	411	325	237	312	363	602	607	481
2020-09-02	407	320	233	308	370	602	604	477
2020-09-03	404	315	230	305	378	603	600	472
2020-09-04	401	310	228	302	387	605	597	468
2020-09-05	399	306	226	299	396	606	594	464
2020-09-06	397	302	224	298	406	608	591	461
2020-09-07	396	298	223	297	416	610	588	458
2020-09-08	395	295	223	296	428	612	584	455
2020-09-09	394	293	223	297	440	615	581	452
2020-09-10	395	291	223	297	453	618	578	450
2020-09-11	395	290	224	299	466	622	575	448
2020-09-12	396	289	226	301	480	626	572	446
2020-09-13	397	289	228	304	495	631	568	445
2020-09-14	399	289	230	307	511	636	565	444
2020-09-15	401	290	234	311	528	641	562	443
2020-09-16	404	291	238	315	545	647	559	443
2020-09-17	407	293	242	320	563	654	556	442
2020-09-18	410	296	247	326	582	662	552	442
2020-09-19	414	299	253	331	601	670	549	443
2020-09-20	418	303	259	338	621	679	546	443
2020-09-21	422	307	266	345	642	689	543	444
2020-09-22	426	312	274	352	664	699	540	445
2020-09-23	431	318	282	360	686	710	537	447
2020-09-24	437	325	291	368	710	722	534	449
2020-09-25	442	331	301	377	734	735	531	451
2020-09-26	448	339	311	386	759	749	528	454
2020-09-27	455	347	322	396	784	763	526	457
2020-09-28	462	356	333	406	810	779	524	461
2020-09-29	470	365	346	417	838	795	522	466
2020-09-30	478	375	359	428	866	813	520	471
2020-10-01	487	386	372	440	895	832	519	477
2020-10-02	496	398	387	453	925	852	518	483
2020-10-03	506	410	402	466	956	873	518	489
2020-10-04	517	423	417	479	988	895	518	496
2020-10-05	528	437	434	494	1021	919	519	504
2020-10-06	541	452	451	509	1056	944	520	512
2020-10-07	554	468	469	524	1092	970	522	520
2020-10-08	568	485	487	541	1129	998	525	530
2020-10-09	583	503	507	558	1166	1027	529	539
2020-10-10	600	522	527	576	1205	1058	533	550
2020-10-11	617	542	548	595	1244	1090	539	561
2020-10-12	636	564	569	615	1283	1123	545	574
2020-10-13	656	587	592	636	1324	1158	553	587
2020-10-14	678	612	615	658	1365	1194	562	601
2020-10-15	701	638	640	681	1407	1232	572	616
2020-10-16	725	665	665	705	1449	1270	584	632
2020-10-17	750	693	691	730	1492	1310	597	649
2020-10-18	777	723	718	756	1536	1351	612	667
2020-10-19	806	754	746	783	1581	1392	629	687
2020-10-20	836	786	775	812	1626	1435	647	707
2020-10-21	867	820	804	842	1672	1479	668	728
2020-10-22	900	854	835	873	1719	1523	690	751
2020-10-23	934	890	867	905	1766	1568	715	775
2020-10-24	970	927	900	939	1814	1614	742	800
2020-10-25	1008	966	934	974	1863	1661	771	826
2020-10-26	1047	1005	969	1010	1913	1708	803	854
2020-10-27	1087	1046	1004	1047	1964	1756	837	883
2020-10-28	1129	1087	1041	1086	2014	1805	874	913
2020-10-29	1172	1129	1078	1126	2066	1854	914	944
2020-10-30	1216	1171	1116	1166	2117	1904	956	977
2020-10-31	1261	1214	1154	1208	2169	1955	1002	1010
2020-11-01	1306	1257	1193	1250	2221	2007	1051	1045
2020-11-02	1352	1300	1231	1293	2272	2060	1103	1080
2020-11-03	1399	1342	1270	1336	2323	2114	1158	1117
2020-11-04	1446	1385	1309	1379	2373	2169	1217	1154
2020-11-05	1493	1426	1347	1423	2422	2224	1279	1192
2020-11-06	1540	1468	1385	1466	2470	2280	1344	1231
2020-11-07	1587	1508	1423	1509	2517	2337	1412	1271
2020-11-08	1633	1548	1461	1553	2562	2395	1484	1311
2020-11-09	1679	1587	1498	1595	2605	2453	1559	1351
2020-11-10	1725	1625	1535	1637	2645	2513	1638	1392
2020-11-11	1770	1662	1572	1679	2684	2573	1719	1433
2020-11-12	1813	1698	1608	1720	2719	2635	1804	1474
2020-11-13	1856	1732	1643	1760	2751	2698	1892	1515
2020-11-14	1898	1764	1677	1798	2780	2764	1982	1556
2020-11-15	1938	1795	1711	1836	2806	2831	2075	1596
2020-11-16	1976	1823	1743	1872	2828	2901	2171	1637
2020-11-17	2013	1850	1775	1907	2846	2973	2269	1677
2020-11-18	2049	1874	1805	1941	2861	3047	2369	1717
2020-11-19	2082	1897	1835	1973	2872	3122	2472	1756
2020-11-20	2114	1917	1863	2004	2879	3199	2577	1794
2020-11-21	2144	1936	1890	2033	2884	3278	2685	1832
2020-11-22	2172	1953	1916	2061	2885	3357	2794	1869
2020-11-23	2199	1967	1940	2086	2882	3437	2905	1906
2020-11-24	2223	1980	1964	2110	2877	3518	3018	1941
2020-11-25	2246	1991	1985	2133	2869	3599	3132	1976
2020-11-26	2266	2000	2005	2153	2858	3680	3248	2010
2020-11-27	2284	2007	2024	2171	2844	3762	3366	2042
2020-11-28	2301	2012	2040	2188	2827	3843	3485	2074
