width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	13.3571428571428	0.879121717565215
6	state	all	NA	-1	-55.7346938775524	0.212181769581964
8	state	all	NA	-1	-85.0782312925122	0.0108295838463913
10	state	all	NA	-1	-62.0354978354977	0.00700776130385435
12	state	all	NA	-1	-61.335164835167	0.000554756195605395
4	King	all	NA	-1	-3.97142857142857	0.867981972544869
6	King	all	NA	-1	-25.5551020408177	0.0769321762738544
8	King	all	NA	-1	-32.454081632651	0.00310520610931708
10	King	all	NA	-1	-23.047619047619	0.00325615027627757
12	King	all	NA	-1	-22.0524475524483	0.000255675762002565
4	Snohomish	all	NA	1	6.62857142857143	0.436429856921594
6	Snohomish	all	NA	-1	-6.3836734693877	0.266155753995565
8	Snohomish	all	NA	-1	-8.9999999999995	0.0189551900069222
10	Snohomish	all	NA	-1	-6.82251082251081	0.0103565917381375
12	Snohomish	all	NA	-1	-7.08991008991041	0.00302285871209399
4	Pierce	all	NA	1	1.9	0.880954248455466
6	Pierce	all	NA	1	0.21224489795931	0.962749897482381
8	Pierce	all	NA	-1	-4.77551020408137	0.171587740718881
10	Pierce	all	NA	-1	-3.5125541125541	0.140977325750056
12	Pierce	all	NA	-1	-2.85764235764249	0.0851775881747059
4	Ann Arbor	all	NA	-1	-0.0142857142857159	0.991010668500489
6	Ann Arbor	all	NA	-1	-1.53061224489786	0.252337317058474
8	Ann Arbor	all	NA	-1	-4.43027210884354	0.0235250909648206
10	Ann Arbor	all	NA	-1	-7.91428571428571	0.00253253730413082
12	Ann Arbor	all	NA	-1	-6.21628371628394	0.00121244105475617
4	Boston	all	NA	-1	-19.2857142857143	0.590596938352725
6	Boston	all	NA	-1	-9.10612244898044	0.500837155368334
8	Boston	all	NA	-1	-7.30782312925117	0.305760066934728
10	Boston	all	NA	-1	-2.67705627705627	0.557708324348282
12	Boston	all	NA	-1	-1.28921078921085	0.679023898173222
4	San Diego	all	NA	1	28.5	0.0669105572200924
6	San Diego	all	NA	-1	-16.2571428571397	0.456086646348521
8	San Diego	all	NA	-1	-19.2551020408159	0.133072664747429
10	San Diego	all	NA	-1	-12.0493506493507	0.230191456137998
12	San Diego	all	NA	-1	-32.7582417582417	0.00844321464106628
4	DC	all	NA	1	14.2285714285714	0.430447848124028
6	DC	all	NA	1	6.50612244898001	0.389766662180887
8	DC	all	NA	-1	-1.97959183673499	0.684033773471061
10	DC	all	NA	-1	-2.88917748917749	0.346051199756543
12	DC	all	NA	-1	-4.24925074925079	0.0630376695110362
4	USA	all	NA	1	197	0.891056224112469
6	USA	all	NA	-1	-491.134693877461	0.548823161311088
8	USA	all	NA	-1	-2301.31122448979	0.0305484975136967
10	USA	all	NA	-1	-3459.32207792208	0.00107632187789847
12	USA	all	NA	-1	-4861.87912087918	5.08873127586953e-05
