width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-3.78571428571743	0.218228871951242
14	state	all	NA	-1	-0.531868131867749	0.587311142550026
21	state	all	NA	1	0.43506493506497	0.374098669511687
28	state	all	NA	1	0.564586754241597	0.0496126547563349
35	state	all	NA	1	0.529411764705808	0.0063013151160223
42	state	all	NA	1	0.426464630094991	0.00214215505644936
7	King	all	NA	-1	-0.357142857143163	0.662788980822431
14	King	all	NA	1	0.00659340659342306	0.975944758699302
21	King	all	NA	1	0.145454545454573	0.165577394619557
28	King	all	NA	1	0.116584564860327	0.0535532173415617
35	King	all	NA	1	0.116526610644246	0.00363099622001852
42	King	all	NA	1	0.0949679928693203	0.00078804377069937
7	Snohomish	all	NA	-1	-0.249999999999934	0.269544649678903
14	Snohomish	all	NA	1	0.00219780219787391	0.979057587938494
21	Snohomish	all	NA	1	0.0142857142857182	0.726283805640557
28	Snohomish	all	NA	1	0.0158730158729335	0.543244713134267
35	Snohomish	all	NA	1	0.0184873949579792	0.294755018401802
42	Snohomish	all	NA	1	0.0234989060854079	0.069133430074487
7	Pierce	all	NA	-1	-0.500000000000393	0.180090319218046
14	Pierce	all	NA	-1	-0.00879120879138337	0.952058533266724
21	Pierce	all	NA	1	0.0935064935065223	0.181539438996991
28	Pierce	all	NA	1	0.0851122058017891	0.0342066589165745
35	Pierce	all	NA	1	0.0630252100840273	0.0175091655308006
42	Pierce	all	NA	1	0.0415687545580142	0.0338309807002309
7	Ann Arbor	all	NA	-1	-4.3667212038033e-14	0.999999999999576
14	Ann Arbor	all	NA	1	0.0153846153846076	0.40692210333459
21	Ann Arbor	all	NA	-1	-0.0116883116883195	0.379263294177997
28	Ann Arbor	all	NA	-1	-0.00246305418725411	0.870718060619623
35	Ann Arbor	all	NA	1	0.000840336134448487	0.936082850020143
42	Ann Arbor	all	NA	-1	-0.00397050482132022	0.604894243273266
7	Boston	all	NA	-1	-0.14285714285723	0.174687814264282
14	Boston	all	NA	-1	-0.0153846153846422	0.659216950156619
21	Boston	all	NA	-1	-0.0259740259740249	0.160327509535027
28	Boston	all	NA	1	0.00629447181171833	0.581314178660756
35	Boston	all	NA	-1	-0.00896358543418095	0.383100511815992
42	Boston	all	NA	-1	-0.000405153553190491	0.959663360177809
7	San Diego	all	NA	-1	-0.607142857144669	0.414081867394196
14	San Diego	all	NA	1	0.0241758241760686	0.927161596397972
21	San Diego	all	NA	1	0.142857142857212	0.253730436424514
28	San Diego	all	NA	1	0.116858237547721	0.114860617882976
35	San Diego	all	NA	1	0.121288515406126	0.0161612307097613
42	San Diego	all	NA	1	0.102017664694937	0.00516678354125979
7	DC	all	NA	-1	-0.107142857143228	0.660642155239822
14	DC	all	NA	-1	-0.0681318681318362	0.327429225404185
21	DC	all	NA	1	0.0103896103896048	0.750366365507909
28	DC	all	NA	1	0.0235358511220486	0.202839239267517
35	DC	all	NA	1	0.013165266106442	0.284713069060379
42	DC	all	NA	1	0.0120735758852623	0.166033022307572
