width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-3.22857142857143	0.0349279985894123
6	state	all	NA	-1	-1.8408163265312	0.290748341100079
8	state	all	NA	-1	-1.35544217687029	0.170008871603586
10	state	all	NA	-1	-1.27272727272727	0.0455788359377978
12	state	all	NA	-1	-1.46853146853161	0.00292408432869573
4	King	all	NA	-1	-0.628571428571429	0.293622571025271
6	King	all	NA	-1	-0.273469387755209	0.463234273136198
8	King	all	NA	-1	-0.113945578231245	0.563926446173845
10	King	all	NA	-1	-0.208658008658008	0.12744890204834
12	King	all	NA	-1	-0.221278721278761	0.0438881563039822
4	Snohomish	all	NA	-1	-0.257142857142857	0.593421443692637
6	Snohomish	all	NA	-1	-0.130612244898009	0.560265333116012
8	Snohomish	all	NA	-1	-0.00170068027209084	0.988901309231447
10	Snohomish	all	NA	-1	-0.0285714285714287	0.718165673111337
12	Snohomish	all	NA	-1	-0.0714285714285692	0.22238892493355
4	Pierce	all	NA	-1	-0.142857142857143	0.5847726007313
6	Pierce	all	NA	-1	-0.257142857142917	0.238122067574574
8	Pierce	all	NA	-1	-0.331632653061134	0.0433788168128133
10	Pierce	all	NA	-1	-0.201731601731601	0.0754238519114506
12	Pierce	all	NA	-1	-0.165834165834184	0.0363476135911159
4	Ann Arbor	all	NA	-1	-0.0714285714285715	0.810339189547279
6	Ann Arbor	all	NA	1	0.191836734693855	0.382316834452196
8	Ann Arbor	all	NA	1	0.232993197278882	0.068307313942247
10	Ann Arbor	all	NA	1	0.189610389610389	0.0261115038252818
12	Ann Arbor	all	NA	1	0.153346653346671	0.0110243831012714
4	Boston	all	NA	1	0.3	0.425250420920828
6	Boston	all	NA	1	0.375510204081666	0.0348813342917934
8	Boston	all	NA	1	0.282312925170007	0.00724267130273734
10	Boston	all	NA	1	0.204329004329004	0.00495566095202059
12	Boston	all	NA	1	0.138361638361662	0.0101128279161009
4	San Diego	all	NA	1	0.385714285714286	0.609269713142092
6	San Diego	all	NA	1	0.538775510204085	0.187299191733672
8	San Diego	all	NA	1	0.0935374149659084	0.705387465180821
10	San Diego	all	NA	-1	-4.19079538738727e-17	1
12	San Diego	all	NA	-1	-0.0789210789210435	0.560694543593215
4	DC	all	NA	0	0	1
6	DC	all	NA	1	0.102040816326538	0.294407798818282
8	DC	all	NA	1	0.0646258503401221	0.215497969670462
10	DC	all	NA	1	0.0147186147186147	0.677482057244382
12	DC	all	NA	1	0.0144855144855137	0.555141338407448
4	USA	all	NA	-1	-6.91428571428577	0.86362690691259
6	USA	all	NA	1	31.8612244897818	0.689590668737492
8	USA	all	NA	1	26.3758503401288	0.527140771778239
10	USA	all	NA	1	10.8744588744588	0.676092134868087
12	USA	all	NA	-1	-23.5499500499488	0.29631286559114
