date	state	Island	King	Ann Arbor	Boston	San Diego	DC	USA
2020-01-26	0.132703592856884	0	0.447795346779434	0	0	0	0	0.0152327786559695
2020-02-02	0	0	0	0	1.24392498137222	0	0	0.00913966719358168
2020-02-09	0	0	0	0	0	0	0	0.0121862229247756
2020-02-16	0	0	0	0	0	0.599101946182672	0	0.00609311146238779
2020-02-23	0	0	0	0	0	0	0	0.00609311146238779
2020-03-01	1.32703592856884	0	3.58236277423547	0	0	0	0	0.0700707818174596
2020-03-08	14.7300988071141	0	33.1368556616781	0	23.6345746460722	0.299550973091336	0	1.52023130986575
2020-03-15	63.8304281641612	71.0395453469098	136.129785420948	13.6017040214798	67.1719489941001	3.89416265018737	0	8.21351425129874
2020-03-22	163.225419213967	177.598863367274	292.41036144697	97.9322689546546	501.301767493006	41.6375852596957	144.527303616442	96.6062822361584
2020-03-29	332.687907292208	852.474544162917	501.082993046186	573.991909706448	1241.43713140948	98.5522701470496	340.064243803392	330.855952407657
2020-04-05	391.741006113522	438.077196305944	451.377709553669	851.466671744636	2382.11633932781	252.221919342905	935.176670459328	638.475824253498
2020-04-12	343.038787535045	331.517878285579	563.774341595307	631.119066596663	3152.10590279721	143.185365137659	1236.98368683484	665.471354587607
2020-04-19	257.710377328069	94.7193937958797	334.950919391016	454.296914317426	3960.65714068916	138.99165151438	1300.74573254797	601.198168326609
2020-04-26	209.53897312102	-71.0395453469098	308.53099393103	391.729075818619	3754.16559378137	232.152004145785	1484.94719794148	629.567695295487
2020-05-03	228.780994085268	106.559318020365	262.408073212748	326.440896515515	2571.19293649639	264.803060212741	1664.89786028744	580.834989819309
2020-05-10	229.444512049553	59.1996211224248	249.869803502924	212.186582735085	1833.54542254266	299.251422118245	1779.66954257108	520.568024344832
2020-05-17	196.534021021045	23.6798484489699	208.224836252437	212.186582735085	1202.87545698694	272.591385513116	1205.81113115286	473.398201958757
2020-05-24	188.969916228203	11.839924224485	139.264352848404	190.423856300717	886.918511718395	259.111591724006	1398.51420264145	472.41111790185
2020-05-31	249.217347385228	11.839924224485	138.368762154845	160.500107453462	544.839141841034	233.649759011242	979.101635283932	438.807608186781
2020-06-07	322.735137827942	47.3596968979399	189.86522703448	87.0509057374708	434.129818498906	298.053218225879	752.392139415005	453.010651005607
2020-06-14	275.890769549462	11.839924224485	132.995217993492	65.2881793031031	312.225170324428	289.066689033139	616.366441893648	456.767054222169
