width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	1.95714285714286	0.245095988354652
6	state	all	NA	1	0.632653061224449	0.405684807219694
8	state	all	NA	1	1.30442176870759	0.261281009510122
10	state	all	NA	1	1.00692640692641	0.169766247914837
12	state	all	NA	1	0.729270729270828	0.147991238987308
4	Island	all	NA	1	0.0142857142857143	0.924407105398155
6	Island	all	NA	1	0.0163265306122452	0.767177991591078
8	Island	all	NA	1	0.0323129251700676	0.293397929642323
10	Island	all	NA	1	0.0277056277056277	0.162649847825203
12	Island	all	NA	1	0.0234765234765253	0.0911476276063723
4	King	all	NA	1	0.642857142857143	0.0168483778318638
6	King	all	NA	-1	-0.0448979591836887	0.84814433613376
8	King	all	NA	1	0.188775510204098	0.336053376356241
10	King	all	NA	1	0.147186147186147	0.230960511467365
12	King	all	NA	1	0.129370629370637	0.133465672148508
4	Ann Arbor	all	NA	1	0.328571428571429	0.101315635060752
6	Ann Arbor	all	NA	1	0.155102040816312	0.0903593830413148
8	Ann Arbor	all	NA	1	0.127551020408153	0.0181701338202959
10	Ann Arbor	all	NA	1	0.0606060606060606	0.166037988400397
12	Ann Arbor	all	NA	1	0.0514485514485544	0.0980151564990646
4	Boston	all	NA	1	0.242857142857143	0.314493837236315
6	Boston	all	NA	1	0.028571428571415	0.801496270213073
8	Boston	all	NA	1	0.0629251700680245	0.315236503415044
10	Boston	all	NA	1	0.0805194805194803	0.109499690720841
12	Boston	all	NA	1	0.0694305694305734	0.0562142700124151
4	San Diego	all	NA	1	0.271428571428571	0.207645226583116
6	San Diego	all	NA	-1	-0.00408163265307674	0.974856411561629
8	San Diego	all	NA	1	0.192176870748302	0.103445492187145
10	San Diego	all	NA	1	0.202597402597402	0.0264500170203215
12	San Diego	all	NA	1	0.183316683316701	0.00515241352436687
4	DC	all	NA	1	0.314285714285714	0.0532707375937425
6	DC	all	NA	1	0.122448979591829	0.204912585651482
8	DC	all	NA	1	0.0510204081632556	0.394030743534315
10	DC	all	NA	1	0.0493506493506493	0.193346400156294
12	DC	all	NA	1	0.0249750249750248	0.40425027684394
4	USA	all	NA	1	82.7142857142857	0.06149711104199
6	USA	all	NA	1	41.4367346938729	0.0632515781777906
8	USA	all	NA	1	30.947278911563	0.0197478551519974
10	USA	all	NA	1	25.9645021645021	0.00467224756714134
12	USA	all	NA	1	22.824175824179	0.000923489424986481
