date	state	Island	King	Ann Arbor	Boston	San Diego	DC	USA
2020-01-26	0	0	0	0	0	0	0	0
2020-01-27	0	0	0	0	0	0	0	0
2020-01-28	0	0	0	0	0	0	0	0
2020-01-29	0	0	0	0	0	0	0	0
2020-01-30	0	0	0	0	0	0	0	0
2020-01-31	0	0	0	0	0	0	0	0
2020-02-01	0	0	0	0	0	0	0	0
2020-02-02	0	0	0	0	0	0	0	0
2020-02-03	0	0	0	0	0	0	0	0
2020-02-04	0	0	0	0	0	0	0	0
2020-02-05	0	0	0	0	0	0	0	0
2020-02-06	0	0	0	0	0	0	0	0
2020-02-07	0	0	0	0	0	0	0	0
2020-02-08	0	0	0	0	0	0	0	0
2020-02-09	0	1.75864163607533	0	0	0	0	0	0
2020-02-10	0	5.65004332757827	1.28687927006029	0	0	0	0	0
2020-02-11	0	9.61049008305949	5.48688204204598	0	0	0	0	0
2020-02-12	2.59320700127607	13.6455705144715	9.77541878104091	0	0	0	0	0
2020-02-13	5.26307272367702	17.7608732337668	14.1592438805961	0.1723598301066	0	0	0	0
2020-02-14	8.00217202854339	21.9619868528978	18.6451117342625	4.45186007313346	0	0	0	0
2020-02-15	10.8151702938012	26.2544999838172	23.2397767355912	8.86508942262579	0	0	0	0
2020-02-16	13.7067328973766	30.6440012384774	27.9499932781331	13.4206767028287	0	0	0	0
2020-02-17	16.6812244602469	35.1353896922886	32.7819009494984	18.1269245729939	7.64403194943666	0	0	1.34104114146683
2020-02-18	19.7418065755946	39.7308062744918	37.7391801135345	22.9908310323985	25.9914773726016	0	0	4.99016409291802
2020-02-19	22.8913400796539	44.4317023777857	42.8248963281475	28.0190679153262	45.1269859690768	0.827610910668278	0	8.79637219989651
2020-02-20	26.1326858086584	49.239529394869	48.042115151244	33.2183070560606	65.0941862825007	1.91905834236619	0	12.7682769447517
2020-02-21	29.4687045988424	54.1557387184403	53.3939021407305	38.5952202888854	85.9367068565121	3.06337503802697	0	16.9144898098332
2020-02-22	32.9022572864395	59.1817817411983	58.8833228545131	44.1564794480842	107.698176234749	4.2633863490635	5.00104211100882	21.2436222774902
2020-02-23	36.4362047076839	64.3191098558418	64.5134428504984	49.9087563679406	130.422222960851	5.52191762688868	12.447742596602	25.7642858300724
2020-02-24	40.0734076988093	69.5691744550693	70.2873276865927	55.8587228827383	154.152475578456	6.84179422291538	20.3234140703219	30.485091949929
2020-02-25	43.8167270960499	74.9334269315797	76.2080429207026	62.0130508267609	178.932562631202	8.2258414885565	28.6496527855804	35.4146521194096
2020-02-26	47.6690237356394	80.4133186780715	82.2786541107343	68.3784120342921	204.806112662728	9.6768847752249	37.4480549957891	40.5615778208636
2020-02-27	51.6331584538119	86.0103010872435	88.5022268145943	74.9614783396156	231.816754216673	11.1977494343335	46.7402169543598	45.9344805366404
2020-02-28	55.7119920868012	91.7258255517943	94.8818265901889	81.7689215770148	260.008115836675	12.7912608172952	56.5477349147042	51.5419717490895
2020-02-29	59.9083854708414	97.5613434644225	101.420518995425	88.8074135807735	289.423826066373	14.4602442755228	66.8922051302342	57.3926629405604
2020-03-01	64.2251994421662	103.518306217827	108.121369588208	96.0836261851753	320.107513449405	16.2075251604292	77.7952238543612	63.4951655934023
2020-03-02	68.6637061826164	109.595489409818	114.984739150151	103.602005303829	352.09483368013	18.0355589284083	89.2765045743221	69.8565855457076
2020-03-03	73.2188232564585	115.78096545865	122.000169357692	111.358093167644	385.389551055787	19.9453214557771	101.348229712652	76.4780060585389
2020-03-04	77.8838795735662	122.06013098769	129.154497110973	119.345206086855	419.987457024335	21.9374187238338	114.020698925712	83.3590047487016
2020-03-05	82.6522040438127	128.418382620305	136.434559310138	127.556660371697	455.884343033732	24.0124567138765	127.304211869862	90.499159233001
2020-03-06	87.5171255770715	134.841116979861	143.827192855331	135.985772332405	493.076000531939	26.1710414072031	141.209068201463	97.8980471282428
2020-03-07	92.4719730832158	141.313730689724	151.319234646694	144.625858279212	531.558220966914	28.4137787851119	155.745567576874	105.555246051232
2020-03-08	97.5100754721192	147.821620373262	158.897521584372	153.470234522354	571.326795786616	30.7412748289008	170.924009652457	113.470333618775
2020-03-09	102.624761653655	154.350182653841	166.548890568508	162.512217372065	612.377516439004	33.154135519868	186.754694084571	121.642887447675
2020-03-10	107.809360537697	160.884814154828	174.260178499244	171.74512313858	654.706174372038	35.6529668393115	203.247920529578	130.07248515474
2020-03-11	113.057201034118	167.410911499588	182.018222276726	181.162268132133	698.308561033676	38.2383747685293	220.413988643837	138.758704356774
2020-03-12	118.361612052791	173.913871311489	189.809858801095	190.75696866296	743.180467871877	40.9109652888196	238.263198083709	147.701122670583
2020-03-13	123.715922503591	180.379090213897	197.621924972495	200.522541041295	789.317686334601	43.6713443814804	256.805848505554	156.899317712972
2020-03-14	129.113461296389	186.791964830179	205.44125769107	210.452301577372	836.716007869806	46.5201180278098	276.052239565733	166.352867100746
2020-03-15	134.547557341061	193.137891783701	213.254693856963	220.539566581426	885.371223925451	49.4578922091059	296.012670920606	176.061348450711
2020-03-16	140.009786115318	199.399006042894	221.047298139199	230.771888468899	935.259583212228	52.4840421630896	316.690097822613	186.019995967461
2020-03-17	145.484709368226	205.544395956442	228.797046282335	241.113764076058	986.279163491751	55.5930201531735	338.05809790851	196.206670206741
2020-03-18	150.955135416693	211.539888218092	236.480141799805	251.523926344378	1038.30849978837	58.778047699193	360.082904411133	206.594888312086
2020-03-19	156.403872577624	217.351309521594	244.072788205049	261.961108215334	1091.22612712642	62.0323463209835	382.73075056332	217.15816742703
2020-03-20	161.813729167926	222.944486560696	251.551189011503	272.384042630401	1144.91058053026	65.3491375383803	405.967869597904	227.870024695108
2020-03-21	167.167513504503	228.285246029145	258.891547732604	282.751462531052	1199.24039502423	68.721642871219	429.760494747723	238.703977259854
2020-03-22	172.448033904262	233.33941462069	266.070067881788	293.022100858763	1254.09410563268	72.1430838393349	454.074859245612	249.633542264802
2020-03-23	177.63809868411	238.072819029079	273.062952972494	303.154690555008	1309.35024737996	75.6066819625634	478.877196324408	260.632236853486
2020-03-24	182.720516160951	242.451285948059	279.846406518159	313.107964561263	1364.8873552904	79.1056587607401	504.133739216946	271.673578169441
2020-03-25	187.678094651692	246.44064207138	286.396632032219	322.840655819	1420.58396438837	82.6332357537002	529.810721156063	282.731083356201
2020-03-26	192.49364247324	250.006714092788	292.689833028111	332.311497269696	1476.3186096982	86.1826344612792	555.874375374594	293.778269557301
2020-03-27	197.149967942499	253.115328706033	298.702213019273	341.479221854825	1531.96982624424	89.7470764033125	582.290935105376	304.788653916274
2020-03-28	201.629879376377	255.732312604863	304.409975519142	350.302562515862	1587.41614905084	93.3197830996356	609.026633581244	315.735753576655
2020-03-29	205.916185091778	257.823492483025	309.789324041154	358.74025219428	1642.53611314234	96.8939760700839	636.047704035034	326.593085681978
2020-03-30	209.994496526498	259.363362922758	314.820041768169	366.75571969398	1697.19903456715	100.463753094783	663.315395799952	337.334893949414
2020-03-31	213.861637601879	260.361090060261	319.496230560729	374.331177268558	1751.23735346994	104.026716995017	690.771022610674	347.93832839068
2020-04-01	217.517235360155	260.834507920223	323.815571948799	381.453533034036	1804.47429101943	107.581346852363	718.350914302248	358.381265591129
2020-04-02	220.960916843558	260.801450527334	327.775747462343	388.109695106434	1856.73306838434	111.126121748395	745.991400709721	368.641582136114
2020-04-03	224.19230909432	260.279751906283	331.374438631325	394.286571601775	1907.8369067334	114.659520764688	773.62881166814	378.697154610987
2020-04-04	227.211039154674	259.28724608176	334.60932698571	399.97107063608	1957.60902723532	118.180022982819	801.19947701255	388.525859601103
2020-04-05	230.016734066851	257.841767078453	337.478094055461	405.15010032537	2005.87265105884	121.686107484361	828.639726578	398.105573691814
2020-04-06	232.609020873085	255.961148921053	339.978421370544	409.810568785667	2052.45099937268	125.176253350891	855.885890199535	407.414173468473
2020-04-07	234.987526615607	253.663225634247	342.107990460922	413.939384132992	2097.16729334556	128.648939663983	882.874297712202	416.429535516433
2020-04-08	237.15187833665	250.965831242727	343.86448285656	417.523454483365	2139.8447541462	132.102645505213	909.541278951048	425.129536421048
2020-04-09	239.101703078447	247.886799771181	345.245580087423	420.54968795281	2180.30660294334	135.535849956156	935.823163751121	433.49205276767
2020-04-10	240.836627883228	244.443965244298	346.248963683474	423.004992657347	2218.37606090569	138.947032098388	961.656281947466	441.494961141653
2020-04-11	242.356279793228	240.655161686767	346.872315174677	424.876276712998	2253.87634920197	142.334671013483	986.97696337513	449.11613812835
2020-04-12	243.660285850677	236.538223123279	347.113316090998	426.150448235784	2286.63068900092	145.697245783017	1011.72153786916	456.333460313114
2020-04-13	244.750767595232	232.112749384614	346.973097600001	426.820799557554	2316.48752026502	149.033919023146	1035.83079613901	463.130062479536
2020-04-14	245.639824556235	227.405403525913	346.466589419648	426.906159873474	2343.39615813185	152.346587488353	1059.26337239174	469.510112204167
2020-04-15	246.342050760455	222.444614408411	345.612170905506	426.431742594538	2367.33113653274	155.637831467703	1081.98236170883	475.483035261794
2020-04-16	246.872040234657	217.258810893342	344.428221413137	425.422761131737	2388.26698939904	158.910231250258	1103.95085917175	481.058257427206
2020-04-17	247.244387005608	211.87642184194	342.933120298105	423.904428896066	2406.1782506621	162.166367125083	1125.13195986197	486.245204475191
2020-04-18	247.473685100075	206.325876115437	341.145246915975	421.901959298517	2421.03945425324	165.408819381242	1145.48875886096	491.053302180538
2020-04-19	247.574528544825	200.635602575069	339.082980622311	419.440565750084	2432.82513410381	168.640168307798	1164.9843512502	495.491976318033
2020-04-20	247.561511366624	194.834030082068	336.764700772677	416.545461661761	2441.50982414515	171.862994193816	1183.58183211116	499.570652662467
2020-04-21	247.449227592239	188.949587497669	334.208786722637	413.24186044454	2447.06805830861	175.07987732836	1201.24429652531	503.298756988627
2020-04-22	247.252271248437	183.010703683105	331.433617827754	409.554975509414	2449.47437052551	178.293398000493	1217.93483957412	506.685715071301
2020-04-23	246.985236361984	177.04580749961	328.457573443594	405.510020267378	2448.70329472722	181.50613649928	1233.61655633906	509.740952685277
2020-04-24	246.662716959647	171.083327808418	325.299032925719	401.132208129424	2444.72936484505	184.720673113784	1248.25254190162	512.473895605345
2020-04-25	246.299307068194	165.151693470762	321.976375629694	396.446752506545	2437.52711481037	187.939588133069	1261.80589134325	514.893969606291
2020-04-26	245.909600714389	159.279333347876	318.507980911084	391.478866809735	2427.0710785545	191.165461846199	1274.23969974543	517.010600462905
2020-04-27	245.507532555872	153.490689369802	314.911727917198	386.253143260406	2413.36554332529	194.401288200234	1285.52297617633	518.83543145624
2020-04-28	245.104399773759	147.79425574181	311.203494962338	380.79168932165	2396.53380963657	197.651715774208	1295.64838565087	520.38897589241
2020-04-29	244.71084018004	142.194539737981	307.398660152549	375.115991266977	2376.72893131869	200.921806805152	1304.6145071707	521.693964583794
2020-04-30	244.337491586702	136.696048632391	303.512601593879	369.247535369898	2354.103962202	204.216623530097	1312.41991973742	522.77312834277
2020-05-01	243.994991805735	131.303289699121	299.560697392374	363.207807903922	2328.81195611682	207.541228186073	1319.06320235266	523.64919798172
2020-05-02	243.693978649128	126.020770212248	295.558325654082	357.018295142561	2301.0059668935	210.900683010112	1324.54293401806	524.344904313021
2020-05-03	243.445089928868	120.852997445852	291.520864485049	350.700483359325	2270.83904836238	214.300050239243	1328.85769373524	524.882978149052
2020-05-04	243.258963456944	115.804478674012	287.463691991322	344.275858827724	2238.4642543538	217.744392110497	1332.00606050581	525.286150302194
2020-05-05	243.146237045345	110.879721170806	283.402186278948	337.765907821269	2204.03463869811	221.238770860905	1333.98661333142	525.577151584824
2020-05-06	243.117548506059	106.083232210313	279.351725453973	331.192116613471	2167.70325522563	224.788248727497	1334.79793121368	525.778712809323
2020-05-07	243.183535651076	101.419519066612	275.327687622445	324.575971477839	2129.62315776671	228.397887947304	1334.43859315422	525.91356478807
2020-05-08	243.354836292383	96.8930890137815	271.34545089041	317.938958687885	2089.9474001517	232.072750757356	1332.90717815466	526.004438333443
2020-05-09	243.642088241969	92.5084493259005	267.420393363915	311.302564517119	2048.82903621092	235.817899394684	1330.20226521663	526.074064257822
2020-05-10	244.055929311823	88.2701072770476	263.567893149007	304.688275239052	2006.42111977473	239.638396096318	1326.32243334176	526.145173373587
2020-05-11	244.606387025124	84.1820889434301	259.802834114806	298.11606272057	1962.87170034027	243.540647029855	1321.27382713157	526.240495891707
2020-05-12	245.301047749813	80.2464956097678	256.138123182716	291.599841202066	1918.30881007186	247.536434085154	1315.09285358718	526.382759617518
2020-05-13	246.146887565025	76.464947362909	252.586173037218	285.152010517311	1872.85547680067	251.638883082639	1307.82348530961	526.594691754949
2020-05-14	247.150882549891	72.8390642897019	249.159396362789	278.784970500072	1826.63472835782	255.861119842735	1299.50969489987	526.899019507927
2020-05-15	248.320008783544	69.3704664769948	245.870205843908	272.511120984121	1779.76959257447	260.216270185866	1290.19545495898	527.318470080379
2020-05-16	249.661242345117	66.0607740116359	242.731014165053	266.342861803226	1732.38309728175	264.717459932457	1279.92473808797	527.875770676234
2020-05-17	251.181559313742	62.9116069804736	239.754234010704	260.292592791157	1684.59827031081	269.377814902932	1268.74151688785	528.593648499417
2020-05-18	252.887935768553	59.9245854703559	236.952278065338	254.372713781684	1636.5381394928	274.210460917717	1256.68976395964	529.494830753858
2020-05-19	254.787347788682	57.1013295681311	234.337559013435	248.595624608575	1588.32573265884	279.228523797235	1243.81345190436	530.602044643483
2020-05-20	256.886771453262	54.4434593606476	231.922489539472	242.9737251056	1540.08407764009	284.445129361912	1230.15655332302	531.93801737222
2020-05-21	259.193182841425	51.9525949347535	229.719482327928	237.51941510653	1491.9362022677	289.873403432172	1215.76304081664	533.525476143996
2020-05-22	261.713558032305	49.6303563772972	227.740950063282	232.245094445133	1444.00513437279	295.526471828439	1200.67688698625	535.38714816274
2020-05-23	264.454873105033	47.4783637751267	225.999305430013	227.163162955179	1396.41390178652	301.417460371138	1184.94206443286	537.545760632379
2020-05-24	267.424104138744	45.4982372150904	224.506961112598	222.286020470437	1349.28553234002	307.559494880694	1168.60254575748	540.024040756839
2020-05-25	270.626664726976	43.6907043229729	223.274660176323	217.625198663337	1302.73055401135	313.964450100771	1151.7038678424	542.842771479
2020-05-26	274.061718520902	42.0529228803043	222.306467209695	213.188756560948	1256.80949536614	320.639196467989	1134.29782469486	546.014958697538
2020-05-27	277.7268666861	40.5811582075511	221.60477718203	208.983885029001	1211.57038511694	327.589353342208	1116.43777460338	549.551664050082
2020-05-28	281.61971038815	39.2716756251798	221.171985062642	205.017774933224	1167.06125197629	334.820540083289	1098.17707585648	553.463949174259
2020-05-29	285.737850792631	38.1207404536569	221.010485820845	201.297617139347	1123.33012465675	342.338376051092	1079.56908674266	557.762875707698
2020-05-30	290.078889065121	37.1246180134489	221.122674425954	197.8306025131	1080.42503187086	350.148480605477	1060.66716555045	562.459505288027
2020-05-31	294.6404263712	36.2795736250223	221.510945847283	194.623921920212	1038.39400233116	358.256473106304	1041.52467056835	567.564899552874
