date	state	Island	King	Ann Arbor	Boston	San Diego	DC	USA
2020-01-26	0	0	0	0	0	0	0	0
2020-01-27	0	0	0	0	0	0	0	0
2020-01-28	0	0	0	0	0	0	0	0
2020-01-29	0	0	0	0	0	0	0	0
2020-01-30	0	0	0	0	0	0	0	0
2020-01-31	0	0	0	0	0	0	0	0
2020-02-01	0	0	0	0	0	0	0	0
2020-02-02	0	0	0	0	0	0	0	0
2020-02-03	0	0	0	0	0	0	0	0
2020-02-04	0	0	0	0	0	0	0	0
2020-02-05	0	0	0	0	0	0	0	0
2020-02-06	0	0	0	0	0	0	0	0
2020-02-07	0	0	0	0	0	0	0	0
2020-02-08	0	0	0	0	0	0	0	0
2020-02-09	0	0	0	0	0	0	0	0
2020-02-10	0	0	0.200868395985416	0	0	0	0	0
2020-02-11	0	0	0.516309276668385	0	0	0	0	0
2020-02-12	0.134461836965534	0.120545712855377	0.838242781408951	0	0	0	0	0
2020-02-13	0.293115862822648	0.277124250336357	1.1671710189272	0	0	0	0	0
2020-02-14	0.455953732651257	0.437838800894707	1.50359609794322	0	0	0	0	0
2020-02-15	0.623260634334481	0.602970105236895	1.84802012717711	0	0	0	0	0
2020-02-16	0.795321755755441	0.772798904069388	2.20094521534893	0	0	0	0	0
2020-02-17	0.972400949915896	0.947587217809742	2.56281384445681	0	0	0	0	0
2020-02-18	1.15467673029215	1.12752218571987	2.93382998961085	0	0	0	0	0
2020-02-19	1.34230627547915	1.31277222677275	3.31413799919918	0	0	0	0	0
2020-02-20	1.53544676407183	1.5035057599414	3.70388222160993	0	0	0	0	0
2020-02-21	1.73425537466515	1.6998912041988	4.10320700523123	0	0	0	0	0.190237442658376
2020-02-22	1.93888928585403	1.90209697851796	4.51225669845121	0	0	0	0	0.417231489193915
2020-02-23	2.14950567623342	2.11029150187186	4.931175649658	0.123413842057407	0	0	0	0.656518297438197
2020-02-24	2.36626172439827	2.3246431932335	5.36010820723973	0.305345590742116	0	0	0	0.908724032194075
2020-02-25	2.58931460894352	2.54532047157588	5.79919871958452	0.498234319024865	0	0.0065875105887446	0	1.1744748582644
2020-02-26	2.81882150846411	2.772491755872	6.2485915350805	0.702617475775479	0	0.0500644929757127	0	1.45439694045202
2020-02-27	3.05493960155497	3.00632546509484	6.7084310021158	0.919032509863786	0.0436501567872428	0.0964312368621459	0	1.74911644355979
2020-02-28	3.29782606681107	3.24699001821741	7.17886146907856	1.14801687015961	0.76908703474017	0.14582276865773	0.168652006599129	2.05925953239056
2020-02-29	3.54763808282732	3.49465383421269	7.66002728435689	1.39010800553278	1.54560159064889	0.198374114772152	0.564812866523087	2.38545237174719
2020-03-01	3.80453282819869	3.7494853320537	8.15207279633892	1.64584336485312	2.37545757787305	0.254220301615097	0.98888868498816	2.72832112643251
2020-03-02	4.06859043460681	4.01156464386173	8.65498711796526	1.91572056479855	3.2608545372846	0.313490656601107	1.44204743317157	3.08842990953638
2020-03-03	4.33958284608009	4.28061875435137	9.16813842038633	2.20007789327934	4.20373515980449	0.376291711164146	1.92535945768458	3.46609462729658
2020-03-04	4.61720495973367	4.55628636138553	9.69073963930502	2.49921380601385	5.20597792386599	0.442724297743031	2.43987069899696	3.86156913423787
2020-03-05	4.90115167268264	4.83820616282709	10.2220037104242	2.81342675872046	6.26946130790233	0.512889248776581	2.98662709757849	4.27510728488502
2020-03-06	5.19111788204213	5.12601685653898	10.7611435694469	3.14301520711752	7.39606379034677	0.586887396703615	3.56667459389893	4.7069629337628
2020-03-07	5.48679848492726	5.41935714038408	11.3073721520758	3.4882776069234	8.58766384963254	0.664819573962951	4.18105912842807	5.15738993539599
2020-03-08	5.78788837845315	5.71786571222531	11.859902394014	3.84951241385646	9.84613996419289	0.746786612993407	4.83082664163567	5.62664214430935
2020-03-09	6.09408245973491	6.02118126992555	12.4179472309642	4.22701808363507	11.1733706124611	0.832889346233802	5.51702307399151	6.11497341502765
2020-03-10	6.40507562588766	6.32894251134771	12.9807195986295	4.6210930719776	12.5712342728703	0.923228606122955	6.24069436596536	6.62263760207567
2020-03-11	6.72056277402651	6.64078813435469	13.5474324327126	5.0320358346024	14.0416094238539	1.01790522509968	7.00288645802699	7.14988855997816
2020-03-12	7.04023880126659	6.9563568368094	14.1172986689166	5.46014482722785	15.586374543845	1.11702003560281	7.80464529064619	7.69698014325991
2020-03-13	7.363798604723	7.27528731657473	14.6895312429442	5.90571850557229	17.2074081112769	1.22067387007114	8.64701680429271	8.26416620644567
2020-03-14	7.69093708151088	7.59721827151359	15.2633430904984	6.36905532535412	18.9065886045829	1.32896756094351	9.53104693943635	8.85170060406024
2020-03-15	8.02134912874533	7.92178839948887	15.8379471472821	6.85045374229167	20.6857945021962	1.44200194065873	10.4577816365469	9.45983719062835
2020-03-16	8.35459844872855	8.24843969933037	16.4123866915872	7.35003739566911	22.5464084303508	1.55983955001798	11.4280091574438	10.0885794260294
2020-03-17	8.68972396451107	8.57582737373541	16.9850263720616	7.86723065903377	24.4878296064838	1.68238976327193	12.4414870493457	10.7369291915608
2020-03-18	9.02563340433048	8.90240992636821	17.5540611799423	8.40128308949871	26.5089613958334	1.8095236630336	13.4977151808209	11.4036379738749
2020-03-19	9.36123449642438	9.22664586089299	18.1176861064663	8.95144424417707	28.6087071636373	1.94111233191603	14.5961934204378	12.0874572596238
2020-03-20	9.69543496903037	9.54699368097395	18.6740961428706	9.51696368018193	30.7859702751336	2.07702685253225	15.7364216367646	12.7871385354596
2020-03-21	10.0271425503861	9.86191189027533	19.2214862803921	10.0970909546264	33.0396540955603	2.21713830749527	16.9178996983698	13.5014332880344
2020-03-22	10.355264968729	10.1698589924613	19.7580515102678	10.6910756246236	35.3686619901551	2.36131777941813	18.1401274738216	14.2290930040005
2020-03-23	10.6787099522969	10.4692934911962	20.2819868237347	11.2981672472866	37.7718973241563	2.50943635091387	19.4026048316884	14.9688691700098
2020-03-24	10.9963852293273	10.758673890144	20.7914872120297	11.9176153797285	40.2482634628016	2.6613651045955	20.7048316405386	15.7195132727147
2020-03-25	11.3071985280577	11.0364586929692	21.2847476663898	12.5486695790624	42.796663771329	2.81697512307606	22.0463077689403	16.4797767987672
2020-03-26	11.6100575767259	11.3011064033358	21.759963178052	13.1905794024014	45.4160016149765	2.97613748896857	23.4265330854621	17.2484112348195
2020-03-27	11.9038701035693	11.5510755249082	22.2153287382533	13.8425944068587	48.1051803589821	3.13872328488607	24.8450074586722	18.0241680675238
2020-03-28	12.1875438368256	11.7848245613504	22.6490393382306	14.5039641495473	50.8631033685836	3.30460359344158	26.3012307571389	18.8057987835321
2020-03-29	12.4599865047325	12.0008120163268	23.0592899692208	15.1739381875803	53.6886740090191	3.47364949724813	27.7947028494306	19.5920548694966
2020-03-30	12.7202175920308	12.1977076249743	23.4445013819344	15.8515901402774	56.5795265559815	3.64568664897632	29.3244200143476	20.3814850008971
2020-03-31	12.967703609475	12.3750260483207	23.8039973649749	16.5352898757848	59.5282189269838	3.82035898152704	30.8873641716181	21.1718266085235
2020-04-01	13.2020228243231	12.5324931788665	24.1373274664193	17.2232313244551	62.5260399499939	3.99726499785877	32.4800136512025	21.9606143119935
2020-04-02	13.422753503833	12.6698349091125	24.4440412343445	17.913608416641	65.5642784529798	4.17600320092995	34.0988467830609	22.7453827309247
2020-04-03	13.6294739152624	12.7867771315591	24.7236882168274	18.6046150826953	68.6342232639095	4.35617209369906	35.7403418971537	23.5236664849347
2020-04-04	13.8217623258693	12.883045738707	24.9758179619451	19.2944452529707	71.727163210751	4.53737017912456	37.4009773234409	24.293000193641
2020-04-05	13.9991970029116	12.9583666230567	25.1999800177745	19.9812928578198	74.8343871214721	4.71919596016491	39.077231391883	25.0509184766613
2020-04-06	14.1613562136471	13.0124656771087	25.3957239323925	20.6633518275955	77.9471838240409	4.90124793977857	40.7655824324401	25.7949559536132
2020-04-07	14.3078182253337	13.0450687933638	25.5625992538761	21.3388160926503	81.0568421464253	5.08312462092402	42.4625087750725	26.5226472441143
2020-04-08	14.4381613052293	13.0559018643224	25.7001555303022	22.0058795833371	84.1546509165933	5.2644245065597	44.1644887497405	27.2315269677821
2020-04-09	14.5519637205917	13.0446907824851	25.8079423097478	22.6627362300084	87.2318989625129	5.44474609964409	45.8680006864042	27.9191297442343
2020-04-10	14.6488037386789	13.0111614403525	25.8855091402898	23.3075799630171	90.279875112152	5.62368790313566	47.5695229150239	28.5829901930886
2020-04-11	14.7282596267487	12.9550397304252	25.9324055700053	23.9386047127158	93.2898681934786	5.80084841999285	49.2655337655599	29.2206429339624
2020-04-12	14.789909652059	12.8760515452037	25.9481811469711	24.5540044094573	96.2531670344606	5.97582615317415	50.9525115679725	29.8296225864734
2020-04-13	14.8335175661861	12.7742661023926	25.9326527616868	25.1519213647655	99.1608367026229	6.14824480050611	52.6266905335138	30.4078013146659
2020-04-14	14.8595890579803	12.6511259205116	25.8867066743423	25.7302914148501	102.003047223718	6.31782883928772	54.2833283986047	30.9544014602915
2020-04-15	14.8688153006103	12.5084168432844	25.8114964875504	26.286998777092	104.769744863053	6.48432794168609	55.9174387809577	31.4689829095285
2020-04-16	14.8618874672449	12.3479247144349	25.7081758039236	26.8199276688719	107.45087588594	6.6474917798683	57.5240352982854	31.951105548555
2020-04-17	14.8394967310528	12.1714353776867	25.5778982260744	27.3269623075709	110.036386557685	6.80707002600145	59.0981315683007	32.4003292635493
2020-04-18	14.8023342652026	11.9807346767634	25.4218173566155	27.8059869105698	112.516223143598	6.96281235225264	60.6347412087161	32.8162139406898
2020-04-19	14.7510912428632	11.777608455389	25.2410867981595	28.2548856952495	114.880331908988	7.11446843078896	62.1288778372444	33.1983194661546
2020-04-20	14.6864588372032	11.5638425572869	25.036860153319	28.6715428789909	117.118659119164	7.26178793377749	63.5755550715983	33.546205726122
2020-04-21	14.6091282213914	11.3412228261811	24.8102910247065	29.0538426791749	119.221151039435	7.40452053338536	64.9697865294903	33.8594326067703
2020-04-22	14.5197905685965	11.1115351057952	24.5625330149347	29.3996693131823	121.17775393511	7.54241590177964	66.3065858286333	34.1375599942778
2020-04-23	14.4191370519872	10.8765652398528	24.2947397266161	29.7069069983942	122.978414071497	7.67522371112742	67.5809665867399	34.3801477748227
2020-04-24	14.3078588447322	10.6380990720778	24.0080647623634	29.9734399521913	124.613077713906	7.80269363359581	68.7879424215227	34.5867558345832
2020-04-25	14.1866471200004	10.3979224461938	23.7036617247891	30.1971523919545	126.071691127645	7.9245753413519	69.9225269506944	34.7569440597377
2020-04-26	14.0561930509603	10.1578212059246	23.3826842165059	30.3759285350648	127.344200578024	8.04061850656279	70.9797337919678	34.8902723364644
2020-04-27	13.9171617030889	9.91930949287303	23.0462720017543	30.5082035877175	128.422833021985	8.15062302448829	71.9553587758755	34.98655550738
2020-04-28	13.7701137110952	9.68281464015848	22.6955094912869	30.5946167113654	129.308938183009	8.25458968275919	72.8483265842298	35.0466282408553
2020-04-29	13.6155836019965	9.44849227877955	22.3314672574844	30.6363580562758	130.00614647621	8.35256949209896	73.6583441116633	35.0715801616993
2020-04-30	13.4541059028101	9.2164980397348	21.9552158727271	30.634617772716	130.518088316702	8.4446134632311	74.3851182528084	35.0625008947212
2020-05-01	13.2862151405532	8.98698755402279	21.5678259093959	30.5905860109534	130.8483941196	8.53077260687913	75.0283559022974	35.0204800647303
2020-05-02	13.1124458422431	8.7601164526421	21.1703679398711	30.5054529212551	131.000694300018	8.61109793376651	75.5877639547628	34.9466072965356
2020-05-03	12.933332534897	8.5360403665913	20.7639125365334	30.3804086538885	130.978619273071	8.68564045461676	76.063049304837	34.8419722149464
2020-05-04	12.7494097455321	8.31491492686895	20.3495302717633	30.216643359121	130.785799453872	8.75445118015337	76.4539188471524	34.7076644447717
2020-05-05	12.5612120011658	8.09689576447362	19.9282917179415	30.0153471872197	130.425865257537	8.81758112109983	76.7600794763414	34.5447736108207
2020-05-06	12.3692738288152	7.88213851040387	19.5012674474485	29.777710288452	129.902447099179	8.87508128817964	76.9812380870365	34.3543893379027
2020-05-07	12.1741297554976	7.67079879565828	19.0695280326648	29.5049228130851	129.219175393914	8.9270026921163	77.11710157387	34.1376012508267
2020-05-08	11.9763143082302	7.46303225123541	18.6341440459711	29.1981749113864	128.379680556854	8.9733963436333	77.1673768314743	33.8954989744019
2020-05-09	11.7763620140303	7.25899450813383	18.1961860597479	28.8586567336231	127.387593003115	9.01431325345413	77.131770754482	33.6291721334376
2020-05-10	11.5748073999152	7.05884119735211	17.7567246463758	28.4875584300626	126.246543147811	9.0498044323023	77.0099902375254	33.3397103527427
2020-05-11	11.3721718176755	6.86264626366527	17.3167621498326	28.0862064075907	124.961162397144	9.07995034902942	76.8023441556765	33.0282608833208
2020-05-12	11.1689239181951	6.67015690695415	16.8770280004844	27.6564720995677	123.540086121666	9.10494930499962	76.5115493057665	32.6962014809521
2020-05-13	10.9655191771317	6.48103864087604	16.4381834002949	27.2003631959725	121.992950683014	9.12502905970514	76.140924465066	32.3449675276112
2020-05-14	10.7624130701426	6.29495697908823	16.0008895512275	26.7198873867838	120.32939244283	9.14041737263824	75.6937884108456	31.9759944052724
2020-05-15	10.5600610728853	6.11157743524803	15.5658076552457	26.2170523619807	118.559047762751	9.15134200329117	75.1734599203762	31.5907174959103
2020-05-16	10.3589186610173	5.93056552301271	15.1335989143129	25.6938658115419	116.691553004416	9.15803071115618	74.5832577709283	31.1905721814995
2020-05-17	10.1594413101959	5.75158675603959	14.7049245303927	25.1523354254464	114.736544529465	9.16071125572551	73.9265007397727	30.7769938440144
2020-05-18	9.96208449607873	5.57430664798594	14.2804457054484	24.5944688936729	112.703658699538	9.15961139649142	73.2065076041801	30.3514178654295
2020-05-19	9.76730369432315	5.39839071250905	13.8608236414437	24.0222739062003	110.602531876271	9.15495889294615	72.4265971414211	29.9152796277193
2020-05-20	9.57555438058664	5.22350446326624	13.4467195403419	23.4377581530075	108.442800421306	9.14698150458196	71.5900881287665	29.4700145128584
2020-05-21	9.38729203052664	5.04931341391479	13.0387946041066	22.8429293240735	106.234100696281	9.1359069908911	70.700299343487	29.0170579028212
2020-05-22	9.2029721198006	4.87548307811198	12.6377100347012	22.2397951093769	103.986069062835	9.12196311136582	69.7605495628532	28.5578451795823
2020-05-23	9.02305012406599	4.70167896951512	12.2441270340891	21.6303631988967	101.708341882606	9.10537762549835	68.7741575641358	28.0938117251161
2020-05-24	8.84798151898024	4.5275666017815	11.858706804234	21.0166412826119	99.4105555172355	9.08637829278097	67.7444421246055	27.6263929213971
2020-05-25	8.67816949653982	4.35293314615233	11.4820171604668	20.4005115851719	97.1012598498969	9.06521758257675	66.6747066738306	27.1569484222724
2020-05-26	8.51380811409717	4.17805240420452	11.1142523715888	19.7833544699103	94.7846588499113	9.04224680373219	65.5681932505689	26.6865349690787
2020-05-27	8.35503914534372	4.0033198350989	10.7555133197691	19.1664248348308	92.4638700081354	9.01784197496461	64.4281285458759	26.2161335750252
