width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-185.389571883351	2.48987461866426e-07
6	state	all	NA	-1	-184.976622150526	2.73888208795325e-12
8	state	all	NA	-1	-184.417649905241	1.97069713517338e-16
10	state	all	NA	-1	-183.712655148056	5.19408414313638e-20
12	state	all	NA	-1	-182.86163787843	3.71647183340112e-23
4	King	all	NA	-1	-82.8527040301334	1.06126126175822e-07
6	King	all	NA	-1	-82.7565696085563	1.95187389052114e-13
8	King	all	NA	-1	-82.6474561398578	1.48520828770793e-18
10	King	all	NA	-1	-82.5253636242867	3.14989479815238e-23
12	King	all	NA	-1	-82.3902920616017	1.5093195010097e-27
4	Snohomish	all	NA	-1	-20.8425189071388	1.12595754203715e-07
6	Snohomish	all	NA	-1	-20.818107043164	2.0237403828422e-13
8	Snohomish	all	NA	-1	-20.7909332407736	1.41834244980718e-18
10	Snohomish	all	NA	-1	-20.7609975000305	2.65112368355152e-23
12	Snohomish	all	NA	-1	-20.7282998208738	1.08237875563369e-27
4	Pierce	all	NA	-1	-26.4906080458975	6.77439445954377e-08
6	Pierce	all	NA	-1	-26.446482959561	9.1497171909054e-13
8	Pierce	all	NA	-1	-26.3748380965604	9.65929138562459e-17
10	Pierce	all	NA	-1	-26.2756734569757	4.0022908545779e-20
12	Pierce	all	NA	-1	-26.1489890407297	4.6656788276996e-23
4	Ann Arbor	all	NA	1	2.67466767652461	1.82541397658485e-05
6	Ann Arbor	all	NA	1	2.63610278163499	4.89250202392345e-09
8	Ann Arbor	all	NA	1	2.5946199398583	4.87981963529458e-12
10	Ann Arbor	all	NA	1	2.55021915120226	1.27554999183335e-14
12	Ann Arbor	all	NA	1	2.50290041565937	7.33133156353594e-17
4	Boston	all	NA	-1	-3.63421056504847	1.30366481738227e-06
6	Boston	all	NA	-1	-3.61687367831714	5.7620555041273e-11
8	Boston	all	NA	-1	-3.59443734901117	1.53388795472493e-14
10	Boston	all	NA	-1	-3.56690157714178	1.45530856664402e-17
12	Boston	all	NA	-1	-3.53426636269815	3.73765732635656e-20
4	San Diego	all	NA	-1	-168.521449422581	2.16855900511806e-08
6	San Diego	all	NA	-1	-168.195518392167	1.95590727381615e-12
8	San Diego	all	NA	-1	-167.535934628336	8.71956822700913e-16
10	San Diego	all	NA	-1	-166.542698131601	1.42434739059958e-18
12	San Diego	all	NA	-1	-165.215808901468	6.48809183174313e-21
4	DC	all	NA	-1	-18.3420687315745	5.20553805382401e-08
6	DC	all	NA	-1	-18.3180551404544	3.41085614726674e-13
8	DC	all	NA	-1	-18.2808284081636	1.73274855456407e-17
10	DC	all	NA	-1	-18.2303885347575	3.42864675483933e-21
12	DC	all	NA	-1	-18.1667355201825	1.89276079519893e-24
4	USA	all	NA	-1	-5392.12946768149	1.61926872481315e-06
6	USA	all	NA	-1	-5358.78412388841	1.67743870754313e-10
8	USA	all	NA	-1	-5311.26848916114	1.27729949526991e-13
10	USA	all	NA	-1	-5249.58256351598	3.84246378379116e-16
12	USA	all	NA	-1	-5173.72634693724	3.36542147873225e-18
