width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-211.557142857143	0.081242780867025
6	state	all	NA	-1	-198.502040816345	0.0044509202246986
8	state	all	NA	-1	-179.408163265275	0.000124096556573314
4	King	all	NA	-1	-20.7285714285714	0.340046379728193
6	King	all	NA	-1	-23.7142857142869	0.0615623548482713
8	King	all	NA	-1	-25.9319727891125	0.00327759682123438
4	Snohomish	all	NA	-1	-3.37142857142858	0.823803059580664
6	Snohomish	all	NA	-1	-12.3224489795922	0.128337616756696
8	Snohomish	all	NA	-1	-9.03061224489591	0.0451494832688674
4	Pierce	all	NA	-1	-23.4571428571428	0.231167575819014
6	Pierce	all	NA	-1	-11.5469387755126	0.162746264401682
8	Pierce	all	NA	-1	-17.3214285714263	0.00545761484323354
4	Ann Arbor	all	NA	1	1.42857142857143	0.869235790789486
6	Ann Arbor	all	NA	1	4.94693877551065	0.186647862999116
8	Ann Arbor	all	NA	1	4.54421768707381	0.0349472789885208
4	Boston	all	NA	-1	-6.37142857142857	0.0478254987841122
6	Boston	all	NA	-1	-19.7224489795929	0.0167347725184121
8	Boston	all	NA	-1	-11.3282312925141	0.0282985506319341
4	San Diego	all	NA	-1	-25.7	0.320595644597938
6	San Diego	all	NA	-1	-51.0897959183748	0.0354857169239661
8	San Diego	all	NA	-1	-79.0357142857073	0.00175954650583347
4	DC	all	NA	-1	-37.7	0.312146604399251
6	DC	all	NA	-1	-38.2040816326567	0.026350165827229
8	DC	all	NA	-1	-18.5204081632604	0.0894154381330565
