width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	0.0285714285714285	0.987274304740484
6	state	all	NA	1	1.6653061224487	0.444063809955705
8	state	all	NA	1	1.03061224489809	0.372969751515485
10	state	all	NA	1	0.632900432900432	0.377620270028094
12	state	all	NA	1	0.422077922078104	0.395256990695599
4	King	all	NA	-1	-0.614285714285714	0.206285338282786
6	King	all	NA	1	0.142857142857079	0.696954078668232
8	King	all	NA	1	0.102040816326544	0.594912346049811
10	King	all	NA	1	0.0961038961038961	0.428136124245371
12	King	all	NA	1	0.0689310689310809	0.404615938622772
4	Snohomish	all	NA	1	0.1	0.766015805337294
6	Snohomish	all	NA	1	0.232653061224472	0.328856803202528
8	Snohomish	all	NA	1	0.192176870748318	0.140113819647222
10	Snohomish	all	NA	1	0.116017316017316	0.164581007833502
12	Snohomish	all	NA	1	0.0844155844156119	0.14606152993608
4	Pierce	all	NA	1	0.485714285714286	0.165502820754513
6	Pierce	all	NA	1	0.346938775510204	0.206112758775994
8	Pierce	all	NA	1	0.156462585034034	0.300576973538329
10	Pierce	all	NA	1	0.088311688311688	0.365497950559069
12	Pierce	all	NA	1	0.0634365634365819	0.339864406633123
4	Ann Arbor	all	NA	-1	-0.0571428571428571	0.367544467966324
6	Ann Arbor	all	NA	1	0.0285714285714318	0.487572914790897
8	Ann Arbor	all	NA	-1	-0.0204081632653115	0.654004620251453
10	Ann Arbor	all	NA	-1	-0.000865800865800803	0.977602650190947
12	Ann Arbor	all	NA	-1	-0.0114885114885114	0.590893804335701
4	Boston	all	NA	-1	-0.171428571428571	0.225403330758516
6	Boston	all	NA	1	0.0163265306122398	0.828506370737169
8	Boston	all	NA	1	0.064625850340146	0.317532300435261
10	Boston	all	NA	1	0.0571428571428571	0.185783748615761
12	Boston	all	NA	1	0.0604395604395686	0.0483499276891789
4	San Diego	all	NA	-1	-0.171428571428571	0.6
6	San Diego	all	NA	1	0.261224489795915	0.22654315631657
8	San Diego	all	NA	1	0.239795918367376	0.0888334752582198
10	San Diego	all	NA	1	0.199134199134199	0.0288221871333691
12	San Diego	all	NA	1	0.166333666333709	0.0108599798895447
4	DC	all	NA	-1	-0.0571428571428571	0.741801110252839
6	DC	all	NA	-1	-0.0653061224489771	0.414430082500995
8	DC	all	NA	-1	-0.0119047619047638	0.790071720118603
10	DC	all	NA	-1	-0.0207792207792207	0.554250472132565
12	DC	all	NA	-1	-0.020479520479534	0.460904704198363
4	USA	all	NA	-1	-4.21428571428571	0.832797575593573
6	USA	all	NA	1	6.46938775510069	0.565776768460474
8	USA	all	NA	1	10.1768707483004	0.165264591560924
10	USA	all	NA	1	11.7047619047619	0.0316795764133933
12	USA	all	NA	1	5.64635364635615	0.168398166251876
