width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-3.64285714286828	0.660642155239955
14	state	all	NA	-1	-0.560439560440782	0.815428946161458
21	state	all	NA	1	0.196103896103747	0.858396111060181
28	state	all	NA	-1	-0.0544608648051076	0.940329970719312
35	state	all	NA	1	0.00280112044824235	0.995511308610693
42	state	all	NA	-1	-0.145531156307931	0.726267404662114
7	King	all	NA	-1	-0.714285714287898	0.660642155239955
14	King	all	NA	-1	-0.0571428571430448	0.897279011128965
21	King	all	NA	1	0.0441558441558201	0.827944503644235
28	King	all	NA	-1	-0.037493158182665	0.798865249168941
35	King	all	NA	-1	-0.0563025210083783	0.621038363012121
42	King	all	NA	-1	-0.0420549388217404	0.629159563130996
7	Snohomish	all	NA	-1	-0.500000000001528	0.660642155239955
14	Snohomish	all	NA	-1	-0.0835164835166577	0.802144614910141
21	Snohomish	all	NA	1	0.0415584415584282	0.781050383375296
28	Snohomish	all	NA	-1	-0.0049261083743084	0.960663141253243
35	Snohomish	all	NA	1	0.0112044817927231	0.865589047722623
42	Snohomish	all	NA	-1	-0.00356535126810238	0.945141741323118
7	Pierce	all	NA	-1	-0.14285714285758	0.660642155239955
14	Pierce	all	NA	-1	-0.213186813187049	0.387081310449616
21	Pierce	all	NA	-1	-0.0168831168831435	0.878856230526892
28	Pierce	all	NA	-1	-0.000273672687425742	0.996638966399654
35	Pierce	all	NA	1	0.0201680672268911	0.627077232924946
42	Pierce	all	NA	-1	-0.00656348756176647	0.853572003250133
7	Ann Arbor	all	NA	-1	-0.500000000001223	0.363217467648317
14	Ann Arbor	all	NA	-1	-0.00219780219784194	0.986940726585228
21	Ann Arbor	all	NA	1	0.00519480519479553	0.93344027045616
28	Ann Arbor	all	NA	-1	-0.00218938149969827	0.954579995952726
35	Ann Arbor	all	NA	1	0.00112044817927453	0.965234782652656
42	Ann Arbor	all	NA	1	0.00826513248521422	0.644614431866756
7	Boston	all	NA	-1	-2.61950819120645e-13	0.999999999999576
14	Boston	all	NA	-1	-0.0153846153846822	0.926533817103834
21	Boston	all	NA	-1	-0.00909090909093251	0.919366055593372
28	Boston	all	NA	-1	-0.00574712643673181	0.921113273866871
35	Boston	all	NA	-1	-0.0196078431372451	0.679895184010847
42	Boston	all	NA	-1	-0.00680657969368148	0.844556626844128
7	San Diego	all	NA	-1	-8.2964031154734e-13	0.999999999999576
14	San Diego	all	NA	-1	-0.0307692307694235	0.952118260662701
21	San Diego	all	NA	1	0.0363636363635973	0.883819959771711
28	San Diego	all	NA	1	0.0172413793104401	0.912998891188249
35	San Diego	all	NA	-1	-0.0137254901960603	0.908579154277617
42	San Diego	all	NA	1	0.00453771979584457	0.958496134346595
7	DC	all	NA	-1	-1.74668848152132e-13	0.999999999999576
14	DC	all	NA	1	0.061538461538492	0.406922103334483
21	DC	all	NA	1	0.0363636363636475	0.257892141115927
28	DC	all	NA	1	1.27136857095728e-14	0.999999999999598
35	DC	all	NA	1	0.00784313725490175	0.626052386633181
42	DC	all	NA	1	0.00907543959160215	0.415036879548455
7	USA	all	NA	-1	-137.42857142892	0.281199132118938
14	USA	all	NA	-1	-8.8461538461888	0.816347260151283
21	USA	all	NA	1	4.09350649349943	0.826328353320687
28	USA	all	NA	1	2.6609195402336	0.811619855886308
35	USA	all	NA	1	0.907563025211052	0.904019361377371
42	USA	all	NA	1	0.264484239530113	0.962172001920248
