width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-2.44285714285714	0.466496960859015
6	state	all	NA	-1	-1.62040816326545	0.226016765162502
8	state	all	NA	-1	-1.67006802721081	0.034386263531499
4	King	all	NA	1	0.257142857142857	0.575735931288071
6	King	all	NA	-1	-0.204081632653039	0.436594781877233
8	King	all	NA	-1	-0.316326530612237	0.0571966367021502
4	Snohomish	all	NA	-1	-0.0428571428571429	0.944998090178307
6	Snohomish	all	NA	-1	-0.432653061224508	0.157402413908139
8	Snohomish	all	NA	-1	-0.401360544217666	0.0237898789774295
4	Pierce	all	NA	1	0.257142857142857	0.265153077165047
6	Pierce	all	NA	-1	-0.0979591836734639	0.490012523482193
8	Pierce	all	NA	-1	-0.280612244897959	0.0386929231901558
4	Ann Arbor	all	NA	-1	-0.171428571428571	0.463343685400051
6	Ann Arbor	all	NA	-1	-0.0367346938775475	0.743641812214084
8	Ann Arbor	all	NA	-1	-0.151360544217692	0.131294635305407
4	Boston	all	NA	-1	-0.6	0.533908400300601
6	Boston	all	NA	-1	-0.444897959183742	0.226575673408289
8	Boston	all	NA	-1	-0.442176870748246	0.120004884601965
4	San Diego	all	NA	-1	-5.65714285714286	0.108433675518806
6	San Diego	all	NA	-1	-5.02857142857207	0.00343190159385391
8	San Diego	all	NA	-1	-2.80442176870722	0.0193869123472414
4	DC	all	NA	-1	-1.18571428571429	0.0705784318132819
6	DC	all	NA	-1	-0.461224489796052	0.242380402708876
8	DC	all	NA	-1	-0.176870748299285	0.449726047272408
