width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-141.971428571429	0.0843506615460465
6	state	all	NA	-1	-240.816326530633	0.00287099861986332
8	state	all	NA	-1	-335.996598639448	0.0016622033979598
4	King	all	NA	-1	-29.6857142857143	0.149043593801123
6	King	all	NA	-1	-55.9224489795967	0.00463391650466208
8	King	all	NA	-1	-86.7040816326514	0.00254903778971955
4	Snohomish	all	NA	-1	-9.17142857142857	0.148244417072628
6	Snohomish	all	NA	-1	-14.0857142857153	0.00606266912558962
8	Snohomish	all	NA	-1	-28.2295918367344	0.00596697338643074
4	Pierce	all	NA	-1	-12.0857142857143	0.445340696902567
6	Pierce	all	NA	-1	-26.2040816326557	0.017762860449807
8	Pierce	all	NA	-1	-33.9370748299312	0.00281382864383991
4	Ann Arbor	all	NA	-1	-11.3285714285714	0.0731673346435066
6	Ann Arbor	all	NA	-1	-7.55510204081822	0.148951811368869
8	Ann Arbor	all	NA	-1	-7.18197278911537	0.0247803150520048
4	Boston	all	NA	-1	-34.8142857142857	0.0601791671315842
6	Boston	all	NA	-1	-60.0857142857205	0.00252446383264988
8	Boston	all	NA	-1	-75.9200680272072	4.31982768818113e-05
4	San Diego	all	NA	-1	-254.728571428571	0.00330626993636229
6	San Diego	all	NA	-1	-342.938775510234	0.000684872044953843
8	San Diego	all	NA	-1	-441.695578231271	2.98563455202323e-05
4	DC	all	NA	-1	-14.7428571428571	0.301028578472727
6	DC	all	NA	-1	-23.8979591836765	0.0143097409188076
8	DC	all	NA	-1	-27.2261904761887	0.000437115508364437
