width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	26.6697646107754	1.31140190415376e-07
6	state	all	NA	1	26.5712483906535	2.46062732408494e-11
8	state	all	NA	1	26.3855469580377	2.85940136821279e-14
10	state	all	NA	1	26.1126603130422	1.29537575075979e-16
12	state	all	NA	1	25.75258845562	1.7105416883792e-18
4	King	all	NA	1	6.62981969787866	2.98871771625728e-07
6	King	all	NA	1	6.58777476042805	2.22496293488147e-10
8	King	all	NA	1	6.50572301327273	9.44142240340834e-13
10	King	all	NA	1	6.38366445644098	1.60558798349628e-14
12	King	all	NA	1	6.22159908992134	8.44417541763655e-16
4	Snohomish	all	NA	1	4.33536484119124	1.31268555267813e-07
6	Snohomish	all	NA	1	4.32039376886658	1.85012161099603e-11
8	Snohomish	all	NA	1	4.29269459229009	1.70130516969123e-14
10	Snohomish	all	NA	1	4.25226731148025	6.12041871367721e-17
12	Snohomish	all	NA	1	4.19911192642954	6.3896010500365e-19
4	Pierce	all	NA	1	4.75878625646735	1.4891097916279e-07
6	Pierce	all	NA	1	4.75967232205252	1.66597097180069e-14
8	Pierce	all	NA	1	4.76836784714487	9.63963248927989e-18
10	Pierce	all	NA	1	4.78487283176487	1.54977560332627e-20
12	Pierce	all	NA	1	4.80918727590427	5.14801059243158e-23
4	Ann Arbor	all	NA	-1	-2.92968790418164	1.6656145209749e-07
6	Ann Arbor	all	NA	-1	-2.92121661468856	8.52689437060171e-12
8	Ann Arbor	all	NA	-1	-2.90692643116962	3.36854126966814e-15
10	Ann Arbor	all	NA	-1	-2.88681735363764	5.28728253157707e-18
12	Ann Arbor	all	NA	-1	-2.86088938208739	2.38465175504395e-20
4	Boston	all	NA	-1	-8.77133829332054	1.44730646171028e-07
6	Boston	all	NA	-1	-8.79125813341491	3.06852922716982e-12
8	Boston	all	NA	-1	-8.8226831392491	4.94051979592037e-16
10	Boston	all	NA	-1	-8.86561331086137	2.986852831676e-19
12	Boston	all	NA	-1	-8.92004864823635	4.79349962277889e-22
4	San Diego	all	NA	1	55.8513414215341	5.90479765801318e-07
6	San Diego	all	NA	1	55.6401564108015	2.32733087858269e-11
8	San Diego	all	NA	1	55.3371100126091	6.705335877462e-15
10	San Diego	all	NA	1	54.9422022271976	7.49357451948907e-18
12	San Diego	all	NA	1	54.4554330544701	2.37297709575233e-20
4	DC	all	NA	1	1.012431524402	9.47193189116093e-05
6	DC	all	NA	1	1.04196185352161	6.88484096115025e-08
8	DC	all	NA	1	1.06953755224993	9.87195078479149e-11
10	DC	all	NA	1	1.09515862059127	1.97897385556203e-13
12	DC	all	NA	1	1.11882505854397	4.64834210857136e-16
4	USA	all	NA	1	2602.46638852619	3.20594268298941e-06
6	USA	all	NA	1	2582.88376690546	3.60947228145608e-10
8	USA	all	NA	1	2557.43586092346	2.51200239355062e-13
10	USA	all	NA	1	2526.1226705913	6.40031126912184e-16
12	USA	all	NA	1	2488.94419590452	4.55254632839183e-18
