width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-324.499999999901	0.363217467649223
14	state	all	NA	-1	-122.498901099183	0.37656644840369
21	state	all	NA	-1	-63.0402597402577	0.419665513785769
28	state	all	NA	-1	-37.6031746030719	0.464572822074318
35	state	all	NA	-1	-20.5927170868261	0.547382279190286
42	state	all	NA	-1	-12.4070982902242	0.627859017147255
7	King	all	NA	-1	-98.8571428571128	0.363217467649223
14	King	all	NA	-1	-33.0131868132645	0.405746613348185
21	King	all	NA	-1	-17.3038961038955	0.438817690687015
28	King	all	NA	-1	-9.55117679252873	0.50815956009595
35	King	all	NA	-1	-5.88683473389108	0.56563063976892
42	King	all	NA	-1	-3.75309942467381	0.625933937950123
7	Snohomish	all	NA	-1	-40.1428571428449	0.363217467649223
14	Snohomish	all	NA	-1	-12.6857142857445	0.41966308502797
21	Snohomish	all	NA	-1	-6.87792207792184	0.440106395266075
28	Snohomish	all	NA	-1	-3.84838533113296	0.504767762696305
35	Snohomish	all	NA	-1	-2.26470588235196	0.582762609551596
42	Snohomish	all	NA	-1	-1.49290981281579	0.630898942802953
7	Pierce	all	NA	-1	-49.4285714285564	0.363217467649223
14	Pierce	all	NA	-1	-15.430769230806	0.422797907431849
21	Pierce	all	NA	-1	-7.79999999999974	0.464612378654225
28	Pierce	all	NA	-1	-4.3727422003156	0.525803783488439
35	Pierce	all	NA	-1	-2.4313725490185	0.618342414153672
42	Pierce	all	NA	-1	-1.26845474434472	0.724739075908055
7	Ann Arbor	all	NA	-1	-40.7142857142888	0.143810808711506
14	Ann Arbor	all	NA	-1	-14.9648351648004	0.202947988894443
21	Ann Arbor	all	NA	-1	-5.73896103896129	0.347753257466754
28	Ann Arbor	all	NA	-1	-3.30651340997919	0.402506116925139
35	Ann Arbor	all	NA	-1	-1.37983193277425	0.603600027896252
42	Ann Arbor	all	NA	-1	-0.800340328990373	0.683091252131576
7	Boston	all	NA	-1	-31.9999999999878	0.660642155240737
14	Boston	all	NA	-1	-11.1406593406932	0.656261929583945
21	Boston	all	NA	-1	-4.46363636363614	0.73364916292993
28	Boston	all	NA	-1	-1.58839627804168	0.844850012264696
35	Boston	all	NA	1	0.492436974790518	0.927141757022088
42	Boston	all	NA	1	1.26075682683867	0.741788158828505
7	San Diego	all	NA	-1	-169.107142857075	0.656427181231826
14	San Diego	all	NA	-1	-45.2439560441178	0.707260770798634
21	San Diego	all	NA	-1	-22.046753246752	0.728893314982818
28	San Diego	all	NA	-1	-18.8163656266372	0.659550481372182
35	San Diego	all	NA	-1	-4.68067226890224	0.875050649990567
42	San Diego	all	NA	1	3.94084758124502	0.852827648018967
7	DC	all	NA	0	0	NA
14	DC	all	NA	-1	-15.0329670329967	0.281392168620707
21	DC	all	NA	-1	-7.03376623376603	0.351229419655007
28	DC	all	NA	-1	-3.1379310344746	0.494802054093181
35	DC	all	NA	-1	-1.08543417366893	0.720340785930196
42	DC	all	NA	-1	-1.06247467790072	0.650884809386562
7	USA	all	NA	-1	-21385.2857142829	0.00269362724321598
14	USA	all	NA	-1	-6101.56923077557	0.0902141200538323
21	USA	all	NA	-1	-3294.44545454542	0.0840217847028094
28	USA	all	NA	-1	-1830.31691297125	0.133314829817779
35	USA	all	NA	-1	-949.840616246358	0.253732790358583
42	USA	all	NA	-1	-182.309375253056	0.768880809052181
