width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	48.7723591266993	1.28355831023377e-07
6	state	all	NA	1	48.8292713881273	1.96912198322647e-13
8	state	all	NA	1	48.8881723239592	9.24834370132619e-19
10	state	all	NA	1	48.9490619344679	9.43077991400386e-24
12	state	all	NA	1	49.0119402193602	1.75889285347194e-28
4	King	all	NA	1	12.8014382924374	1.64191229890603e-07
6	King	all	NA	1	12.817430136229	2.58540891034783e-13
8	King	all	NA	1	12.8329284253985	1.00172096014706e-18
10	King	all	NA	1	12.8479331600177	6.77972058803275e-24
12	King	all	NA	1	12.8624443400097	6.75509635814208e-29
4	Snohomish	all	NA	1	4.64855261077084	3.70012730771653e-07
6	Snohomish	all	NA	1	4.65955997256011	3.36765244928293e-12
8	Snohomish	all	NA	1	4.67306046917169	1.55135180395043e-16
10	Snohomish	all	NA	1	4.68905410063161	2.24847366209483e-20
12	Snohomish	all	NA	1	4.70754086691205	7.91774081042901e-24
4	Pierce	all	NA	1	2.94131358882844	1.36542305754737e-06
6	Pierce	all	NA	1	2.95324387793811	2.84944994143426e-11
8	Pierce	all	NA	1	2.96645126706645	2.22535244798723e-15
10	Pierce	all	NA	1	2.98093575622996	4.45146757967898e-19
12	Pierce	all	NA	1	2.99669734541087	1.86712198539444e-22
4	Ann Arbor	all	NA	1	2.58632748951317	8.10307849440711e-07
6	Ann Arbor	all	NA	1	2.57229713129311	1.03229419417897e-10
8	Ann Arbor	all	NA	1	2.55007293196931	1.05898187835563e-13
10	Ann Arbor	all	NA	1	2.51965489155635	4.44456345776691e-16
12	Ann Arbor	all	NA	1	2.48104301003875	5.54914369096816e-18
4	Boston	all	NA	1	10.6647015593164	1.73182589116829e-08
6	Boston	all	NA	1	10.6444215312045	1.92079562554602e-12
8	Boston	all	NA	1	10.6013568252902	1.05036724121256e-15
10	Boston	all	NA	1	10.5355074416333	2.04476594683405e-18
12	Boston	all	NA	1	10.4468733801699	1.102424786475e-20
4	San Diego	all	NA	1	84.5775068887831	7.09231561008824e-08
6	San Diego	all	NA	1	84.684593336705	2.84977753515839e-13
8	San Diego	all	NA	1	84.8352678032927	7.85760773210082e-18
10	San Diego	all	NA	1	85.0295302890219	7.93068010106402e-22
12	San Diego	all	NA	1	85.2673807933837	2.12416765363332e-25
4	DC	all	NA	1	8.80154810201243	1.31185817617614e-07
6	DC	all	NA	1	8.77920474022282	5.04717999138068e-12
8	DC	all	NA	1	8.74165908342446	1.49938071303004e-15
10	DC	all	NA	1	8.68891113166671	1.76279934432735e-18
12	DC	all	NA	1	8.62096088489693	5.91922288634408e-21
4	USA	all	NA	1	5014.42595732964	9.65138655388813e-08
6	USA	all	NA	1	5019.01896296668	7.49582358190183e-14
8	USA	all	NA	1	5023.21275399131	1.1714792255939e-19
10	USA	all	NA	1	5027.0073304318	2.53514623309346e-25
12	USA	all	NA	1	5030.40269225798	6.16260396603241e-31
