width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-0.513842528063275	4.24534220281999e-05
6	state	all	NA	-1	-0.528004138037051	5.65502744218156e-08
8	state	all	NA	-1	-0.546491351787392	3.8601806188949e-10
10	state	all	NA	-1	-0.569304169317541	7.54082525715819e-12
12	state	all	NA	-1	-0.596442590626824	3.05742069197639e-13
4	King	all	NA	-1	-0.096032514220575	0.000123095154666383
6	King	all	NA	-1	-0.1001993309772	3.23071332646806e-07
8	King	all	NA	-1	-0.105328533353373	3.53013892061174e-09
10	King	all	NA	-1	-0.111420121349705	9.60296204617088e-11
12	King	all	NA	-1	-0.118474094966071	4.88366754507222e-12
4	Snohomish	all	NA	-1	-0.117182704816412	5.92117966540792e-06
6	Snohomish	all	NA	-1	-0.118239526047273	6.86412569797955e-10
8	Snohomish	all	NA	-1	-0.119483281739118	3.48028145064348e-13
10	Snohomish	all	NA	-1	-0.120913971892681	4.9822562890928e-16
12	Snohomish	all	NA	-1	-0.122531596507804	1.58430933947514e-18
4	Pierce	all	NA	-1	-0.0358207391184174	7.70840744313897e-05
6	Pierce	all	NA	-1	-0.0372365046117343	2.30445782042658e-07
8	Pierce	all	NA	-1	-0.039163166483801	3.5738459216212e-09
10	Pierce	all	NA	-1	-0.0416007247348453	1.50080659240279e-10
12	Pierce	all	NA	-1	-0.0445491793648211	1.20051751467408e-11
4	Ann Arbor	all	NA	1	0.0425852459474168	7.79959825719265e-06
6	Ann Arbor	all	NA	1	0.0429596601276393	6.15415716824407e-10
8	Ann Arbor	all	NA	1	0.0433320572817627	1.26563819445026e-13
10	Ann Arbor	all	NA	1	0.0437024374100529	4.83746902061341e-17
12	Ann Arbor	all	NA	1	0.0440708005124527	2.90956070342214e-20
4	Boston	all	NA	1	0.0182468327557135	3.40122191655004e-05
6	Boston	all	NA	1	0.0183671320533215	5.04822343359661e-10
8	Boston	all	NA	1	0.0182320206036212	1.55831078735154e-13
10	Boston	all	NA	1	0.0178414984067253	3.94813299808037e-14
12	Boston	all	NA	1	0.0171955654626101	2.2099879312268e-14
4	San Diego	all	NA	-1	-0.0784981260528614	0.000141134807474452
6	San Diego	all	NA	-1	-0.0832040353143578	1.14946443630409e-06
8	San Diego	all	NA	-1	-0.0900503592364404	4.71263417721126e-08
10	San Diego	all	NA	-1	-0.0990370978196098	4.59405044799709e-09
12	San Diego	all	NA	-1	-0.110164251063769	7.25493871506454e-10
4	DC	all	NA	-1	-0.00946695974541991	5.33105895841044e-05
6	DC	all	NA	-1	-0.00955388899212979	1.49384525782983e-09
8	DC	all	NA	-1	-0.00948514271727595	2.5826017698318e-13
10	DC	all	NA	-1	-0.0092607209209184	9.07034298142681e-14
12	DC	all	NA	-1	-0.00888062360304385	7.92636458765914e-14
4	USA	all	NA	-1	-52.8863131470769	2.56917631387097e-06
6	USA	all	NA	-1	-52.7463099251496	7.09469025383333e-12
8	USA	all	NA	-1	-52.7581838526302	3.93137873609838e-18
10	USA	all	NA	-1	-52.921934929848	8.45057188082627e-21
12	USA	all	NA	-1	-53.2375631567314	1.91535071230579e-22
