width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	512.257142857143	0.247502830181013
6	state	all	NA	1	290.248979591893	0.126220066069714
8	state	all	NA	1	258.676870748281	0.0195993694467382
10	state	all	NA	1	175.29264069264	0.0178123245463485
12	state	all	NA	1	100.192307692322	0.0749766553275703
4	King	all	NA	1	225.3	0.249305199233874
6	King	all	NA	1	111.787755102064	0.178139712553508
8	King	all	NA	1	128.481292517	0.0128493524153274
10	King	all	NA	1	110.614718614718	0.00158547101039788
12	King	all	NA	1	78.9445554445674	0.00263956155926155
4	Snohomish	all	NA	1	72.9142857142857	0.224445070058386
6	Snohomish	all	NA	1	31.6122448979676	0.266679220795272
8	Snohomish	all	NA	1	35.484693877549	0.0343590451588565
10	Snohomish	all	NA	1	29.7125541125541	0.00727094271158884
12	Snohomish	all	NA	1	21.1408591408625	0.00868533298960911
4	Pierce	all	NA	1	61.1	0.224965116925185
6	Pierce	all	NA	1	31.6571428571494	0.148904115138133
8	Pierce	all	NA	1	24.408163265304	0.0525311391043433
10	Pierce	all	NA	1	12.8666666666666	0.130689156652127
12	Pierce	all	NA	-1	-8.64985014985119	0.482445864416856
4	Ann Arbor	all	NA	1	35.9	0.0446327435202037
6	Ann Arbor	all	NA	1	34.893877551024	0.000569090549581784
8	Ann Arbor	all	NA	1	29.2772108843519	3.4596908306252e-05
10	Ann Arbor	all	NA	1	25.0666666666666	5.09545593690009e-06
12	Ann Arbor	all	NA	1	16.5649350649383	0.00130680160094694
4	Boston	all	NA	1	49.7	0.0529570534514635
6	Boston	all	NA	1	49.5714285714332	0.00153106920444725
8	Boston	all	NA	1	51.6105442176844	7.77215898317767e-06
10	Boston	all	NA	1	47.6380952380952	1.87704056410431e-07
12	Boston	all	NA	1	34.758741258747	8.28943949932535e-05
4	San Diego	all	NA	1	136.742857142857	0.00555659515110531
6	San Diego	all	NA	1	105.224489795933	0.000867094059904365
8	San Diego	all	NA	1	51.6377551020349	0.0445743788038894
10	San Diego	all	NA	1	16.9688311688311	0.367379963599277
12	San Diego	all	NA	-1	-19.7522477522434	0.309935796753014
4	DC	all	NA	1	62.7857142857143	0.600276538032023
6	DC	all	NA	1	20.9510204081637	0.66094927088465
8	DC	all	NA	1	25.382653061223	0.320419595890195
10	DC	all	NA	1	21.8069264069264	0.172344491889435
12	DC	all	NA	1	18.0409590409617	0.102307563732455
4	USA	all	NA	1	12356.2285714286	0.0234163900554563
6	USA	all	NA	1	10715.8489795933	0.00117391515144411
8	USA	all	NA	1	8100.66496598577	0.000533557694593978
10	USA	all	NA	1	5700.71082251081	0.00116875073731024
12	USA	all	NA	1	2426.72727272807	0.131222495765876
