date	state	Island	King	Ann Arbor	Boston	San Diego	DC	USA
2020-01-26	0	0	0	0	0	0	0	0
2020-01-27	0	0	0	0	0	0	0	0
2020-01-28	0	0	0	0	0	0	0	0
2020-01-29	0	0	0	0	0	0	0	0
2020-01-30	0	0	0	0	0	0	0	0
2020-01-31	0	0	0	0	0	0	0	0
2020-02-01	0	0	0	0	0	0	0	0
2020-02-02	0	0	0	0	0	0	0	0
2020-02-03	0	0	0	0	0	0	0	0
2020-02-04	0	0	0	0	0	0	0	0
2020-02-05	0	0	0	0	0	0	0	0
2020-02-06	0	0	0	0	0	0	0	0
2020-02-07	0	0	0	0	0	0	0	0
2020-02-08	0	0	0	0	0	0	0	0
2020-02-09	0	1.25211469857637	0	0	0	0	0	0
2020-02-10	0	5.10322351471862	0.844265641892753	0	0	0	0	0
2020-02-11	0	9.02565433492891	4.99203920404722	0	0	0	0	0
2020-02-12	2.30074908518851	13.0251964148537	9.23072733030454	0	0	0	0	0
2020-02-13	4.93855241718383	17.1076390101396	13.5672784185676	0	0	0	0	0
2020-02-14	7.64730236550552	21.2787713764329	18.0086408667394	3.69640655313066	0	0	0	0
2020-02-15	10.4317859884855	25.5443827693801	22.5617630727228	8.03926376332202	0	0	0	0
2020-02-16	13.2967903444557	29.9102624446278	27.2335934344207	12.5276382787044	0	0	0	0
2020-02-17	16.2468018014941	34.3815056227487	32.0304628588188	17.1700482056134	3.64783838861365	0	0	0.712647974520941
2020-02-18	19.2851039666623	38.9604313840203	36.9562322892331	21.9737513053967	21.6036139595964	0	0	4.296326341285
2020-02-19	22.4146797567682	43.6486647736468	42.0141451780624	26.9456902531556	40.3601313778925	0.704183088649531	0	8.03971051868809
2020-02-20	25.6385120886196	48.447830836832	47.2074449777053	32.0928077239908	59.9622821088954	1.78190551311308	0	11.9516431380664
2020-02-21	28.9595838790241	53.3595546187798	52.5393751405606	37.4220463930035	80.4549576179987	2.91334323198909	0	16.0409668307561
2020-02-22	32.3808780447896	58.3854611646942	58.0131791190271	42.9403489352946	101.883049370596	4.10138233261472	3.0908812533559	20.3165242280935
2020-02-23	35.9053775027239	63.5271755197792	63.6321003655035	48.6546580259652	124.291448832081	5.34890890232712	10.3773987030576	24.7871579614146
2020-02-24	39.5360651696347	68.7863227292387	69.3993823323885	54.5719163401161	147.725047467847	6.65880902846344	18.0978027672418	29.4617106620558
2020-02-25	43.2759239623298	74.1645278382766	75.3182684720808	60.6990665528485	172.228736743288	8.03396879836084	26.2741172308722	34.3490249613531
2020-02-26	47.1279367976169	79.6634158920968	81.3920022369792	67.0430513392633	197.847408123797	9.47727429935647	34.9283658789126	39.4579434906428
2020-02-27	51.0950865923039	85.2846119359034	87.6238270794824	73.6108133744615	224.625953074769	10.9916116187875	44.0825724963268	44.7973088812611
2020-02-28	55.1803562631985	91.0297410149002	94.0169864519891	80.4092953335442	252.609263061595	12.579866843991	53.7587608680787	50.3759637645442
2020-02-29	59.3867287271084	96.9004281742911	100.574723806898	87.4454398916122	281.842229549671	14.2449260623043	63.9789547791318	56.2027507718283
2020-03-01	63.7171869008415	102.89829845928	107.300282596608	94.7261897237666	312.36974400439	15.9896753610644	74.7651780144501	62.2865125344495
2020-03-02	68.1730850831663	109.022227705029	114.194132254985	102.256222301919	344.228658429873	17.8166242551507	86.1375870893307	68.634566996706
2020-03-03	72.749263100695	115.260094906532	121.24564614176	110.031154285222	377.423666985154	19.7267759696116	98.1088694404033	75.2481333547432
2020-03-04	77.4389321620005	121.597029848741	128.441423598134	118.044337129641	411.951424367992	21.7207571570378	110.689845234631	82.1269061176686
2020-03-05	82.2353034756559	128.018162316607	135.768063965305	126.289122291138	447.808585276149	23.7991944700198	123.891334638977	89.2705797945897
2020-03-06	87.1315882502339	134.508622095082	143.212166584473	134.758861225677	484.991804407386	25.9627145611483	137.724157820405	96.6788488946137
2020-03-07	92.1209976943076	141.053538969118	150.760330796836	143.446905389222	523.497736459463	28.2119440830138	152.199134945877	104.351407926848
2020-03-08	97.1967430164501	147.638042723667	158.399155943595	152.346606237738	563.323036130142	30.547509688207	167.327086182358	112.2879514004
2020-03-09	102.352035425234	154.24726314368	166.115241365949	161.451315227187	604.464358117182	32.9700380293185	183.118831696809	120.488173824378
2020-03-10	107.580086129233	160.866330014109	173.895186405096	170.754383813533	646.918357118347	35.4801557589389	199.585191656194	128.951769707888
2020-03-11	112.874106337019	167.480373119907	181.725590402236	180.249163452741	690.681687831394	38.0784895296588	216.736986227476	137.678433560038
2020-03-12	118.227307257166	174.074522246024	189.593052698569	189.929005600773	735.751004954087	40.7656659940688	234.585035577619	146.667859889936
2020-03-13	123.632900098246	180.633907177413	197.484172635292	199.787261713594	782.122963184184	43.5423118047596	253.140159873586	155.919743206689
2020-03-14	129.084096068833	187.143657699025	205.385549553607	209.817283247167	829.794217219449	46.4090536143217	272.413179282339	165.433778019403
2020-03-15	134.574106377499	193.588903595812	213.283782794711	220.012421657456	878.76142175764	49.3665180753458	292.414913970842	175.209658837188
2020-03-16	140.094329412243	199.951392160355	221.163639391456	230.360085075773	929.001204356427	52.4140622299368	313.148686122508	185.242613304686
2020-03-17	145.628912278769	206.199340715747	229.002557143297	240.823908334821	980.410084013102	55.5459646782567	334.587825986557	195.510001608684
2020-03-18	151.160189262204	212.297584092712	236.77614154134	251.361582942651	1032.86455258487	58.755234409982	356.698165828655	205.984717071506
2020-03-19	156.670494647679	218.210957121972	244.459998076691	261.930800407315	1086.24110192892	62.0348804147888	379.445537914471	216.639653015476
2020-03-20	162.14216272032	223.904294634251	252.029732240457	272.489252236863	1140.41622390247	65.3779116823537	402.795774509674	227.447702762917
2020-03-21	167.557527765258	229.342431460272	259.460949523745	282.994629939348	1195.26641036271	68.7773372023529	426.714707879933	238.381759636153
2020-03-22	172.89892406762	234.490202430756	266.729255417662	293.404625022819	1250.66815316684	72.2261659644629	451.168170290915	249.414716957506
2020-03-23	178.148685912536	239.312442376428	273.810255413312	303.676928995328	1306.49794417207	75.7174069583599	476.121994008289	260.519468049301
2020-03-24	183.289147585135	243.773986128009	280.679555001804	313.769233364927	1362.6322752356	79.2440691737204	501.542011297724	271.668906233861
2020-03-25	188.302643370544	247.839668516224	287.312759674244	323.639229639666	1418.94763821462	82.7991616002207	527.394054424887	282.835924833509
2020-03-26	193.171507553894	251.474324371794	293.685474921737	333.244609327598	1475.32052496634	86.3756932275371	553.643955655449	293.993417170569
2020-03-27	197.878074420312	254.642788525443	299.773306235391	342.543063936772	1531.62742734795	89.966673045346	580.257547255076	305.114276567364
2020-03-28	202.404678254927	257.309895807893	305.551859106313	351.492284975241	1587.74483721667	93.5651100433238	607.200661489437	316.171396346218
2020-03-29	206.733653342869	259.440481049868	310.996739025607	360.049963951055	1643.54924642968	97.1640132111468	634.439130624202	327.137669829455
2020-03-30	210.850209913519	261.008295564492	316.087219944177	368.178611790129	1698.90759360749	100.757290219114	661.933677620052	337.986726923333
2020-03-31	214.751061973271	262.022756594503	320.817249652108	375.860017089835	1753.64860442371	104.342443460019	689.624588217727	348.695143869858
2020-04-01	218.435799472773	262.502197865037	325.18444439928	383.080787865404	1807.59145131527	107.917874007274	717.44703885298	359.240233494968
2020-04-02	221.904012362673	262.464953101234	329.186420435573	389.827532132072	1860.55530671908	111.481982934296	745.336205961567	369.599308624606
2020-04-03	225.155290593618	261.929356028231	332.820794010868	396.086857905072	1912.35934307207	115.033171314499	773.227265979239	379.74968208471
2020-04-04	228.189224116255	260.913740371168	336.085181375046	401.845373199638	1962.82273281116	118.569840221299	801.055395341751	389.668666701222
2020-04-05	231.005402881233	259.436439855182	338.977198777986	407.089686031005	2011.76464837325	122.090390728109	828.755770484858	399.333575300081
2020-04-06	233.603416839199	257.515788205412	341.49446246957	411.806404414405	2059.00426219527	125.593223908345	856.263567844311	408.721720707228
2020-04-07	235.9828559408	255.170119146996	343.634588699679	415.982136365073	2104.36074671414	129.076740835423	883.513963855866	417.810415748603
2020-04-08	238.143310136684	252.417766405072	345.395193718191	419.603489898243	2147.65327436677	132.539342582756	910.442134955275	426.576973250145
2020-04-09	240.084369377499	249.27706370478	346.773893774988	422.657073029148	2188.70101759009	135.97943022376	936.983257578294	434.998706037797
2020-04-10	241.805623613891	245.766344771256	347.768305119951	425.129493773023	2227.32314882101	139.39540483185	963.072508160675	443.052926937498
2020-04-11	243.30666279651	241.903943329641	348.37604400296	427.007360145101	2263.33884049645	142.78566748044	988.645063138171	450.716948775187
2020-04-12	244.587076876001	237.708193105071	348.594726673895	428.277280160617	2296.56726505333	146.148619242946	1013.63609894654	457.968084376807
2020-04-13	245.64900995431	233.199222602071	348.425496405205	428.932405024414	2326.8534023003	149.483355999422	1037.98535308057	464.789038250789
2020-04-14	246.504822738563	228.404339442711	347.883604559604	428.992058699773	2354.145461533	152.791752856476	1061.65080727119	471.184081635545
2020-04-15	247.169430087187	223.352646028444	346.987829522377	428.482108339588	2378.41745941877	156.076379727359	1084.59500430839	477.162877451976
2020-04-16	247.657746858605	218.073244760725	345.756949678806	427.42842109675	2399.64341262499	159.339806525319	1106.78048698213	482.735088620987
2020-04-17	247.984687911242	212.595238041008	344.209743414176	425.856864124151	2417.79733781902	162.584603163605	1128.16979808239	487.91037806348
2020-04-18	248.165168103522	206.947728270749	342.364989113768	423.793304574684	2432.85325166821	165.813339555466	1148.72548039914	492.698408700358
2020-04-19	248.21410229387	201.159817851402	340.241465162867	421.263609601239	2444.78517083993	169.02858561415	1168.41007672236	497.108843452525
2020-04-20	248.146405340711	195.26060918442	337.857949946755	418.29364635671	2453.56711200155	172.232911252907	1187.18612984202	501.151345240884
2020-04-21	247.976992102469	189.27920467126	335.233221850716	414.909281993988	2459.17309182043	175.428886384985	1205.0161825481	504.835576986337
2020-04-22	247.720777437568	183.244706713375	332.386059260034	411.136383665965	2461.57712696392	178.619080923634	1221.86277763056	508.171201609788
2020-04-23	247.392676204434	177.186217712221	329.33524055999	407.000818525533	2460.75323409939	181.806064782101	1237.68845787938	511.167882032141
2020-04-24	247.00760326149	171.132840069251	326.09954413587	402.528453725584	2456.6754298942	184.992407873637	1252.45576608455	513.835281174298
2020-04-25	246.580473467161	165.11367618592	322.697748372954	397.74515641901	2449.31773101573	188.180680111489	1266.12724503602	516.183061957162
2020-04-26	246.126201679872	159.157828463683	319.148631656528	392.676793758704	2438.65415413131	191.373451408907	1278.66543752378	518.220887301637
2020-04-27	245.659015740856	153.290282112757	315.470438958264	387.348560156214	2424.68916742707	194.573713807363	1290.03888452897	519.960672662159
2020-04-28	245.190395422582	147.519553578407	311.679281595395	381.782959057719	2407.54904516404	197.786147861219	1300.24011979746	521.4233436273
2020-04-29	244.731133480329	141.850042114661	307.790737471542	376.001821168056	2387.390513122	201.015856253063	1309.26767526629	522.632078319164
2020-04-30	244.292022669373	136.286146975547	303.820384490329	370.026977192062	2364.37029708075	204.267941665481	1317.1200828725	523.610054859856
2020-05-01	243.883855744993	130.832267415092	299.783800555377	363.880257834573	2338.64512282006	207.547506781059	1323.79587455314	524.380451371482
2020-05-02	243.517425462467	125.492802687326	295.69656357031	357.583493800426	2310.37171611971	210.859654282384	1329.29358224524	524.966445976146
2020-05-03	243.203524577072	120.272152046275	291.574251438748	351.158515794456	2279.7068027595	214.209486852042	1333.61173788584	525.391216795953
2020-05-04	242.952945844087	115.174714745967	287.432442064315	344.6271545215	2246.80710851919	217.60210717262	1336.74887341199	525.677941953008
2020-05-05	242.776482018789	110.204890040431	283.286713350633	338.011240686396	2211.82935917859	221.042617926704	1338.70352076072	525.849799569417
2020-05-06	242.684925856457	105.367077183694	279.152643201324	331.332604993979	2174.93028051746	224.53612179688	1339.47421186909	525.929967767283
2020-05-07	242.689070112369	100.665675429784	275.04580952001	324.613078149085	2136.2665983156	228.087721465736	1339.05947867412	525.941624668711
2020-05-08	242.799707541801	96.1050840327288	270.981790210315	317.874490856552	2095.99503835278	231.702519615857	1337.45785311287	525.907948395807
2020-05-09	243.027630900033	91.6897022465563	266.976163175859	311.138673821215	2054.27232640879	235.38561892983	1334.66786712237	525.852117070676
2020-05-10	243.383632942341	87.4239293252945	263.044506320267	304.427457747912	2011.25518826341	239.142122090241	1330.68805263966	525.797308815422
2020-05-11	243.877893003931	83.3116890415188	259.201900251851	297.761115014992	1967.09505382063	242.97853335164	1325.52464836231	525.766693684104
2020-05-12	244.518136739714	79.3550032419955	255.461436397697	291.153684694856	1921.92216948122	246.906963256425	1319.21472003003	525.783409458591
2020-05-13	245.311476384526	75.5554182920387	251.835708889582	284.617647533419	1875.86148577016	250.940923918959	1311.80304014303	525.870585852705
2020-05-14	246.265024173207	71.9144805569622	248.337311859283	278.165484276597	1829.03795321243	255.093927453604	1303.33438120155	526.05135258027
2020-05-15	247.385892340592	68.4337364020801	244.978839438576	271.809675670303	1781.57652233301	259.379485974722	1293.8535157058	526.348839355109
2020-05-16	248.681193121521	65.1147321927065	241.772885759239	265.562702460454	1733.60214365688	263.811111596675	1283.40521615603	526.786175891043
2020-05-17	250.15803875083	61.9590142941551	238.732044953048	259.437045392964	1685.23976770901	268.402316433825	1272.03425505244	527.386491901897
2020-05-18	251.823541463356	58.96812907174	235.86891115178	253.445185213747	1636.61434501438	273.166612600534	1259.78540489528	528.172917101492
2020-05-19	253.684813493939	56.1436228907753	233.196078487212	247.599602668719	1587.85082609797	278.117512211164	1246.70343818477	529.168581203651
2020-05-20	255.748967077415	53.4870421165748	230.726141091122	241.912778503794	1539.07416148475	283.268527380077	1232.83312742112	530.396613922197
2020-05-21	258.023114448621	50.9999331144525	228.471693095286	236.397193464888	1490.40930169972	288.633170221635	1218.21924510458	531.880144970953
2020-05-22	260.514367842396	48.6838422497226	226.445328631481	231.065328297915	1441.98119726783	294.2249528502	1202.90656373536	533.642304063742
2020-05-23	263.229839493577	46.5403158876988	224.659641831484	225.92966374879	1393.91479871408	300.057387380135	1186.93985581369	535.706220914386
2020-05-24	266.176641637001	44.5709003936951	223.127226827071	221.002680563428	1346.33505656344	306.1439859258	1170.3638938398	538.095025236707
2020-05-25	269.360303694967	42.7762434698622	221.858987609054	216.29599519218	1299.35407932294	312.497004083254	1153.22502167825	540.829887729044
2020-05-26	272.780023839609	41.1533981656965	220.859067604375	211.817766903143	1253.03260742784	319.123671375338	1135.57586865088	543.924143027787
2020-05-27	276.433417430525	39.6985188675308	220.129920099012	207.57529066885	1207.41853929547	326.029960806587	1117.47063544387	547.389166753841
2020-05-28	280.318099827311	38.4077599616983	219.673998378942	203.575861461836	1162.55977334312	333.221845381537	1098.9635227434	551.236334528113
2020-05-29	284.431686389562	37.2772758345319	219.49375573014	199.826774254632	1118.50420798814	340.705298104724	1080.10873123566	555.477021971507
2020-05-30	288.771792476875	36.3032208723646	219.591645438585	196.335324019773	1075.29974164781	348.486291980685	1060.96046160682	560.12260470493
2020-05-31	293.336033448846	35.4817494615294	219.970120790253	193.108805729792	1032.99427273948	356.570800013955	1041.57291454307	565.184458349285
