width	place	age	end.date	sign	slope	pval
7	state	all	NA	1	95.8571428570494	0.724888232346247
14	state	all	NA	1	47.0703296703779	0.487080936316586
21	state	all	NA	1	32.5415584415574	0.305960732444878
28	state	all	NA	1	35.8694581280905	0.0502075763833095
35	state	all	NA	1	23.3876750700246	0.0492007856314283
42	state	all	NA	1	17.1426950814371	0.0395844585668396
7	King	all	NA	1	55.6428571427948	0.291042196185359
14	King	all	NA	1	16.6043956044038	0.232072108560253
21	King	all	NA	1	8.24935064935039	0.215767494358772
28	King	all	NA	1	8.42720306513643	0.0282280110623148
35	King	all	NA	1	4.73865546218443	0.0743294378780553
42	King	all	NA	1	3.73802771250325	0.043931351819018
7	Snohomish	all	NA	1	21.999999999965	0.544190057011299
14	Snohomish	all	NA	1	10.6307692307764	0.226917272797218
21	Snohomish	all	NA	1	6.26883116883104	0.138508984514286
28	Snohomish	all	NA	1	5.39792008757724	0.0262169809454663
35	Snohomish	all	NA	1	3.85770308123187	0.0140981806840229
42	Snohomish	all	NA	1	2.95146260432723	0.00739985941759524
7	Pierce	all	NA	1	26.2857142856621	0.378485074439563
14	Pierce	all	NA	1	9.83956043956526	0.228031767115923
21	Pierce	all	NA	1	5.01168831168815	0.211897270777504
28	Pierce	all	NA	1	5.14969896004542	0.0256611379797382
35	Pierce	all	NA	1	3.38795518207227	0.0237486994424644
42	Pierce	all	NA	1	2.59184831050984	0.013552023182642
7	Ann Arbor	all	NA	-1	-5.14285714285883	0.242850780583384
14	Ann Arbor	all	NA	-1	-0.296703296702929	0.80778181559007
21	Ann Arbor	all	NA	1	0.202597402597393	0.715615590841259
28	Ann Arbor	all	NA	1	0.321018062397468	0.304567395925321
35	Ann Arbor	all	NA	1	0.269747899159651	0.181290195138949
42	Ann Arbor	all	NA	1	0.180860546147007	0.203169812909758
7	Boston	all	NA	1	8.39285714284539	0.568805492716683
14	Boston	all	NA	1	5.07692307692553	0.183007874753789
21	Boston	all	NA	1	4.01818181818175	0.0215255310875206
28	Boston	all	NA	1	3.12889983579745	0.00199846985915876
35	Boston	all	NA	1	2.254901960784	0.000662180530863497
42	Boston	all	NA	1	1.70934284093683	0.000264054528543832
7	San Diego	all	NA	-1	-43.0714285717142	0.816007547398302
14	San Diego	all	NA	1	60.2703296703626	0.213168091297414
21	San Diego	all	NA	1	37.5935064935061	0.0889954212032083
28	San Diego	all	NA	1	33.1800766283639	0.00884545668854621
35	San Diego	all	NA	1	24.6823529411731	0.00267870203114125
42	San Diego	all	NA	1	19.0541285147083	0.000988858305244844
7	DC	all	NA	1	11.6071428571233	0.387888256431189
14	DC	all	NA	1	4.18021978022091	0.271508665203505
21	DC	all	NA	1	2.86623376623371	0.100429745635521
28	DC	all	NA	1	2.41187739463694	0.0156028460885245
35	DC	all	NA	1	1.77058823529385	0.00628580894630769
42	DC	all	NA	1	1.35612997325997	0.00290945630686106
