width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-193.807686168282	1.76842044508008e-07
6	state	all	NA	-1	-193.821869139696	9.35385002246835e-15
8	state	all	NA	-1	-193.550461316314	2.25038893640045e-18
4	King	all	NA	-1	-23.1532926055538	2.15565611068243e-06
6	King	all	NA	-1	-23.2849934341815	1.10603440305921e-10
8	King	all	NA	-1	-23.4459022589922	2.79396856442168e-14
4	Snohomish	all	NA	-1	-18.3910898398159	4.2265590169685e-08
6	Snohomish	all	NA	-1	-18.3789746560011	5.75298726224874e-14
8	Snohomish	all	NA	-1	-18.3393582103479	2.42025947250695e-17
4	Pierce	all	NA	-1	-16.7004186598007	2.66691516080318e-06
6	Pierce	all	NA	-1	-16.7661069196141	2.607999355824e-11
8	Pierce	all	NA	-1	-16.8072727178638	1.50017995014195e-16
4	Ann Arbor	all	NA	1	8.50865527911906	1.5754614507923e-07
6	Ann Arbor	all	NA	1	8.50953764858555	6.947061243776e-15
8	Ann Arbor	all	NA	1	8.49892352159375	1.15608223885856e-18
4	Boston	all	NA	-1	-14.7244277918205	3.27468198622112e-08
6	Boston	all	NA	-1	-14.7117083944212	1.2896660117205e-13
8	Boston	all	NA	-1	-14.675135717374	5.65039816321276e-17
4	San Diego	all	NA	-1	-99.0894660192446	5.30757335991722e-07
6	San Diego	all	NA	-1	-99.3656862578215	6.44444922439691e-12
8	San Diego	all	NA	-1	-99.6997352227312	3.80620351609662e-16
4	DC	all	NA	-1	-30.167707689395	7.25490003364788e-06
6	DC	all	NA	-1	-29.847869145378	1.42752845957525e-09
8	DC	all	NA	-1	-29.4521049637805	1.56236966499196e-12
