date	state	King	Snohomish	Pierce	Ann Arbor	Boston	San Diego	DC
2020-01-26	0	0	0	0	0	1.24392498137222	0	0
2020-02-02	0	0	0	0	0	0	0	0
2020-02-09	0	0	0	0	0	0	0.599101946182672	0
2020-02-16	0	0	0	0	0	0	0	0
2020-02-23	0.787929653115283	2.21947796102774	1.21642218608097	0	0	0	0	0
2020-03-01	12.475552840992	28.8532134933607	31.6269768381052	1.10499679550929	0	19.9027997019556	0.299550973091336	0
2020-03-08	65.7921260351262	140.271007136953	154.485617632283	27.6249198877323	10.8813632171838	52.2448492176334	2.09685681163935	0
2020-03-15	137.099759642059	242.810888936435	356.411700521724	76.2447788901412	78.8898833245829	460.252243107723	35.0474638516863	138.859566219718
2020-03-22	312.93939389562	507.372661890942	566.852738713731	150.279564189264	457.017255121722	1154.36238271342	85.6715783041221	291.888475931245
2020-03-29	359.033278602864	364.438281200755	717.689089787771	429.843753453115	930.356555069219	2214.18646684256	209.386130190844	847.326740810118
2020-04-05	370.589580181888	605.473587768368	403.852165778881	333.709032243807	606.635999358	3213.05822688445	174.039115366066	1241.23448988238
2020-04-12	229.287529056547	284.093179011551	313.83692400889	181.219474463524	533.186797642009	3904.68051652741	139.291202487471	1258.23770207255
2020-04-19	242.944976377212	371.540610676044	248.150125960517	164.644522530885	397.16975742721	3877.31416693722	235.147513876699	1463.69318270377
2020-04-26	226.004488835234	271.664102429796	238.41874847187	155.80454816681	293.796806863964	2564.97331158952	230.055147334146	1555.79391540052
2020-05-03	225.216559182119	264.561772954507	208.008193819845	180.114477668015	225.788286756565	1951.71829577302	284.872975409861	1849.09932568094
2020-05-10	204.599066592269	212.625988666458	132.590018282825	127.074631483569	225.788286756565	1217.80255676341	299.550973091336	1331.91828822995
2020-05-17	135.261257118124	107.866628905948	109.477996747287	81.7697628676877	157.779766649166	899.357761532117	268.697222862928	1309.24733864306
2020-05-24	273.411589631003	143.822171874598	113.12726330553	214.369378328803	184.983174692125	565.985866524362	247.429103773444	1064.11769623478
2020-05-31	323.970409039234	216.621048996308	92.4480861421535	143.649583416208	100.652609758951	440.349443405767	287.568934167683	782.147760747801
2020-06-07	270.12854940969	118.964018711087	128.940751724583	91.7147340272713	59.8474976945112	323.420495156778	290.264892925505	623.451113639552
2020-06-14	373.741298794349	206.855345967786	127.724329538502	170.169506508431	122.415336193318	240.077521404839	350.474638516863	389.65694602472
2020-06-21	405.258484918961	303.18068947639	245.717281588355	222.104355897368	133.296699410502	253.760696199934	704.843439683914	328.728769009945
2020-06-28	542.226922952168	468.753745369059	310.187657450647	356.913964949502	236.669649973749	242.565371367584	856.41623206813	327.311834660765
2020-07-05	623.908963658452	396.398763839555	336.948945544428	408.848814338438	437.97486949165	355.762544672456	1100.84982611066	501.594759610003
2020-07-12	823.780452332029	577.508165459419	486.568874432387	626.533183053769	636.559748205255	363.226094560689	1121.21929228087	556.855199228054
