width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	267.714285714286	0.00661926515545571
6	state	all	NA	1	456.767346938806	0.0058014808596674
8	state	all	NA	1	450.253401360517	6.94160928306505e-05
4	King	all	NA	-1	-2.77142857142854	0.683131720821767
6	King	all	NA	1	66.5224489795917	0.0905792396532446
8	King	all	NA	1	81.865646258499	0.00283921269589381
4	Snohomish	all	NA	1	10.9142857142857	0.464033162776039
6	Snohomish	all	NA	1	35.2816326530624	0.04121909085376
8	Snohomish	all	NA	1	32.2755102040799	0.00240134040327078
4	Pierce	all	NA	1	27.7571428571428	0.00648507293086526
6	Pierce	all	NA	1	58.5510204081669	0.00864358062673969
8	Pierce	all	NA	1	60.4846938775475	9.66696902363443e-05
4	Ann Arbor	all	NA	1	7.61428571428571	0.140830913531234
6	Ann Arbor	all	NA	1	9.38367346938876	0.00216026845310293
8	Ann Arbor	all	NA	1	9.26190476190421	1.39468604056704e-05
4	Boston	all	NA	1	9.92857142857142	0.0716773791726441
6	Boston	all	NA	1	15.657142857144	0.00518449112862053
8	Boston	all	NA	1	20.2891156462576	9.04435589465921e-05
4	San Diego	all	NA	-1	-55.8857142857142	0.285112023771372
6	San Diego	all	NA	1	30.1510204081608	0.400058344043077
8	San Diego	all	NA	1	109.9693877551	0.0150209611224605
4	DC	all	NA	1	12.3571428571429	0.0361331692489837
6	DC	all	NA	1	25.5306122449001	0.00416602108890923
8	DC	all	NA	1	25.7840136054407	3.14561333441447e-05
