width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-257.781066796895	3.59349568313948e-06
6	state	all	NA	-1	-260.743525841467	1.9455861646786e-09
8	state	all	NA	-1	-265.447956060853	7.48019126312894e-12
10	state	all	NA	-1	-271.894357457174	9.80226469440963e-14
12	state	all	NA	-1	-280.082730029655	3.01492184967927e-15
4	King	all	NA	1	8.93439337689019	0.000517143539381623
6	King	all	NA	1	7.77881994223534	5.50154814509237e-05
8	King	all	NA	1	5.99494992675734	0.000137455950020671
10	King	all	NA	1	3.58278333052452	0.00727243797726943
12	King	all	NA	1	0.542320153509951	0.694239228333495
4	Snohomish	all	NA	-1	-2.11812757423774	0.00133961518174098
6	Snohomish	all	NA	-1	-2.5689261183226	0.000106722345855936
8	Snohomish	all	NA	-1	-3.27163764683031	2.13643593027103e-05
10	Snohomish	all	NA	-1	-4.22626215977966	5.27661472630757e-06
12	Snohomish	all	NA	-1	-5.43279965716454	1.29712638956993e-06
4	Pierce	all	NA	-1	-8.43357570694333	0.225403330758517
6	Pierce	all	NA	-1	-25.9799984874456	0.0126671583770175
8	Pierce	all	NA	-1	-35.4052696405981	0.000244807598820119
10	Pierce	all	NA	-1	-40.9280299757749	2.41200930773595e-06
12	Pierce	all	NA	-1	-44.6742923962922	1.52997716171983e-08
4	Ann Arbor	all	NA	-1	-4.26678293593297	1.09464706956632e-06
6	Ann Arbor	all	NA	-1	-4.3314364976435	7.27468319196663e-09
8	Ann Arbor	all	NA	-1	-4.46941331201857	2.01881702651738e-10
10	Ann Arbor	all	NA	-1	-4.68071337909336	1.4976977081838e-11
12	Ann Arbor	all	NA	-1	-4.96533669885502	2.12170440371946e-12
4	Boston	all	NA	1	8.87258504428396	4.04617890485432e-06
6	Boston	all	NA	1	8.67062592481978	3.92179447498404e-08
8	Boston	all	NA	1	8.27914458858898	2.61031026934544e-09
10	Boston	all	NA	1	7.69814103566345	9.2421034142263e-10
12	Boston	all	NA	1	6.92761526601635	1.54373291024434e-09
4	San Diego	all	NA	0	0	NA
6	San Diego	all	NA	0	0	NA
8	San Diego	all	NA	0	0	NA
10	San Diego	all	NA	-1	-24.5344742861237	0.0416990397868167
12	San Diego	all	NA	-1	-61.0591421736231	0.00259066765088252
4	DC	all	NA	1	6.30773269564153	5.22795518173812e-06
6	DC	all	NA	1	6.19750507240992	1.22534426045896e-08
8	DC	all	NA	1	6.00668159748239	2.4375958958744e-10
10	DC	all	NA	1	5.73526227091012	2.34580221030088e-11
12	DC	all	NA	1	5.38324709267411	8.65047016234633e-12
4	USA	all	NA	0	0	NA
6	USA	all	NA	0	0	NA
8	USA	all	NA	-1	-1191.6005132452	0.0845705317630996
10	USA	all	NA	-1	-3421.15620812274	0.00503642520445999
12	USA	all	NA	-1	-5295.81942825085	0.000191727466349294
