width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-4.32857142857143	0.0270002372646421
6	state	all	NA	-1	-4.00408163265351	0.000214506061031783
8	state	all	NA	-1	-4.54421768707464	2.7412816042626e-05
10	state	all	NA	-1	-4.35584415584415	2.53591900199316e-05
12	state	all	NA	-1	-3.11538461538477	0.000552321009741755
4	King	all	NA	-1	-1.15714285714286	0.0618739514876563
6	King	all	NA	-1	-0.612244897959289	0.0445485089043403
8	King	all	NA	-1	-0.727891156462553	0.00098398556333611
10	King	all	NA	-1	-0.728138528138527	0.00500324693417074
12	King	all	NA	-1	-0.55044955044957	0.00365505076761104
4	Snohomish	all	NA	-1	-0.785714285714286	0.00492209715358254
6	Snohomish	all	NA	-1	-0.228571428571483	0.268167839481168
8	Snohomish	all	NA	-1	-0.450680272108838	0.017830730461411
10	Snohomish	all	NA	-1	-0.434632034632034	0.00946201025032005
12	Snohomish	all	NA	-1	-0.377622377622395	0.00349394493346996
4	Pierce	all	NA	-1	-0.228571428571429	0.618614964301763
6	Pierce	all	NA	-1	-0.416326530612299	0.0738785580633525
8	Pierce	all	NA	-1	-0.736394557823103	0.00218756187858382
10	Pierce	all	NA	-1	-0.695238095238095	0.000144834370636066
12	Pierce	all	NA	-1	-0.566433566433592	0.000204969794186033
4	Ann Arbor	all	NA	1	0.114285714285714	0.105572809000084
6	Ann Arbor	all	NA	-1	-0.081632653061217	0.326164235345175
8	Ann Arbor	all	NA	-1	-0.149659863945579	0.0521873842178476
10	Ann Arbor	all	NA	-1	-0.14025974025974	0.00813365167844789
12	Ann Arbor	all	NA	-1	-0.24025974025974	0.00118396579311896
4	Boston	all	NA	1	0.0285714285714286	0.865160027507351
6	Boston	all	NA	-1	-0.20408163265308	0.100707944343697
8	Boston	all	NA	-1	-0.501700680272094	0.00479612048203232
10	Boston	all	NA	-1	-0.535064935064935	7.61563493125335e-05
12	Boston	all	NA	-1	-0.562437562437578	6.91843751308092e-07
4	San Diego	all	NA	-1	-0.2	0.854982611668618
6	San Diego	all	NA	-1	-0.506122448979654	0.259450106798297
8	San Diego	all	NA	-1	-1.078231292517	0.0180007911883397
10	San Diego	all	NA	-1	-1.37056277056277	0.00114523176951901
12	San Diego	all	NA	-1	-0.70629370629377	0.0735783720564589
4	DC	all	NA	-1	-0.0714285714285714	0.622035526990773
6	DC	all	NA	-1	-0.106122448979607	0.116377962977705
8	DC	all	NA	-1	-0.0748299319727853	0.0567363560679616
10	DC	all	NA	-1	-0.163636363636363	0.0126438460347817
12	DC	all	NA	-1	-0.187812187812194	0.000840254265274169
4	USA	all	NA	-1	-144.4	0.0125667247704201
6	USA	all	NA	-1	-185.538775510225	0.00026242205311544
8	USA	all	NA	-1	-229.744897959174	2.33061689897528e-05
10	USA	all	NA	-1	-237.994805194805	9.30791563646382e-08
12	USA	all	NA	-1	-197.223276723285	1.61951255592092e-06
