width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-91.8714285714286	0.569607948184366
6	state	all	NA	-1	-145.787755102056	0.0556528589840253
8	state	all	NA	-1	-122.384353741488	0.00666475776916878
4	King	all	NA	-1	-17.5857142857143	0.496428741769764
6	King	all	NA	-1	-53.4816326530659	0.0184911933987292
8	King	all	NA	-1	-49.2312925170035	0.000776396174609211
4	Snohomish	all	NA	-1	-9.35714285714286	0.35551440852812
6	Snohomish	all	NA	-1	-17.0734693877567	0.0112992864594438
8	Snohomish	all	NA	-1	-14.2142857142847	0.00115136024938895
4	Pierce	all	NA	-1	-22.4	0.648236800066278
6	Pierce	all	NA	-1	-34.1591836734738	0.116162021141454
8	Pierce	all	NA	-1	-25.1411564625833	0.0386409915015715
4	Ann Arbor	all	NA	-1	-7.02857142857143	0.073805946792293
6	Ann Arbor	all	NA	-1	-10.3918367346948	0.00175313387932842
8	Ann Arbor	all	NA	-1	-14.8078231292512	0.000268172876729082
4	Boston	all	NA	-1	-11.7428571428571	0.0515188182336549
6	Boston	all	NA	-1	-15.8734693877566	0.000902176676553262
8	Boston	all	NA	-1	-19.8962585034004	2.24557569439342e-05
4	San Diego	all	NA	-1	-4.28571428571429	0.175276236199057
6	San Diego	all	NA	-1	-26.6693877551043	0.0207862374645367
8	San Diego	all	NA	-1	-11.6445578231286	0.17927723482452
4	DC	all	NA	-1	-4.6	0.103755727440646
6	DC	all	NA	-1	-10.2000000000009	0.00559992672098657
8	DC	all	NA	-1	-10.9642857142852	7.65061690757813e-05
