date	state	King	Snohomish	Pierce	Ann Arbor	Boston	San Diego	DC
2020-01-26	0	0	0	0	0	0	0	0
2020-01-27	0	0	0	0	0	0	0	0
2020-01-28	0	0	0	0	0	0	0	0
2020-01-29	0	0	0	0	0	0	0	0
2020-01-30	0	0	0	0	0	0	0	0
2020-01-31	0	0	0	0	0	0	0	0
2020-02-01	0	0	0	0	0	0	0	0
2020-02-02	0	0	0	0	0	0	0	0
2020-02-03	0	0	0	0	0	0	0	0
2020-02-04	0	0	0	0	0	0	0	0
2020-02-05	0	0	0	0	0	0	0	0
2020-02-06	0	0	0	0	0	0	0	0
2020-02-07	0	0	0	0	0	0	0	0
2020-02-08	0	0	0	0	0	0	0	0
2020-02-09	0	0	0	0	0	0	0	0
2020-02-10	0	0	0	0	0	0	0	0
2020-02-11	0	0	0	0	0	0	0	0
2020-02-12	0	0	2	0	0	0	0	0
2020-02-13	0	3	6	0	0	0	0	0
2020-02-14	0	6	10	0	0	0	0	0
2020-02-15	2	10	15	0	0	0	0	0
2020-02-16	4	14	21	0	0	0	0	0
2020-02-17	7	18	26	0	0	0	0	0
2020-02-18	10	23	32	1	0	0	0	0
2020-02-19	13	28	39	2	0	0	0	0
2020-02-20	16	33	46	4	1	0	0	0
2020-02-21	19	39	54	7	6	0	0	0
2020-02-22	23	45	62	9	11	0	0	0
2020-02-23	27	52	70	12	16	0	1	0
2020-02-24	32	59	80	15	22	6	2	0
2020-02-25	36	67	89	18	29	26	3	0
2020-02-26	41	74	99	21	36	49	5	0
2020-02-27	46	83	110	25	44	73	6	0
2020-02-28	52	92	121	29	52	101	8	6
2020-02-29	58	101	133	34	61	131	10	15
2020-03-01	64	110	145	38	71	163	12	24
2020-03-02	71	120	157	43	82	199	14	35
2020-03-03	78	131	171	48	93	238	17	47
2020-03-04	85	142	184	54	105	280	19	60
2020-03-05	92	153	198	60	118	325	22	74
2020-03-06	100	164	212	66	132	373	25	89
2020-03-07	108	176	227	72	146	425	29	106
2020-03-08	116	188	242	79	161	480	32	124
2020-03-09	125	200	257	86	176	538	36	143
2020-03-10	133	212	271	93	193	600	40	164
2020-03-11	142	225	286	101	210	665	44	186
2020-03-12	151	237	301	108	227	733	48	209
2020-03-13	160	249	315	116	245	805	52	234
2020-03-14	169	261	330	124	263	879	57	260
2020-03-15	177	273	343	132	282	957	62	288
2020-03-16	186	285	356	140	300	1038	66	317
2020-03-17	195	296	369	148	319	1121	71	347
2020-03-18	203	307	381	156	338	1207	76	379
2020-03-19	211	318	392	164	357	1295	82	412
2020-03-20	219	328	403	172	376	1385	87	446
2020-03-21	227	337	412	180	394	1475	92	481
2020-03-22	234	347	421	188	411	1567	97	516
2020-03-23	241	356	429	195	428	1659	103	553
2020-03-24	248	364	436	202	445	1752	108	590
2020-03-25	254	371	442	209	460	1844	113	628
2020-03-26	260	378	447	215	474	1936	118	666
2020-03-27	265	385	451	221	487	2027	124	704
2020-03-28	270	390	453	226	499	2116	129	743
2020-03-29	274	395	455	230	509	2204	134	782
2020-03-30	278	400	455	234	518	2290	138	820
2020-03-31	281	403	454	237	526	2374	143	859
2020-04-01	283	406	452	240	531	2454	147	898
2020-04-02	285	408	448	242	536	2532	152	936
2020-04-03	286	409	444	243	539	2605	156	973
2020-04-04	287	409	440	244	541	2675	160	1010
2020-04-05	287	409	434	244	541	2739	164	1046
2020-04-06	287	408	428	244	540	2799	168	1082
2020-04-07	287	406	421	243	538	2853	172	1116
2020-04-08	286	404	413	242	535	2901	175	1149
2020-04-09	284	401	406	240	531	2944	179	1181
2020-04-10	283	398	398	237	526	2979	183	1212
2020-04-11	281	394	389	235	520	3008	186	1242
2020-04-12	278	389	380	232	513	3030	189	1270
2020-04-13	276	385	371	229	505	3045	193	1298
2020-04-14	273	379	362	226	497	3052	196	1324
2020-04-15	271	374	353	223	488	3053	199	1348
2020-04-16	268	368	344	219	479	3047	202	1372
2020-04-17	265	362	334	216	469	3034	206	1394
2020-04-18	262	356	325	212	458	3015	209	1414
2020-04-19	259	350	316	208	447	2991	211	1433
2020-04-20	255	343	306	204	436	2961	214	1450
2020-04-21	252	336	297	200	424	2925	217	1466
2020-04-22	249	330	287	196	413	2884	220	1480
2020-04-23	246	322	278	192	401	2838	222	1492
2020-04-24	243	315	269	189	389	2788	225	1503
2020-04-25	240	308	260	185	377	2733	227	1512
2020-04-26	237	301	251	181	365	2674	229	1519
2020-04-27	234	294	243	177	353	2611	231	1524
2020-04-28	231	286	234	174	342	2545	233	1527
2020-04-29	228	279	226	170	330	2476	235	1529
2020-04-30	226	272	218	167	319	2404	237	1528
2020-05-01	223	265	210	163	308	2330	239	1526
2020-05-02	221	257	203	160	297	2255	240	1521
2020-05-03	219	250	195	157	287	2178	242	1515
2020-05-04	217	243	188	154	277	2101	243	1506
2020-05-05	215	237	181	151	267	2023	244	1496
2020-05-06	214	230	175	148	257	1945	245	1483
2020-05-07	213	223	168	145	247	1867	246	1470
2020-05-08	212	217	162	143	238	1790	247	1454
2020-05-09	211	211	156	140	229	1714	248	1437
2020-05-10	210	205	151	138	221	1638	249	1418
2020-05-11	210	200	145	136	213	1564	250	1398
2020-05-12	211	195	140	134	205	1492	251	1377
2020-05-13	211	190	136	132	197	1421	252	1355
2020-05-14	212	185	132	131	190	1351	254	1332
2020-05-15	214	181	128	130	183	1283	255	1307
2020-05-16	215	177	124	128	176	1217	256	1282
2020-05-17	217	174	121	127	170	1153	258	1256
2020-05-18	220	171	118	127	164	1091	260	1229
2020-05-19	222	168	115	126	158	1031	263	1201
2020-05-20	225	166	113	126	153	973	265	1173
2020-05-21	228	164	111	126	148	918	268	1145
2020-05-22	232	163	110	126	143	864	272	1115
2020-05-23	236	162	109	126	139	813	276	1086
2020-05-24	240	161	108	126	135	765	280	1056
2020-05-25	244	161	108	127	131	719	285	1026
2020-05-26	249	162	108	128	128	675	291	996
2020-05-27	254	163	109	129	125	634	297	966
2020-05-28	260	164	109	130	123	595	303	936
2020-05-29	265	166	111	132	121	559	311	907
2020-05-30	271	168	112	133	119	525	319	877
2020-05-31	277	170	114	136	118	493	327	848
2020-06-01	284	173	117	138	117	463	337	820
2020-06-02	290	177	120	141	117	435	347	791
2020-06-03	297	180	123	144	117	409	357	764
2020-06-04	304	185	126	147	118	385	369	737
2020-06-05	312	189	130	151	119	363	381	712
2020-06-06	319	194	135	156	121	342	395	687
2020-06-07	327	200	140	161	124	324	409	663
2020-06-08	336	206	145	166	127	307	424	640
2020-06-09	344	212	150	173	130	292	440	618
2020-06-10	353	219	156	179	135	278	456	597
2020-06-11	363	227	163	186	139	266	474	577
2020-06-12	372	235	169	194	145	256	492	558
2020-06-13	382	243	176	202	150	246	510	541
2020-06-14	392	251	184	211	157	238	529	525
2020-06-15	403	260	191	220	163	232	549	510
2020-06-16	413	269	199	229	171	226	568	496
2020-06-17	424	278	207	239	178	222	589	484
2020-06-18	435	287	215	250	186	219	609	473
2020-06-19	447	297	223	261	195	217	629	463
2020-06-20	458	307	232	273	203	216	650	455
2020-06-21	470	317	241	284	212	216	670	448
2020-06-22	481	327	249	297	222	216	691	443
2020-06-23	493	337	258	310	232	218	711	438
2020-06-24	505	347	267	323	242	220	732	436
2020-06-25	517	357	276	336	252	223	751	434
2020-06-26	529	367	285	350	262	226	771	434
2020-06-27	541	376	294	364	272	230	789	435
2020-06-28	553	386	303	378	282	235	808	437
2020-06-29	565	395	312	392	293	240	825	440
2020-06-30	576	404	321	407	303	246	841	444
2020-07-01	588	413	329	421	313	252	857	448
2020-07-02	599	422	338	435	322	259	871	454
2020-07-03	610	430	346	450	331	266	885	460
2020-07-04	620	438	354	464	340	273	897	467
2020-07-05	630	446	362	478	349	281	909	475
2020-07-06	640	454	369	492	356	288	919	483
2020-07-07	649	461	377	506	364	296	927	491
2020-07-08	657	468	383	520	370	304	935	500
2020-07-09	665	474	390	533	376	313	941	509
2020-07-10	672	480	396	545	381	321	947	518
2020-07-11	679	486	402	557	385	330	950	527
2020-07-12	685	491	407	569	389	338	953	537
2020-07-13	690	496	411	579	392	347	955	545
2020-07-14	694	500	416	589	394	357	955	554
2020-07-15	698	503	419	598	395	366	954	563
2020-07-16	701	506	422	606	396	375	953	571
2020-07-17	703	509	425	613	396	385	950	579
2020-07-18	704	511	427	619	395	394	947	587
2020-07-19	704	513	428	625	394	404	942	594
2020-07-20	704	514	429	629	393	413	937	601
2020-07-21	704	515	430	633	391	423	931	608
2020-07-22	702	516	430	636	389	432	925	614
2020-07-23	700	516	429	637	386	442	918	619
2020-07-24	697	516	428	638	384	451	910	624
2020-07-25	694	515	427	638	381	461	902	628
2020-07-26	690	514	425	636	378	470	893	632
2020-07-27	685	513	423	634	374	479	884	635
2020-07-28	680	511	420	630	371	488	875	637
2020-07-29	674	509	417	626	368	497	865	639
2020-07-30	668	507	413	620	365	505	855	640
2020-07-31	661	504	409	614	361	514	845	641
2020-08-01	654	502	405	607	358	522	835	640
2020-08-02	647	499	400	600	354	530	825	640
2020-08-03	639	495	396	592	351	537	815	639
2020-08-04	631	492	391	583	348	544	804	637
2020-08-05	623	488	385	573	344	551	794	635
2020-08-06	614	484	380	564	341	557	783	632
2020-08-07	605	480	375	554	338	563	773	629
2020-08-08	597	476	369	543	334	569	763	626
2020-08-09	588	471	363	532	331	574	753	622
2020-08-10	578	466	357	521	329	578	744	617
2020-08-11	569	461	351	510	326	582	734	613
2020-08-12	560	456	345	499	324	586	725	607
2020-08-13	551	450	339	487	322	589	716	602
2020-08-14	542	444	333	476	320	592	708	596
2020-08-15	533	438	327	464	318	594	700	590
2020-08-16	524	432	321	453	317	596	692	584
2020-08-17	515	426	315	442	316	597	684	577
2020-08-18	506	419	309	431	316	599	677	571
2020-08-19	498	412	303	420	316	600	670	564
2020-08-20	489	406	297	409	316	600	663	557
2020-08-21	481	399	291	399	317	601	657	551
2020-08-22	473	392	285	389	319	601	651	544
2020-08-23	466	385	280	380	321	601	645	537
2020-08-24	458	378	274	371	324	601	640	530
2020-08-25	451	371	269	362	327	601	635	524
2020-08-26	445	364	263	354	331	600	630	517
2020-08-27	438	357	258	346	335	600	626	511
2020-08-28	432	350	254	339	340	600	622	505
2020-08-29	427	344	249	333	345	600	618	499
2020-08-30	422	337	245	327	351	600	614	493
2020-08-31	417	331	241	321	357	600	610	488
2020-09-01	413	325	237	316	364	601	606	483
2020-09-02	409	320	234	312	371	601	602	478
2020-09-03	405	315	231	308	379	603	598	474
2020-09-04	402	310	229	305	388	604	595	469
2020-09-05	400	306	227	303	397	605	591	465
2020-09-06	397	302	225	301	407	607	587	462
2020-09-07	396	299	224	299	418	610	583	458
2020-09-08	395	296	224	299	429	612	580	455
2020-09-09	394	294	224	299	441	615	576	453
2020-09-10	394	292	224	299	454	618	572	450
2020-09-11	394	291	225	301	468	622	569	448
2020-09-12	395	290	227	302	482	626	565	446
2020-09-13	396	290	229	305	497	631	561	445
2020-09-14	398	290	232	308	513	636	558	443
2020-09-15	399	291	235	311	530	642	554	443
2020-09-16	402	292	239	316	547	648	551	442
2020-09-17	405	294	244	320	565	655	547	442
2020-09-18	408	297	249	325	584	663	544	442
2020-09-19	411	300	255	331	604	671	540	442
2020-09-20	415	304	261	337	625	680	537	442
2020-09-21	420	309	268	344	646	690	533	443
2020-09-22	425	314	276	351	668	701	530	445
2020-09-23	430	320	284	359	691	712	527	446
2020-09-24	435	327	293	368	714	724	524	448
2020-09-25	441	334	303	377	739	738	521	451
2020-09-26	448	342	313	386	764	751	519	454
2020-09-27	455	351	324	396	790	766	516	457
2020-09-28	463	360	336	406	817	782	514	461
2020-09-29	471	370	349	418	845	799	512	466
2020-09-30	479	380	362	429	874	816	511	471
2020-10-01	489	391	376	442	903	835	510	477
2020-10-02	499	404	390	454	934	855	509	484
2020-10-03	510	417	406	468	965	876	509	490
2020-10-04	521	430	422	482	998	899	510	498
2020-10-05	534	445	438	497	1031	923	511	506
2020-10-06	547	461	456	513	1066	948	513	514
2020-10-07	561	478	474	529	1102	975	515	523
2020-10-08	576	495	493	546	1139	1003	519	533
2020-10-09	593	514	512	564	1176	1033	523	543
2020-10-10	610	534	533	583	1215	1063	529	554
2020-10-11	628	555	554	603	1254	1095	535	566
2020-10-12	648	577	576	623	1294	1128	543	579
2020-10-13	668	600	599	645	1335	1163	551	592
2020-10-14	690	625	623	667	1377	1199	561	607
2020-10-15	713	650	647	690	1419	1235	573	622
2020-10-16	738	677	673	715	1462	1274	586	638
2020-10-17	764	706	699	740	1505	1313	601	656
2020-10-18	791	735	726	767	1549	1353	617	674
2020-10-19	820	766	754	795	1594	1395	635	694
2020-10-20	850	798	783	824	1639	1437	654	715
2020-10-21	881	832	813	854	1685	1481	676	737
2020-10-22	914	866	844	885	1731	1525	700	760
2020-10-23	949	902	876	917	1778	1571	726	785
2020-10-24	985	939	909	951	1825	1617	754	810
2020-10-25	1022	976	942	986	1874	1664	784	837
2020-10-26	1061	1015	977	1022	1922	1712	817	864
2020-10-27	1100	1055	1012	1059	1972	1761	853	893
2020-10-28	1141	1095	1049	1097	2021	1810	891	923
2020-10-29	1183	1135	1085	1136	2071	1860	932	954
2020-10-30	1226	1176	1122	1175	2121	1911	977	986
2020-10-31	1270	1218	1160	1216	2171	1963	1024	1019
2020-11-01	1314	1259	1197	1257	2220	2015	1074	1053
2020-11-02	1358	1300	1235	1298	2269	2069	1128	1088
2020-11-03	1404	1341	1273	1340	2318	2123	1185	1124
2020-11-04	1449	1382	1311	1382	2366	2178	1245	1161
2020-11-05	1494	1422	1348	1424	2412	2234	1308	1199
2020-11-06	1540	1462	1386	1466	2458	2291	1375	1237
2020-11-07	1585	1501	1423	1508	2502	2349	1444	1276
2020-11-08	1630	1540	1460	1550	2544	2408	1517	1315
2020-11-09	1674	1578	1496	1591	2585	2468	1593	1354
2020-11-10	1718	1614	1533	1632	2623	2529	1671	1394
2020-11-11	1762	1650	1568	1672	2659	2591	1753	1434
2020-11-12	1804	1684	1603	1712	2693	2655	1837	1474
2020-11-13	1846	1717	1638	1751	2724	2720	1924	1515
2020-11-14	1886	1749	1672	1789	2752	2786	2014	1555
2020-11-15	1926	1779	1705	1826	2777	2854	2107	1595
2020-11-16	1964	1807	1737	1861	2799	2923	2203	1635
2020-11-17	2000	1834	1768	1896	2817	2993	2301	1674
2020-11-18	2035	1859	1799	1929	2833	3065	2401	1713
2020-11-19	2069	1882	1828	1961	2844	3138	2504	1752
2020-11-20	2101	1903	1856	1992	2853	3213	2609	1790
2020-11-21	2131	1922	1883	2021	2858	3290	2716	1827
2020-11-22	2159	1939	1909	2048	2860	3367	2824	1864
2020-11-23	2185	1954	1933	2074	2858	3447	2935	1900
2020-11-24	2210	1967	1956	2097	2854	3527	3047	1936
2020-11-25	2232	1978	1977	2120	2846	3608	3161	1970
2020-11-26	2252	1986	1997	2140	2836	3689	3276	2004
2020-11-27	2270	1993	2014	2157	2822	3770	3392	2036
2020-11-28	2285	1998	2030	2173	2806	3851	3510	2067
