width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-2.07142857142655	0.242818400013784
14	state	all	NA	-1	-0.958241758241084	0.185528037369021
21	state	all	NA	-1	-0.335064935064924	0.4087774198748
28	state	all	NA	-1	-0.196223316913164	0.467285548442963
35	state	all	NA	-1	-0.157142857142839	0.420366927488384
42	state	all	NA	-1	-0.15501174945303	0.307443867339195
7	King	all	NA	-1	-0.857142857142039	0.238429859197701
14	King	all	NA	-1	-0.0989010989010903	0.614950209878126
21	King	all	NA	-1	-0.0454545454545457	0.675276018084517
28	King	all	NA	-1	-0.046798029556702	0.550939222355226
35	King	all	NA	-1	-0.061344537815124	0.303460258914985
42	King	all	NA	-1	-0.0290900251195145	0.498595607863096
7	Snohomish	all	NA	-1	-0.178571428571238	0.263979933365348
14	Snohomish	all	NA	-1	-0.0857142857141946	0.212048232263101
21	Snohomish	all	NA	-1	-0.0259740259740248	0.548396660971167
28	Snohomish	all	NA	-1	-0.0511767925560711	0.152695835409539
35	Snohomish	all	NA	-1	-0.0282913165266118	0.24777592948351
42	Snohomish	all	NA	-1	-0.0112632687788696	0.530711440005673
7	Pierce	all	NA	-1	-0.214285714285878	0.143810808710623
14	Pierce	all	NA	-1	-0.0637362637363617	0.208942704824837
21	Pierce	all	NA	-1	-0.0194805194805188	0.567217768266652
28	Pierce	all	NA	-1	-0.0396825396826435	0.232649961404281
35	Pierce	all	NA	-1	-0.0369747899159556	0.146949945916579
42	Pierce	all	NA	-1	-0.026659103800348	0.180883912943515
7	Ann Arbor	all	NA	-1	-0.285714285713413	0.363217467650129
14	Ann Arbor	all	NA	-1	-0.0703296703294916	0.487394936259403
21	Ann Arbor	all	NA	-1	-0.03116883116883	0.560062018099404
28	Ann Arbor	all	NA	-1	-0.0380405035578129	0.366754413712686
35	Ann Arbor	all	NA	-1	-0.014285714285708	0.611531405776746
42	Ann Arbor	all	NA	-1	-0.00842719390650004	0.685684931577821
7	Boston	all	NA	1	2.18194436799321e-13	0.999999999999471
14	Boston	all	NA	1	0.0153846153846515	0.865091208205589
21	Boston	all	NA	1	0.0272727272727271	0.494055576947607
28	Boston	all	NA	-1	-0.0249042145594379	0.583439505354856
35	Boston	all	NA	1	2.89868297733432e-15	0.999999999999921
42	Boston	all	NA	1	0.0102098695405558	0.614142332855025
7	San Diego	all	NA	1	3.81900585472498e-13	0.999999999999471
14	San Diego	all	NA	-1	-0.0461538461536279	0.834707623469104
21	San Diego	all	NA	-1	-0.0181818181818166	0.877317553286508
28	San Diego	all	NA	1	0.00191570881221569	0.978708827598304
35	San Diego	all	NA	1	0.017647058823532	0.706764488083428
42	San Diego	all	NA	1	0.0198525241066348	0.550661460133752
7	DC	all	NA	1	0.178571428571292	0.660642155240526
14	DC	all	NA	1	0.0989010989009871	0.281392168621492
21	DC	all	NA	1	0.0519480519480511	0.193554991566379
28	DC	all	NA	1	0.0314723590585927	0.158287225659811
35	DC	all	NA	-1	-0.0137254901960736	0.669595766957747
42	DC	all	NA	-1	-0.00299813629366002	0.893224562539635
7	USA	all	NA	-1	-80.9999999997553	0.300026661344986
14	USA	all	NA	-1	-21.5758241757857	0.334478118275863
21	USA	all	NA	-1	-8.10909090909052	0.487339339349642
28	USA	all	NA	-1	-6.90120415983553	0.365408191156667
35	USA	all	NA	-1	-6.55210084033476	0.257297747490538
42	USA	all	NA	-1	-4.93201523377557	0.254954052244036
