width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-158.42857142847	0.818843547859268
14	state	all	NA	-1	-263.723076922436	0.281801916679967
21	state	all	NA	-1	-60.1246753246109	0.617046024064271
28	state	all	NA	-1	-63.020799124256	0.409785670535364
35	state	all	NA	-1	-43.4647058823735	0.417739097846119
42	state	all	NA	-1	-34.9070577748626	0.424377400178529
7	King	all	NA	-1	-52.4642857142521	0.819036002175865
14	King	all	NA	-1	-83.2175824173574	0.306674058963776
21	King	all	NA	-1	-21.7883116882863	0.588798864643556
28	King	all	NA	-1	-22.1702244116068	0.388042607619116
35	King	all	NA	-1	-17.9879551820816	0.330914997642303
42	King	all	NA	-1	-16.7032655376251	0.289181250357487
7	Snohomish	all	NA	-1	-17.5357142857029	0.821979001642077
14	Snohomish	all	NA	-1	-23.8285714285037	0.355243674832723
21	Snohomish	all	NA	-1	-6.6870129870048	0.60216939126831
28	Snohomish	all	NA	-1	-6.92090859332314	0.395111251292251
35	Snohomish	all	NA	-1	-5.59691876750944	0.336581669152116
42	Snohomish	all	NA	-1	-5.0965886070778	0.304540982078409
7	Pierce	all	NA	-1	-15.9285714285619	0.802469585654641
14	Pierce	all	NA	-1	-32.0483516482819	0.207825286209989
21	Pierce	all	NA	-1	-8.29350649349862	0.514299347852908
28	Pierce	all	NA	-1	-10.2766830870295	0.243661051314086
35	Pierce	all	NA	-1	-5.78067226890945	0.341552133983996
42	Pierce	all	NA	-1	-4.24819706668446	0.383646955184541
7	Ann Arbor	all	NA	-1	-49.8571428571277	0.363217467649223
14	Ann Arbor	all	NA	-1	-18.5098901099328	0.380387174109934
21	Ann Arbor	all	NA	-1	-8.27142857143449	0.46760043498353
28	Ann Arbor	all	NA	-1	-3.90093048713686	0.584427348895002
35	Ann Arbor	all	NA	-1	-2.71064425770189	0.596395308731911
42	Ann Arbor	all	NA	-1	-1.4506117818637	0.701309478296453
7	Boston	all	NA	1	6.03991239101486e-12	0.999999999999947
14	Boston	all	NA	-1	-1.04615384617492	0.97150241889428
21	Boston	all	NA	-1	-0.990909090912948	0.949725935453038
28	Boston	all	NA	-1	-1.2969348658999	0.900551312692561
35	Boston	all	NA	1	0.513725490196901	0.941749655199089
42	Boston	all	NA	1	0.472976258003098	0.923479837592542
7	San Diego	all	NA	-1	-3.42857142852787	0.993443848841714
14	San Diego	all	NA	-1	-74.8329670332405	0.630614497128372
21	San Diego	all	NA	-1	-60.7701298701856	0.508175854395513
28	San Diego	all	NA	-1	-52.0566502462983	0.419421646589945
35	San Diego	all	NA	-1	-40.3649859943804	0.388743633802143
42	San Diego	all	NA	-1	-21.8628960375742	0.533464388568211
7	DC	all	NA	-1	-38.8214285714194	0.105645490896072
14	DC	all	NA	-1	-8.19780219781005	0.426657627565439
21	DC	all	NA	-1	-7.86363636363768	0.238815350811902
28	DC	all	NA	-1	-6.31746031745953	0.198128589988052
35	DC	all	NA	-1	-4.86666666666626	0.147079396953349
42	DC	all	NA	-1	-2.92812575966018	0.28240460177611
7	USA	all	NA	-1	-18940.4999999971	0.0922143314125195
14	USA	all	NA	-1	-5247.84615384736	0.255271905024641
21	USA	all	NA	-1	-3937.19740259756	0.138725260519065
28	USA	all	NA	-1	-2208.6302681992	0.196659823452506
35	USA	all	NA	-1	-1792.23193277322	0.136896874905278
42	USA	all	NA	-1	-797.709747993815	0.378305103519485
