width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-98.9	0.540979318433406
6	state	all	NA	-1	-88.0857142857453	0.163282222609126
8	state	all	NA	-1	-38.3775510204026	0.293550197677357
4	King	all	NA	-1	-68.9428571428571	0.159075702034541
6	King	all	NA	-1	-51.3265306122648	0.0207342745964539
8	King	all	NA	-1	-27.9795918367317	0.0480247317930131
4	Snohomish	all	NA	-1	-18.3571428571429	0.198746838292128
6	Snohomish	all	NA	-1	-12.6122448979646	0.0463856164963579
8	Snohomish	all	NA	-1	-7.08163265306042	0.0719353993397215
4	Pierce	all	NA	-1	-14.2428571428571	0.765397964180218
6	Pierce	all	NA	-1	-11.9306122449011	0.493153736593129
8	Pierce	all	NA	-1	-1.31632653061169	0.889955801226478
4	Ann Arbor	all	NA	-1	-13.7285714285714	0.00490882145455159
6	Ann Arbor	all	NA	-1	-18.8979591836776	0.00120131837264179
8	Ann Arbor	all	NA	-1	-27.664965986393	0.000374025132151774
4	Boston	all	NA	-1	-20.0428571428571	0.00368958248442208
6	Boston	all	NA	-1	-23.8571428571494	5.08917789542922e-05
8	Boston	all	NA	-1	-31.8690476190463	3.68412270056052e-05
4	San Diego	all	NA	-1	-45.3714285714286	0.0446934262269707
6	San Diego	all	NA	-1	-10.1346938775534	0.521939385632552
8	San Diego	all	NA	-1	-25.0374149659856	0.0344818396769097
4	DC	all	NA	-1	-15.1	0.0310069380042195
6	DC	all	NA	-1	-13.424489795922	0.000784915179618022
8	DC	all	NA	-1	-14.5340136054413	9.00872360409765e-06
