width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-67.7857142857143	0.447884881640345
6	state	all	NA	-1	-121.187755102067	0.0207898725795589
8	state	all	NA	-1	-94.7789115646186	0.0033403650276164
10	state	all	NA	-1	-75.9809523809523	0.00160789532987645
12	state	all	NA	-1	-73.484515484517	0.000122816915948164
4	King	all	NA	-1	-28.5857142857143	0.290666992643175
6	King	all	NA	-1	-44.7755102040921	0.00858717546432573
8	King	all	NA	-1	-32.9965986394531	0.00249207487624031
10	King	all	NA	-1	-26.1194805194805	0.0013461980582171
12	King	all	NA	-1	-25.0329670329676	0.000104307215399425
4	Snohomish	all	NA	-1	-7.98571428571429	0.419874409890455
6	Snohomish	all	NA	-1	-13.8571428571464	0.0172806991224208
8	Snohomish	all	NA	-1	-11.2278911564618	0.00171274090247773
10	Snohomish	all	NA	-1	-10.165367965368	0.0012472317103151
12	Snohomish	all	NA	-1	-8.98251748251766	0.000510007831689621
4	Pierce	all	NA	1	4.6	0.707432266174246
6	Pierce	all	NA	-1	-5.00408163265173	0.439025294824457
8	Pierce	all	NA	-1	-5.53741496598613	0.122785750274351
10	Pierce	all	NA	-1	-3.28658008658009	0.164803758610349
12	Pierce	all	NA	-1	-3.1568431568432	0.0644236901409345
4	Ann Arbor	all	NA	-1	-0.500000000000002	0.615709322394472
6	Ann Arbor	all	NA	-1	-3.17551020408241	0.0278556461155594
8	Ann Arbor	all	NA	-1	-9.77551020408152	0.00945939335469474
10	Ann Arbor	all	NA	-1	-7.83203463203462	0.00288936221998415
12	Ann Arbor	all	NA	-1	-7.31068931068947	0.000308594928754636
4	Boston	all	NA	-1	-0.371428571428575	0.9917117891065
6	Boston	all	NA	-1	-5.5102040816342	0.672944949716556
8	Boston	all	NA	-1	-2.5799319727887	0.706987953886441
10	Boston	all	NA	1	0.508225108225109	0.906665913254178
12	Boston	all	NA	1	0.0614385614385954	0.983296729762061
4	San Diego	all	NA	1	4.74285714285714	0.604543267046493
6	San Diego	all	NA	-1	-25.469387755114	0.210839778280079
8	San Diego	all	NA	-1	-12.1122448979565	0.414140012277612
10	San Diego	all	NA	-1	-28.3238095238095	0.0326525553976268
12	San Diego	all	NA	-1	-49.7117882117887	0.00105029498989542
4	DC	all	NA	1	2.98571428571428	0.880254195173863
6	DC	all	NA	1	0.134693877553585	0.986878611515231
8	DC	all	NA	-1	-4.58843537414945	0.343760042048928
10	DC	all	NA	-1	-4.71774891774891	0.126943121598173
12	DC	all	NA	-1	-5.43856143856159	0.0174705050474155
4	USA	all	NA	1	1531.52857142857	0.177662440372533
6	USA	all	NA	-1	-1245.25306122447	0.250960075530141
8	USA	all	NA	-1	-3079.01530612232	0.00948240456780317
10	USA	all	NA	-1	-4554.38441558441	0.000261473549288161
12	USA	all	NA	-1	-5358.89510489526	8.82009626071759e-06
