width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	251.237672297235	5.508555529744e-07
6	state	all	NA	1	252.280139488986	3.34982078301016e-11
8	state	all	NA	1	253.876911978052	1.5087358713237e-14
10	state	all	NA	1	256.027989765824	2.49645249223647e-17
12	state	all	NA	1	258.733372852325	1.07008144583874e-19
4	King	all	NA	1	92.5673960200886	3.72044649393479e-07
6	King	all	NA	1	92.9286529438004	2.69636194286534e-11
8	King	all	NA	1	93.5151647705115	1.46324408387637e-14
10	King	all	NA	1	94.3269315007363	2.92510425431973e-17
12	King	all	NA	1	95.3639531344825	1.51332370043034e-19
4	Snohomish	all	NA	1	24.8435427435626	5.58811701238053e-07
6	Snohomish	all	NA	1	24.9669190719575	7.09462367204626e-11
8	Snohomish	all	NA	1	25.1701742332127	6.64637848756358e-14
10	Snohomish	all	NA	1	25.4533082274658	2.26124628668901e-16
12	Snohomish	all	NA	1	25.8163210547198	1.95621259396421e-18
4	Pierce	all	NA	1	33.5569184102946	9.28128340037304e-07
6	Pierce	all	NA	1	33.7189860910737	6.00516431729803e-11
8	Pierce	all	NA	1	33.9539442553543	2.71994055185561e-14
10	Pierce	all	NA	1	34.2617929033239	4.4340397965875e-17
12	Pierce	all	NA	1	34.6425320349846	1.85321117066429e-19
4	Ann Arbor	all	NA	1	6.56197927847147	7.70880544708657e-06
6	Ann Arbor	all	NA	1	6.67270099817071	8.85473321277152e-09
8	Ann Arbor	all	NA	1	6.84871040938325	6.94776602310247e-11
10	Ann Arbor	all	NA	1	7.09000751214537	1.76074914853902e-12
12	Ann Arbor	all	NA	1	7.39659230645789	9.81062156642474e-14
4	Boston	all	NA	-1	-16.7737279089027	2.92828166593415e-06
6	Boston	all	NA	-1	-16.563456465306	3.15292538850182e-09
8	Boston	all	NA	-1	-16.2045903133979	2.80707025971692e-11
10	Boston	all	NA	-1	-15.6971294532726	1.12615844474707e-12
12	Boston	all	NA	-1	-15.0410738849299	1.55323307743301e-13
4	San Diego	all	NA	1	199.199591706939	1.39666837937185e-07
6	San Diego	all	NA	1	199.38837569916	8.77307460653634e-14
8	San Diego	all	NA	1	199.521476351976	4.6654052244704e-20
10	San Diego	all	NA	1	199.598893666499	9.01926791234422e-27
12	San Diego	all	NA	1	199.620627642739	3.24613935237012e-34
4	DC	all	NA	1	18.5663286964861	8.68375505691503e-08
6	DC	all	NA	1	18.6232993509636	1.48027026478232e-11
8	DC	all	NA	1	18.7594703668913	3.41954875144059e-14
10	DC	all	NA	1	18.9748417443721	2.35159314360658e-16
12	DC	all	NA	1	19.2694134834075	3.82215639970966e-18
4	USA	all	NA	1	11922.458873772	9.5091867966735e-09
6	USA	all	NA	1	11934.974424868	1.59361996658854e-13
8	USA	all	NA	1	11958.9111220695	1.51122294092445e-17
10	USA	all	NA	1	11994.2689654424	5.16940504122613e-21
12	USA	all	NA	1	12041.0479549876	4.66669889380752e-24
