width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-5.74999999999855	0.197376631824563
14	state	all	NA	-1	-0.553846153846695	0.692562100990529
21	state	all	NA	-1	-0.309090909090919	0.665710305943759
28	state	all	NA	-1	-0.0933223864258588	0.833278202515456
35	state	all	NA	1	0.0588235294117603	0.848646913218641
42	state	all	NA	1	0.0299003322259008	0.896829359524045
7	King	all	NA	-1	-0.535714285714695	0.508646077323226
14	King	all	NA	-1	-0.125274725274718	0.657981377703097
21	King	all	NA	-1	-0.122077922077925	0.410858002174752
28	King	all	NA	-1	-0.0465243568691581	0.627653345478459
35	King	all	NA	-1	-0.0546218487394978	0.483339327619128
42	King	all	NA	-1	-0.0427031845069298	0.464052641075406
7	Snohomish	all	NA	-1	-0.678571428570692	0.280040371152261
14	Snohomish	all	NA	-1	-0.0769230769231677	0.661483879870172
21	Snohomish	all	NA	1	0.0025974025974019	0.974304387435966
28	Snohomish	all	NA	1	0.0065681444991675	0.891318095855564
35	Snohomish	all	NA	1	0.0145658263305319	0.654883534096492
42	Snohomish	all	NA	1	0.00956162385544862	0.696218084880595
7	Pierce	all	NA	-1	-0.857142857143184	0.139779031104395
14	Pierce	all	NA	1	0.00439560439549723	0.978373717873037
21	Pierce	all	NA	-1	-2.82468203788548e-15	0.999999999999971
28	Pierce	all	NA	-1	-0.0265462506841941	0.614517752774326
35	Pierce	all	NA	1	0.0364145658263306	0.34505876777526
42	Pierce	all	NA	1	0.0350052669961862	0.194341942131573
7	Ann Arbor	all	NA	-1	-0.21428571428506	0.363217467650129
14	Ann Arbor	all	NA	-1	-0.0285714285713844	0.661064769523622
21	Ann Arbor	all	NA	-1	-0.0441558441558428	0.355009911301045
28	Ann Arbor	all	NA	-1	-0.0336617405582737	0.322384946058491
35	Ann Arbor	all	NA	-1	-0.00252100840336155	0.909088683069211
42	Ann Arbor	all	NA	-1	-0.00559111903410761	0.741997391848287
7	Boston	all	NA	-1	-5.45486091998303e-14	0.999999999999471
14	Boston	all	NA	-1	-0.0769230769230035	0.320016173229719
21	Boston	all	NA	-1	-0.0454545454545442	0.320721779069484
28	Boston	all	NA	-1	-0.0114942528735555	0.658898635078543
35	Boston	all	NA	-1	-0.0305322128851547	0.104289138527659
42	Boston	all	NA	-1	-0.0174216027874549	0.191984334385083
7	San Diego	all	NA	-1	-0.571428571426444	0.46085847176334
14	San Diego	all	NA	-1	-0.0813186813184574	0.852139576451125
21	San Diego	all	NA	-1	-0.0233766233766204	0.911259094820992
28	San Diego	all	NA	1	0.0123152709359871	0.919419393365452
35	San Diego	all	NA	1	0.00476190476190386	0.953747088636475
42	San Diego	all	NA	1	0.0230127218215819	0.690972420659192
7	DC	all	NA	1	2.7275615927604e-13	0.999999999999471
14	DC	all	NA	1	0.0615384615384391	0.511339695679639
21	DC	all	NA	-1	-0.0519480519480512	0.442620719676041
28	DC	all	NA	-1	-0.00903119868639874	0.823736629831127
35	DC	all	NA	1	0.00840336134453773	0.746810478411753
42	DC	all	NA	1	0.0097236852767206	0.596417483778275
7	USA	all	NA	-1	-127.857142856871	0.225466916762597
14	USA	all	NA	-1	-18.4219780219611	0.536846650375853
21	USA	all	NA	-1	-8.11038961038945	0.571898820238342
28	USA	all	NA	-1	-3.67706622878922	0.674522990662167
35	USA	all	NA	-1	-1.68067226890773	0.789465384732638
42	USA	all	NA	1	2.18418280528343	0.647252853913796
