width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-2.17232583877892	1.46223376722611e-07
6	state	all	NA	-1	-2.17179557123791	5.76396583186027e-15
8	state	all	NA	-1	-2.17373253613645	1.87970196169337e-19
10	state	all	NA	-1	-2.17813673347845	2.08244435817931e-22
12	state	all	NA	-1	-2.18500816326571	4.06952794829784e-25
4	King	all	NA	-1	-0.556667991035175	3.99151622045451e-07
6	King	all	NA	-1	-0.555808493512599	6.30234147706165e-13
8	King	all	NA	-1	-0.555250481254695	6.56102002136264e-19
10	King	all	NA	-1	-0.554993954262463	1.60456860125352e-25
12	King	all	NA	-1	-0.555038912536361	1.19155096067363e-32
4	Snohomish	all	NA	-1	-0.22405540913097	2.80775457302161e-07
6	Snohomish	all	NA	-1	-0.223798408585989	2.00757768886135e-13
8	Snohomish	all	NA	-1	-0.223682424900031	3.84323128852284e-20
10	Snohomish	all	NA	-1	-0.2237074580735	2.2870422680949e-27
12	Snohomish	all	NA	-1	-0.22387350810658	3.06556156662582e-31
4	Pierce	all	NA	-1	-0.215103536344293	2.72050610319445e-06
6	Pierce	all	NA	-1	-0.214402415171436	1.39183179064713e-11
8	Pierce	all	NA	-1	-0.214201631389456	1.07130658487674e-17
10	Pierce	all	NA	-1	-0.214501184998739	1.16425156778382e-22
12	Pierce	all	NA	-1	-0.21530107599946	1.82047753409627e-24
4	Ann Arbor	all	NA	1	0.0768144256870503	1.7647990183195e-07
6	Ann Arbor	all	NA	1	0.0765853216488405	9.66013919592879e-12
8	Ann Arbor	all	NA	1	0.076198562261021	4.08062938210147e-15
10	Ann Arbor	all	NA	1	0.0756541475237295	6.85594110039547e-18
12	Ann Arbor	all	NA	1	0.074952077437029	3.31505901579178e-20
4	Boston	all	NA	1	0.00768565868336228	0.000287008758731194
6	Boston	all	NA	1	0.00694019437327594	1.5203429535109e-05
8	Boston	all	NA	1	0.00578584247574956	1.39486745284168e-05
10	Boston	all	NA	1	0.00422260299079614	0.000188572093610393
12	Boston	all	NA	1	0.00225047591842019	0.026967171430481
4	San Diego	all	NA	-1	-0.717768729774435	2.43153390281629e-07
6	San Diego	all	NA	-1	-0.71939403044327	2.88639623948018e-12
8	San Diego	all	NA	-1	-0.721633641988498	2.25466925401896e-16
10	San Diego	all	NA	-1	-0.724487564411408	6.30337881833645e-20
12	San Diego	all	NA	-1	-0.7279557977126	4.59653128191777e-23
4	DC	all	NA	1	0.00111742366273049	0.0576682079797452
6	DC	all	NA	1	0.00189334569688777	0.00262645947983292
8	DC	all	NA	1	0.00253588851656727	8.78418101816605e-05
10	DC	all	NA	1	0.00304505212177115	1.96134486286874e-06
12	DC	all	NA	1	0.00342083651250245	2.4889238980443e-08
4	USA	all	NA	-1	-53.0850397823989	3.58632578527911e-06
6	USA	all	NA	-1	-53.6004225115295	9.65755566223793e-10
8	USA	all	NA	-1	-54.356596540463	1.78793790206132e-12
10	USA	all	NA	-1	-55.3535618692949	1.14437259314929e-14
12	USA	all	NA	-1	-56.5913184980713	1.77850810405086e-16
