width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-1.03571428571998	0.825631692386902
14	state	all	NA	-1	-1.10549450549351	0.379241796972881
21	state	all	NA	-1	-0.494805194805181	0.564326548289932
28	state	all	NA	-1	-0.417624521072814	0.414049193138923
35	state	all	NA	-1	-0.362184873949581	0.300667693683594
42	state	all	NA	-1	-0.518677578801442	0.0720919604532496
7	King	all	NA	1	0.321428571426908	0.594544256080539
14	King	all	NA	-1	-0.0967032967031894	0.590646197955689
21	King	all	NA	-1	-0.00779220779219129	0.938411231558587
28	King	all	NA	-1	-0.0974274767378319	0.150569906934552
35	King	all	NA	-1	-0.0915966386554638	0.066451566259543
42	King	all	NA	-1	-0.115630824082158	0.0137197839348232
7	Snohomish	all	NA	-1	-0.178571428571565	0.676757519850259
14	Snohomish	all	NA	1	0.0439560439561206	0.697514914657247
21	Snohomish	all	NA	1	0.0129870129870567	0.820164045292821
28	Snohomish	all	NA	1	0.00547345374931576	0.871554607578782
35	Snohomish	all	NA	-1	-0.0193277310924369	0.439293943882432
42	Snohomish	all	NA	-1	-0.0331415606514403	0.0931457339539371
7	Pierce	all	NA	-1	-0.357142857142039	0.344909175918486
14	Pierce	all	NA	-1	-0.470329670330151	0.00621850911789838
21	Pierce	all	NA	-1	-0.136363636363726	0.312433428414201
28	Pierce	all	NA	-1	-0.0870279146141593	0.281842547898905
35	Pierce	all	NA	-1	-0.0291316526610659	0.593093131347967
42	Pierce	all	NA	-1	-0.024795397455564	0.561259405906609
7	Ann Arbor	all	NA	1	0.357142857142312	0.236120591399548
14	Ann Arbor	all	NA	1	0.0923076923078303	0.271262489007989
21	Ann Arbor	all	NA	1	0.0272727272727287	0.530567781526144
28	Ann Arbor	all	NA	1	0.0238095238095206	0.33274146607618
35	Ann Arbor	all	NA	1	0.0145658263305323	0.363309876947717
42	Ann Arbor	all	NA	-1	-0.000405153553206659	0.974895556079296
7	Boston	all	NA	1	0.0357142857138221	0.886823826536642
14	Boston	all	NA	1	0.0263736263739176	0.741779538224145
21	Boston	all	NA	1	0.0038961038961114	0.930307007782347
28	Boston	all	NA	1	0.000547345374927724	0.983261168670145
35	Boston	all	NA	-1	-0.00252100840336045	0.890808143340771
42	Boston	all	NA	1	0.00437565837451357	0.736671622845878
7	San Diego	all	NA	1	0.499999999999291	0.279927605019105
14	San Diego	all	NA	-1	-0.446153846154743	0.131204951632961
21	San Diego	all	NA	-1	-0.258441558441553	0.130741591101748
28	San Diego	all	NA	-1	-0.170498084291259	0.130714501668992
35	San Diego	all	NA	-1	-0.0711484593837552	0.356338451308978
42	San Diego	all	NA	-1	-0.0421359695325474	0.475268819125864
7	DC	all	NA	0	0	NA
14	DC	all	NA	-1	-0.0197802197802785	0.2813921686204
21	DC	all	NA	-1	-0.015584415584425	0.237119738409202
28	DC	all	NA	-1	-0.0155993431855681	0.164981105755716
35	DC	all	NA	-1	-0.0229691876750701	0.0141456309348343
42	DC	all	NA	-1	-0.0139372822299621	0.0466313187791247
