width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-61.414451133181	4.96552558481773e-07
6	state	all	NA	-1	-61.379957284332	7.39886803641776e-14
8	state	all	NA	-1	-61.4660647544846	3.34339483389299e-18
10	state	all	NA	-1	-61.6727735441432	1.183735335655e-20
12	state	all	NA	-1	-62.0000836530924	7.08426007706091e-23
4	King	all	NA	-1	-17.345395676818	7.48677805214772e-07
6	King	all	NA	-1	-17.337722433396	1.46194635214437e-13
8	King	all	NA	-1	-17.3768251655328	4.45189334882983e-17
10	King	all	NA	-1	-17.4627038733711	2.55851833088914e-19
12	King	all	NA	-1	-17.5953585568497	2.58843049621753e-21
4	Snohomish	all	NA	-1	-6.66096212142136	9.95661573614341e-08
6	Snohomish	all	NA	-1	-6.66584487001383	1.21389537765058e-13
8	Snohomish	all	NA	-1	-6.68399081613336	9.64591289792586e-17
10	Snohomish	all	NA	-1	-6.71539995983458	1.84437911567192e-19
12	Snohomish	all	NA	-1	-6.76007230109414	8.01198751129681e-22
4	Pierce	all	NA	-1	-5.06704227021419	3.13477229343833e-06
6	Pierce	all	NA	-1	-5.0457825741298	3.50628575988628e-11
8	Pierce	all	NA	-1	-5.03300233960935	2.07716543692916e-16
10	Pierce	all	NA	-1	-5.02870156669454	2.1051744107686e-22
12	Pierce	all	NA	-1	-5.03288025536758	4.22548654238651e-28
4	Ann Arbor	all	NA	-1	-8.13437743397201	3.46790708274446e-07
6	Ann Arbor	all	NA	-1	-8.13336009356323	5.82330357277655e-14
8	Ann Arbor	all	NA	-1	-8.1134423454258	5.94561980851125e-17
10	Ann Arbor	all	NA	-1	-8.07462418962665	2.18703655406088e-19
12	Ann Arbor	all	NA	-1	-8.01690562613712	1.7361699611748e-21
4	Boston	all	NA	1	3.78454220950357	2.6359803549198e-08
6	Boston	all	NA	1	3.77789703989243	1.59963688865141e-12
8	Boston	all	NA	1	3.76214280955788	1.26042431710284e-15
10	Boston	all	NA	1	3.73727951853057	3.28255213562938e-18
12	Boston	all	NA	1	3.70330716679753	2.32277421826516e-20
4	San Diego	all	NA	-1	-68.7038643382949	3.53277651523796e-07
6	San Diego	all	NA	-1	-68.99299354025	3.71819511550919e-11
8	San Diego	all	NA	-1	-69.4806093871921	2.85164819068643e-14
10	San Diego	all	NA	-1	-70.1667118796851	7.97005178534647e-17
12	San Diego	all	NA	-1	-71.0513010174883	5.70471150662308e-19
4	DC	all	NA	-1	-11.1273629800369	6.97365253966861e-07
6	DC	all	NA	-1	-11.0923919247424	1.06429947485632e-11
8	DC	all	NA	-1	-11.0506851735626	7.84136246751385e-16
10	DC	all	NA	-1	-11.0022427265888	1.79870657126439e-19
12	DC	all	NA	-1	-10.947064583782	1.01508446597486e-22
4	USA	all	NA	-1	-8250.6863244659	9.13097990822821e-09
6	USA	all	NA	-1	-8254.85012237873	7.35576185890406e-15
8	USA	all	NA	-1	-8261.05366620026	4.40489155648559e-20
10	USA	all	NA	-1	-8269.29695599826	9.9868255388865e-25
12	USA	all	NA	-1	-8279.57999174371	6.13585013268733e-29
