width	place	age	end.date	sign	slope	pval
4	state	all	NA	-1	-0.957142857142857	0.0263232248260208
6	state	all	NA	1	0.040816326530593	0.90924930957227
8	state	all	NA	-1	-0.515306122448973	0.0976749594511375
10	state	all	NA	-1	-0.812987012987012	0.00386997144292228
12	state	all	NA	-1	-0.537962037962056	0.0142557820784585
4	King	all	NA	-1	-0.414285714285714	0.512243249346933
6	King	all	NA	1	0.0326530612244797	0.900537627023439
8	King	all	NA	-1	-0.173469387755122	0.308020427443313
10	King	all	NA	-1	-0.11082251082251	0.330430969017426
12	King	all	NA	-1	-0.040459540459542	0.622588230305494
4	Snohomish	all	NA	-1	-0.1	0.775820584672878
6	Snohomish	all	NA	1	0.012244897959181	0.924625768891924
8	Snohomish	all	NA	-1	-0.0119047619047494	0.870628754736066
10	Snohomish	all	NA	-1	-0.0735930735930736	0.169948020315088
12	Snohomish	all	NA	-1	-0.0259740259740286	0.505152302907487
4	Pierce	all	NA	1	0.285714285714286	0.0871290708247231
6	Pierce	all	NA	1	0.138775510204111	0.102340474208909
8	Pierce	all	NA	1	0.0323129251700464	0.547352796627285
10	Pierce	all	NA	-1	-0.0632034632034633	0.244710538034641
12	Pierce	all	NA	-1	-0.0259740259740271	0.507932906713405
4	Ann Arbor	all	NA	1	0.242857142857143	0.122123774859652
6	Ann Arbor	all	NA	1	0.073469387755121	0.324629310491894
8	Ann Arbor	all	NA	1	0.0391156462585013	0.376571385911547
10	Ann Arbor	all	NA	1	0.0225108225108225	0.41676025281167
12	Ann Arbor	all	NA	1	0.0124875124875141	0.544921454017523
4	Boston	all	NA	1	0.228571428571429	0.488898748000048
6	Boston	all	NA	1	0.155102040816345	0.218043945208809
8	Boston	all	NA	1	0.073129251700666	0.306477562886508
10	Boston	all	NA	1	0.038961038961039	0.481197857860501
12	Boston	all	NA	1	0.00949050949051073	0.805090779703735
4	San Diego	all	NA	-1	-0.0857142857142857	0.683772233983162
6	San Diego	all	NA	-1	-0.114285714285734	0.216119428739267
8	San Diego	all	NA	-1	-0.103741496598627	0.0557740614740188
10	San Diego	all	NA	-1	-0.142857142857143	0.00162459763373324
12	San Diego	all	NA	-1	-0.185814185814191	0.000162001784933991
4	DC	all	NA	1	0.114285714285714	0.763060448896363
6	DC	all	NA	1	0.0938775510204242	0.500649930922586
8	DC	all	NA	1	0.0102040816326512	0.897558234832635
10	DC	all	NA	-1	-0.0329004329004329	0.524920096504886
12	DC	all	NA	-1	-0.0449550449550433	0.281981032210792
4	USA	all	NA	-1	-8	0.4369512830467
6	USA	all	NA	-1	-11.7142857142848	0.293147370823665
8	USA	all	NA	-1	-11.4557823129224	0.0718076250889778
10	USA	all	NA	-1	-10.3965367965368	0.0140961290767198
12	USA	all	NA	-1	-4.59040959040988	0.175817193324851
