width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-187.892857142129	0.658810509228875
14	state	all	NA	-1	-34.5054945053522	0.788392054458947
21	state	all	NA	-1	-11.1987012987004	0.864638063191685
28	state	all	NA	-1	-6.35550082095157	0.86975936317978
35	state	all	NA	1	3.77422969187709	0.880390163235879
42	state	all	NA	1	0.265861761606578	0.988121141549096
7	King	all	NA	-1	-57.8214285712078	0.660642155241519
14	King	all	NA	-1	-6.28131868128449	0.86402925811794
21	King	all	NA	-1	-1.89999999999977	0.918036958516923
28	King	all	NA	-1	-1.57142857140849	0.885773802853188
35	King	all	NA	1	0.702521008403491	0.921171718358323
42	King	all	NA	-1	-0.500769791751445	0.921359325715968
7	Snohomish	all	NA	-1	-23.7499999999093	0.660642155241519
14	Snohomish	all	NA	-1	-2.76043956042516	0.855530690588704
21	Snohomish	all	NA	-1	-1.32857142857132	0.865283486956868
28	Snohomish	all	NA	-1	-0.607827038854509	0.894309395163452
35	Snohomish	all	NA	1	0.476750700280154	0.872010770534013
42	Snohomish	all	NA	1	0.321205736974167	0.877481826723737
7	Pierce	all	NA	-1	-24.1428571427649	0.660642155241519
14	Pierce	all	NA	-1	-16.0505494505083	0.514580434125134
21	Pierce	all	NA	-1	-2.01948051948036	0.860881273808029
28	Pierce	all	NA	-1	-1.68773946358915	0.805112299461233
35	Pierce	all	NA	1	0.388795518207317	0.929863184739182
42	Pierce	all	NA	1	0.427842152175539	0.89025087053007
7	Ann Arbor	all	NA	-1	-26.2142857142056	0.363217467650129
14	Ann Arbor	all	NA	-1	-11.5054945054684	0.344288481838825
21	Ann Arbor	all	NA	-1	-3.61168831168817	0.564080827490971
28	Ann Arbor	all	NA	-1	-1.62287903667528	0.675181368018549
35	Ann Arbor	all	NA	-1	-0.967226890756342	0.720842039934617
42	Ann Arbor	all	NA	-1	-0.663965642978544	0.743893340087246
7	Boston	all	NA	-1	-16.7857142856502	0.660642155241519
14	Boston	all	NA	-1	-0.589010989002816	0.95681669791811
21	Boston	all	NA	-1	-1.6012987012986	0.804856469082067
28	Boston	all	NA	-1	-0.76491516146949	0.853976733322895
35	Boston	all	NA	-1	-4.10812324929982	0.387347829731491
42	Boston	all	NA	-1	-2.5163276881935	0.478465986473835
7	San Diego	all	NA	1	8.46428571443049	0.970057955601716
14	San Diego	all	NA	1	10.9516483516779	0.863044135032614
21	San Diego	all	NA	1	6.26493506493531	0.842273440916706
28	San Diego	all	NA	1	5.95593869731232	0.753277638718456
35	San Diego	all	NA	1	5.58095238095232	0.66146253530791
42	San Diego	all	NA	1	4.73624503686918	0.610053539234777
7	DC	all	NA	1	20.2499999999845	0.660642155240526
14	DC	all	NA	1	8.27032967032391	0.465057849053054
21	DC	all	NA	1	2.22987012987014	0.708889133114223
28	DC	all	NA	1	1.47619047618996	0.681709989326304
35	DC	all	NA	1	0.13193277310922	0.957777257743951
42	DC	all	NA	1	1.19641844258969	0.491188671530876
7	USA	all	NA	-1	-10938.4999999773	0.139190840173519
14	USA	all	NA	-1	-3430.32307691887	0.122491405159135
21	USA	all	NA	-1	-1089.0753246753	0.372076943927684
28	USA	all	NA	-1	-680.375478927591	0.359504896602231
35	USA	all	NA	-1	-326.217927170873	0.518829917316526
42	USA	all	NA	-1	-183.99262620532	0.615465450244214
