date	state	King	Snohomish	Pierce	Ann Arbor	Boston	San Diego	DC
2020-01-26	0	0	0	0	0	0	0	0
2020-01-27	0	0	0	0	0	0	0	0
2020-01-28	0	0	0	0	0	0	0	0
2020-01-29	0	0	0	0	0	0	0	0
2020-01-30	0	0	0	0	0	0	0	0
2020-01-31	0	0	0	0	0	0	0	0
2020-02-01	0	0	0	0	0	0	0	0
2020-02-02	0	0	0	0	0	0	0	0
2020-02-03	0	0	0	0	0	0	0	0
2020-02-04	0	0	0	0	0	0	0	0
2020-02-05	0	0	0	0	0	0	0	0
2020-02-06	0	0	0	0	0	0	0	0
2020-02-07	0	0	0	0	0	0	0	0
2020-02-08	0	0	0	0	0	0	0	0
2020-02-09	0	0	0	0	0	0	0	0
2020-02-10	0	0	0	0	0	0	0	0
2020-02-11	0	0	1	0	0	0	0	0
2020-02-12	0	2	5	0	0	0	0	0
2020-02-13	0	5	9	0	0	0	0	0
2020-02-14	1	8	14	0	0	0	0	0
2020-02-15	4	12	19	0	0	0	0	0
2020-02-16	6	16	24	0	0	0	0	0
2020-02-17	8	21	30	0	0	0	0	0
2020-02-18	11	26	36	2	0	0	0	0
2020-02-19	14	31	43	4	1	0	0	0
2020-02-20	18	36	50	6	5	0	0	0
2020-02-21	21	42	57	8	9	0	0	0
2020-02-22	25	48	65	11	15	0	0	0
2020-02-23	29	55	74	14	20	1	1	0
2020-02-24	34	62	83	17	27	20	3	0
2020-02-25	38	69	93	20	33	42	4	0
2020-02-26	43	77	103	24	41	65	5	0
2020-02-27	49	86	114	27	49	91	7	3
2020-02-28	54	94	125	31	57	119	9	11
2020-02-29	60	104	136	36	67	150	11	20
2020-03-01	66	113	148	40	76	184	13	30
2020-03-02	73	123	161	45	87	220	15	41
2020-03-03	80	133	174	51	98	259	18	53
2020-03-04	87	144	187	56	110	302	21	66
2020-03-05	94	155	201	62	123	347	23	81
2020-03-06	102	166	215	68	136	396	26	96
2020-03-07	109	178	229	74	150	448	30	113
2020-03-08	117	189	243	81	165	504	33	132
2020-03-09	126	201	257	88	180	563	37	151
2020-03-10	134	213	271	95	197	625	41	173
2020-03-11	143	225	286	102	213	691	45	195
2020-03-12	151	237	300	110	231	760	49	219
2020-03-13	160	249	314	117	248	831	53	244
2020-03-14	169	261	327	125	266	905	58	270
2020-03-15	177	272	341	133	284	982	62	297
2020-03-16	186	284	354	140	302	1061	67	326
2020-03-17	194	295	366	148	321	1142	72	356
2020-03-18	202	306	378	156	339	1225	77	386
2020-03-19	210	316	389	164	357	1309	82	418
2020-03-20	218	326	399	171	374	1396	87	451
2020-03-21	226	336	409	179	391	1483	92	485
2020-03-22	233	345	417	186	408	1572	97	520
2020-03-23	240	354	425	193	424	1662	102	556
2020-03-24	246	361	431	200	440	1752	108	593
2020-03-25	252	369	437	206	454	1842	113	630
2020-03-26	257	375	442	212	468	1932	118	668
2020-03-27	262	381	445	218	481	2021	123	707
2020-03-28	267	386	447	223	492	2109	128	745
2020-03-29	271	391	449	227	502	2195	133	783
2020-03-30	274	395	449	231	511	2279	137	822
2020-03-31	277	398	448	234	518	2361	142	860
2020-04-01	280	401	446	237	524	2439	146	898
2020-04-02	282	403	443	239	528	2514	151	935
2020-04-03	283	404	439	240	532	2585	155	972
2020-04-04	284	405	435	241	533	2652	159	1008
2020-04-05	284	405	430	241	534	2713	163	1044
2020-04-06	284	404	424	241	534	2769	167	1078
2020-04-07	284	403	418	240	532	2820	171	1112
2020-04-08	283	401	411	239	529	2865	174	1145
2020-04-09	282	398	404	238	525	2904	178	1176
2020-04-10	281	395	396	236	520	2938	182	1207
2020-04-11	279	391	388	233	515	2965	185	1236
2020-04-12	277	387	379	231	508	2987	189	1265
2020-04-13	275	383	371	228	501	3003	192	1292
2020-04-14	272	378	362	225	493	3013	195	1317
2020-04-15	269	373	353	221	484	3016	198	1342
2020-04-16	267	367	343	218	475	3013	201	1365
2020-04-17	264	361	334	214	466	3004	204	1386
2020-04-18	261	355	325	211	456	2989	207	1407
2020-04-19	258	349	315	207	445	2967	210	1425
2020-04-20	255	342	306	203	434	2938	213	1442
2020-04-21	252	336	297	200	423	2904	216	1458
2020-04-22	249	329	288	196	412	2864	218	1472
2020-04-23	246	322	279	192	401	2818	221	1484
2020-04-24	243	315	270	188	389	2768	223	1494
2020-04-25	240	308	261	185	378	2714	225	1503
2020-04-26	237	301	253	181	366	2655	228	1510
2020-04-27	234	294	244	178	355	2594	230	1515
2020-04-28	231	286	236	174	343	2529	232	1518
2020-04-29	229	279	228	171	332	2462	234	1519
2020-04-30	226	272	220	167	321	2393	235	1519
2020-05-01	224	265	212	164	310	2322	237	1516
2020-05-02	222	258	205	161	299	2249	239	1512
2020-05-03	220	251	197	158	289	2176	240	1506
2020-05-04	218	244	190	154	279	2101	241	1497
2020-05-05	217	238	183	151	269	2027	243	1487
2020-05-06	215	231	176	149	259	1952	244	1476
2020-05-07	214	225	170	146	250	1876	245	1462
2020-05-08	213	219	164	143	241	1801	246	1447
2020-05-09	212	213	158	141	232	1727	247	1430
2020-05-10	212	207	153	139	223	1653	248	1412
2020-05-11	212	201	147	136	215	1579	250	1393
2020-05-12	212	196	142	135	207	1507	251	1372
2020-05-13	213	191	138	133	199	1436	252	1351
2020-05-14	214	187	133	131	192	1366	254	1328
2020-05-15	215	183	129	130	185	1298	256	1304
2020-05-16	216	179	126	129	178	1232	257	1279
2020-05-17	218	176	123	128	172	1168	260	1253
2020-05-18	221	173	120	127	166	1106	262	1227
2020-05-19	223	170	117	127	160	1046	265	1200
2020-05-20	226	168	115	126	155	989	268	1172
2020-05-21	230	166	113	126	150	934	271	1144
2020-05-22	233	165	112	126	145	881	275	1115
2020-05-23	237	164	111	127	141	830	279	1086
2020-05-24	242	164	110	127	137	782	283	1057
2020-05-25	246	164	110	128	133	736	289	1027
2020-05-26	251	164	110	129	130	692	294	998
2020-05-27	256	165	110	130	127	651	301	968
2020-05-28	261	166	111	131	125	611	307	939
2020-05-29	267	168	113	133	123	574	315	910
2020-05-30	273	170	114	135	121	539	323	881
2020-05-31	279	173	116	137	120	506	332	852
2020-06-01	285	176	119	140	120	476	342	824
2020-06-02	292	179	122	143	120	447	352	797
2020-06-03	299	183	125	146	120	420	363	770
2020-06-04	306	188	128	150	121	396	375	744
2020-06-05	314	192	132	154	123	373	388	718
2020-06-06	322	197	137	159	125	352	401	694
2020-06-07	330	203	142	164	127	333	415	670
2020-06-08	338	209	147	170	130	315	430	647
2020-06-09	347	215	152	176	134	299	445	625
2020-06-10	356	222	158	182	138	285	461	604
2020-06-11	365	229	164	189	142	272	478	584
2020-06-12	374	236	171	197	147	261	495	566
2020-06-13	384	244	177	205	153	251	513	548
2020-06-14	394	252	184	214	159	243	531	532
2020-06-15	404	261	192	223	165	235	550	517
2020-06-16	415	269	200	232	172	229	570	504
2020-06-17	426	279	208	242	180	225	590	492
2020-06-18	437	288	216	253	188	221	610	481
2020-06-19	448	297	224	264	196	218	630	471
2020-06-20	459	307	233	275	205	217	650	463
2020-06-21	471	317	241	287	214	216	671	456
2020-06-22	482	327	250	299	223	216	691	450
2020-06-23	494	337	259	312	232	217	711	446
2020-06-24	506	346	267	325	242	219	731	443
2020-06-25	518	356	276	338	252	222	750	441
2020-06-26	529	366	285	352	262	225	769	440
2020-06-27	541	375	294	365	272	229	787	441
2020-06-28	553	385	303	379	281	234	804	442
2020-06-29	564	394	311	393	291	239	821	444
2020-06-30	576	403	320	407	301	244	836	448
2020-07-01	587	412	328	421	310	250	851	452
2020-07-02	597	421	337	436	319	256	865	457
2020-07-03	608	429	345	450	328	263	878	463
2020-07-04	618	437	353	464	336	270	890	469
2020-07-05	628	445	360	478	345	277	901	476
2020-07-06	637	452	368	491	352	285	911	484
2020-07-07	646	459	375	505	359	293	920	492
2020-07-08	654	466	381	517	366	301	928	500
2020-07-09	662	472	388	530	371	310	935	508
2020-07-10	669	478	394	542	377	319	940	517
2020-07-11	676	484	399	554	381	327	944	526
2020-07-12	681	489	404	565	385	336	948	535
2020-07-13	686	493	409	575	388	345	949	543
2020-07-14	691	497	413	585	390	354	950	552
2020-07-15	694	501	416	594	391	363	949	560
2020-07-16	697	504	420	602	392	373	948	569
2020-07-17	699	507	422	609	392	382	946	577
2020-07-18	700	509	424	615	392	391	942	584
2020-07-19	701	511	426	621	391	401	938	591
2020-07-20	701	512	427	625	390	410	933	598
2020-07-21	700	513	427	628	388	420	928	604
2020-07-22	699	514	427	631	386	430	922	610
2020-07-23	697	514	427	632	384	439	915	615
2020-07-24	694	514	426	633	381	449	908	619
2020-07-25	691	513	425	632	379	458	900	623
2020-07-26	687	512	423	631	376	467	892	627
2020-07-27	682	511	420	628	373	477	884	630
2020-07-28	677	509	418	625	370	485	875	632
2020-07-29	672	507	415	620	367	494	866	634
2020-07-30	666	505	411	615	363	503	856	635
2020-07-31	659	503	407	609	360	511	846	636
2020-08-01	652	500	403	603	357	519	836	636
2020-08-02	645	497	399	596	354	526	826	635
2020-08-03	638	494	394	588	350	534	816	634
2020-08-04	630	491	389	579	347	541	806	633
2020-08-05	622	487	384	570	344	547	796	631
2020-08-06	613	483	379	561	341	554	786	629
2020-08-07	605	479	373	551	338	560	776	626
2020-08-08	596	474	368	541	334	565	766	622
2020-08-09	587	470	362	531	332	570	756	619
2020-08-10	578	465	356	520	329	575	747	614
2020-08-11	569	460	351	509	326	579	737	610
2020-08-12	560	454	345	498	324	583	728	605
2020-08-13	551	449	339	487	322	586	719	599
2020-08-14	542	443	333	476	320	589	711	594
2020-08-15	533	437	327	465	318	591	702	588
2020-08-16	524	431	321	454	317	593	694	582
2020-08-17	515	425	315	443	317	595	687	576
2020-08-18	507	418	309	432	316	596	679	569
2020-08-19	498	411	303	421	317	597	672	563
2020-08-20	490	405	297	411	317	598	666	556
2020-08-21	482	398	291	401	318	598	659	550
2020-08-22	474	391	285	391	320	599	653	543
2020-08-23	467	384	280	382	322	599	647	537
2020-08-24	459	377	274	373	325	599	642	530
2020-08-25	452	370	269	364	328	599	637	524
2020-08-26	446	363	264	356	331	599	631	518
2020-08-27	439	356	259	349	336	599	627	512
2020-08-28	434	350	254	342	340	599	622	506
2020-08-29	428	343	249	335	345	599	617	500
2020-08-30	423	337	245	329	351	599	613	494
2020-08-31	418	331	241	324	358	600	609	489
2020-09-01	413	326	238	319	365	600	605	484
2020-09-02	409	320	235	314	372	601	601	479
2020-09-03	406	315	232	310	380	602	597	474
2020-09-04	403	311	230	307	389	603	593	470
2020-09-05	400	306	228	304	398	605	589	466
2020-09-06	398	303	226	302	408	607	585	462
2020-09-07	396	299	225	301	419	609	581	459
2020-09-08	395	296	225	300	430	612	577	456
2020-09-09	394	294	225	300	442	615	573	453
2020-09-10	394	292	225	300	455	618	569	451
2020-09-11	394	291	226	302	469	622	565	449
2020-09-12	394	290	228	303	483	627	561	447
2020-09-13	395	290	230	306	498	632	557	445
2020-09-14	397	291	233	308	514	637	554	444
2020-09-15	399	292	236	312	531	643	550	443
2020-09-16	401	293	240	316	549	649	546	442
2020-09-17	404	296	245	321	567	656	542	441
2020-09-18	407	298	250	326	586	664	539	441
2020-09-19	411	302	256	332	606	673	535	441
2020-09-20	415	306	262	338	627	682	532	442
2020-09-21	419	311	269	345	649	691	528	443
2020-09-22	424	316	277	352	671	702	525	444
2020-09-23	429	322	286	360	694	713	521	446
2020-09-24	435	329	295	368	717	726	518	448
2020-09-25	441	336	305	377	742	739	515	451
2020-09-26	448	344	315	386	767	753	513	454
2020-09-27	455	353	326	397	793	768	510	458
2020-09-28	463	362	338	407	820	783	508	462
2020-09-29	472	372	351	419	848	800	507	467
2020-09-30	481	383	364	430	877	818	506	472
2020-10-01	491	395	378	443	907	838	505	478
2020-10-02	501	407	393	456	938	858	505	484
2020-10-03	512	421	408	470	970	879	505	491
2020-10-04	524	435	424	484	1003	902	506	498
2020-10-05	537	450	441	500	1037	926	507	506
2020-10-06	551	466	459	515	1073	951	510	515
2020-10-07	565	483	477	532	1109	978	513	524
2020-10-08	581	500	496	549	1146	1005	517	534
2020-10-09	597	519	516	568	1184	1034	521	545
2020-10-10	615	539	537	587	1222	1065	527	556
2020-10-11	634	561	558	607	1262	1097	534	569
2020-10-12	654	583	581	628	1302	1130	542	582
2020-10-13	675	607	604	649	1342	1164	551	596
2020-10-14	697	632	628	672	1384	1200	562	611
2020-10-15	721	658	652	696	1426	1237	574	627
2020-10-16	746	686	678	721	1468	1275	588	643
2020-10-17	772	714	704	747	1512	1315	603	661
2020-10-18	800	744	732	773	1555	1355	620	680
2020-10-19	829	775	760	801	1600	1397	638	700
2020-10-20	859	806	789	830	1645	1439	659	721
2020-10-21	890	839	819	860	1690	1483	681	743
2020-10-22	923	873	849	891	1737	1527	706	766
2020-10-23	957	908	881	924	1783	1573	733	790
2020-10-24	992	945	913	957	1830	1619	762	815
2020-10-25	1029	982	947	992	1878	1666	794	842
2020-10-26	1067	1020	981	1027	1926	1714	828	869
2020-10-27	1107	1058	1016	1064	1975	1763	864	898
2020-10-28	1147	1098	1052	1102	2024	1812	903	928
2020-10-29	1188	1138	1088	1140	2073	1863	945	959
2020-10-30	1231	1178	1125	1179	2122	1914	990	991
2020-10-31	1274	1219	1162	1219	2171	1966	1038	1024
2020-11-01	1317	1260	1199	1260	2219	2019	1089	1058
2020-11-02	1361	1300	1237	1301	2268	2073	1143	1093
2020-11-03	1406	1341	1274	1342	2316	2128	1200	1128
2020-11-04	1450	1381	1311	1383	2363	2184	1260	1165
2020-11-05	1495	1420	1349	1425	2409	2241	1323	1202
2020-11-06	1540	1460	1386	1466	2453	2299	1390	1240
2020-11-07	1584	1498	1422	1508	2496	2357	1460	1278
2020-11-08	1628	1536	1459	1549	2537	2417	1532	1317
2020-11-09	1672	1572	1495	1589	2576	2478	1609	1356
2020-11-10	1715	1608	1531	1629	2613	2540	1688	1395
2020-11-11	1758	1643	1566	1669	2647	2603	1770	1435
2020-11-12	1799	1677	1601	1708	2679	2667	1855	1475
2020-11-13	1840	1709	1635	1746	2708	2732	1943	1514
2020-11-14	1880	1740	1669	1783	2735	2799	2034	1554
2020-11-15	1918	1769	1702	1819	2759	2866	2127	1594
2020-11-16	1956	1797	1733	1854	2781	2935	2222	1633
2020-11-17	1992	1823	1764	1888	2799	3005	2320	1672
2020-11-18	2026	1848	1794	1921	2814	3076	2421	1711
2020-11-19	2059	1871	1823	1952	2827	3149	2523	1749
2020-11-20	2091	1892	1850	1982	2836	3223	2627	1787
2020-11-21	2120	1911	1876	2011	2842	3298	2734	1825
2020-11-22	2148	1928	1901	2037	2845	3375	2842	1861
2020-11-23	2174	1943	1925	2062	2844	3453	2952	1897
2020-11-24	2198	1955	1947	2086	2840	3532	3064	1932
2020-11-25	2220	1966	1968	2107	2832	3612	3177	1966
2020-11-26	2239	1975	1987	2127	2823	3692	3291	1999
2020-11-27	2257	1982	2004	2145	2810	3772	3407	2032
2020-11-28	2274	1987	2020	2161	2795	3852	3524	2063
