width	place	age	end.date	sign	slope	pval
7	state	all	NA	-1	-175.535714285044	0.660642155241519
14	state	all	NA	-1	-54.8967032966151	0.679792021588727
21	state	all	NA	-1	-19.4285714285952	0.786148004553759
28	state	all	NA	-1	-7.90120415980245	0.85969998959046
35	state	all	NA	-1	-2.94705882352477	0.924184534172875
42	state	all	NA	-1	-4.03581557411147	0.865310294294759
7	Island	all	NA	-1	-1.96428571427821	0.660642155241519
14	Island	all	NA	-1	-0.780219780218627	0.62670640143681
21	Island	all	NA	-1	-0.516883116883546	0.606790696251208
28	Island	all	NA	1	0.0128626163110923	0.982176257669057
35	Island	all	NA	1	0.095238095238123	0.801642923649673
42	Island	all	NA	1	0.0914026416011269	0.738046504472669
7	King	all	NA	-1	-47.0714285712488	0.660642155241519
14	King	all	NA	-1	-17.7582417582151	0.638290342993454
21	King	all	NA	-1	-8.70129870130702	0.688294753043543
28	King	all	NA	-1	-2.72003284071567	0.837622014847504
35	King	all	NA	-1	-0.890476190474828	0.922348029630541
42	King	all	NA	-1	-1.73908111174421	0.808143088764909
7	Ann Arbor	all	NA	-1	-13.9999999999572	0.363217467650129
14	Ann Arbor	all	NA	-1	-4.26813186812667	0.428952130724329
21	Ann Arbor	all	NA	-1	-1.49870129870252	0.584785792825337
28	Ann Arbor	all	NA	-1	-0.779693486588872	0.652210587463773
35	Ann Arbor	all	NA	-1	-4.24845938375239	0.168600624914764
42	Ann Arbor	all	NA	-1	-2.5899035734559	0.249974842438357
7	Boston	all	NA	1	2.7711354382669e-11	0.999999999999471
14	Boston	all	NA	-1	-0.830769230763955	0.951672559618277
21	Boston	all	NA	-1	-0.263636363638053	0.970801846263328
28	Boston	all	NA	-1	-0.641762452105006	0.893849396041511
35	Boston	all	NA	-1	-1.19999999999929	0.746888018068531
42	Boston	all	NA	-1	-2.06352807714303	0.530034990088575
7	San Diego	all	NA	1	4.35714285726209	0.981042200254599
14	San Diego	all	NA	1	3.3010989011163	0.95130656715319
21	San Diego	all	NA	1	0.935064935058444	0.973344869928042
28	San Diego	all	NA	1	1.17214012042295	0.945973831232242
35	San Diego	all	NA	-1	-0.802801120446112	0.94918569082004
42	San Diego	all	NA	-1	-8.64014261405826	0.440924232783165
7	DC	all	NA	1	2.01876484851987e-11	0.999999999999471
14	DC	all	NA	-1	-0.76923076922675	0.939462157901799
21	DC	all	NA	-1	-0.390909090910435	0.942246639427645
28	DC	all	NA	-1	-0.163656267103064	0.963107255293538
35	DC	all	NA	-1	-0.646498599439299	0.811096377435229
42	DC	all	NA	-1	-0.416011668423122	0.839365172422317
7	USA	all	NA	-1	-6801.10714283526	0.293995941754373
14	USA	all	NA	-1	-1599.80879120675	0.472687976832028
21	USA	all	NA	-1	-1416.19220779303	0.266737290419646
28	USA	all	NA	-1	-720.416803502341	0.380159347910574
35	USA	all	NA	-1	-728.595798318993	0.250024068697197
42	USA	all	NA	-1	-701.950247143961	0.158771283597306
