width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	123.328571428571	0.00431418103666623
6	state	all	NA	1	96.8897959183811	0.000948185058920953
8	state	all	NA	1	45.4319727891112	0.0513885134965282
4	King	all	NA	1	40.9142857142857	0.086853721556976
6	King	all	NA	1	40.808163265311	0.00118208926902877
8	King	all	NA	1	25.988095238093	0.00460708030854815
4	Snohomish	all	NA	1	20.9571428571429	0.0150446394601674
6	Snohomish	all	NA	1	14.3510204081655	0.00652988974415768
8	Snohomish	all	NA	1	4.52551020408086	0.275055900235484
4	Pierce	all	NA	1	17.6714285714286	0.0476313761703662
6	Pierce	all	NA	1	16.9591836734716	0.000835689913480571
8	Pierce	all	NA	1	10.2176870748292	0.00828762387549812
4	Ann Arbor	all	NA	1	42.3857142857143	0.0052545023306402
6	Ann Arbor	all	NA	1	31.3142857142902	0.00157997584792347
8	Ann Arbor	all	NA	1	18.7772108843521	0.00823524466256839
4	Boston	all	NA	1	26.3714285714286	0.187592535812773
6	Boston	all	NA	1	21.2938775510238	0.0260667460772394
8	Boston	all	NA	1	11.9472789115636	0.0402988066753949
4	San Diego	all	NA	-1	-10.0571428571428	0.632202180037464
6	San Diego	all	NA	-1	-33.9265306122468	0.0368224106575923
8	San Diego	all	NA	-1	-52.6139455782303	0.00426341997250677
4	DC	all	NA	1	3.8	0.462839966074223
6	DC	all	NA	-1	-2.14693877551127	0.714407530373886
8	DC	all	NA	1	0.200680272109091	0.951314900871812
